path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\echoes_fma_paired\real\fma_106336.mp3,0,0,0,0,1,fma_artist_10484,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,80f7dffb4849fc1f179391ff0dec8d0734420bf6b0b28fb10baa4dd92bc6a134,echoes_fma::106336,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Cloudy_Subway_Sonicbeat_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_15501,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_71506,echoes_fma::71506,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2f985970caed6e16b0a3309e6728e00566331e818e7b045cad940a96ced57788,echoes_fma::71506,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_74900.mp3,0,0,0,0,1,fma_artist_10484,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_74900,echoes_fma::74900,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,1b4e84f2b185ebbd0610e4dc33429968cfd6e2c25548c91f72f3eb32808a896b,echoes_fma::74900,train,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Chipho_instrumental_RoccoW_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_10484,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_74900,echoes_fma::74900,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,666c43e058b77706570b15084f5ec1818b2f45e5838665cea5a7b26cf65e5bd6,echoes_fma::74900,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Chipho_instrumental_RoccoW_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_10484,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_74900,echoes_fma::74900,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,4b9eeac98803d90d5e6e1fb8a1d5116ee4706016444caf94274d6fd1acc1a811,echoes_fma::74900,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_89814.mp3,0,0,0,0,1,fma_artist_16893,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_89814,echoes_fma::89814,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,4eef3b315f10957c3afce2d986127ccbb82643fdf41f33e2b3e14329fc977178,echoes_fma::89814,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Dreams_ENDRUDARK_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_16893,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_89814,echoes_fma::89814,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f72de064c1aa9231b7895c4ea77ebed31279e7f5cacba1b45bda1c3acc428775,echoes_fma::89814,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Dreams_ENDRUDARK_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_16893,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_89814,echoes_fma::89814,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,bbdf8116a644b98eb8b219d9266ce7a5ef6283a62d8e188de658bb243d7f8e99,echoes_fma::89814,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Dreams_ENDRUDARK_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_16893,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_89814,echoes_fma::89814,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,1878efe89f1622bf2640e796ccb97e27083376ab1977ae7206c953b3596f42f6,echoes_fma::89814,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_111819.mp3,0,0,0,0,1,fma_artist_19189,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111819,echoes_fma::111819,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a68ded21f76de3066ebdfa297c36e84190f6368d399229db4e1135b55461a013,echoes_fma::111819,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19189,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111819,echoes_fma::111819,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,ea9233246d838a070ee98bd38c67eb9df2b18393a0c78ea5d96ffa98a22ef1ac,echoes_fma::111819,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_19189,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111819,echoes_fma::111819,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,ce85206ee42a155349a1d5839ed6acf92787c5f213c3673c5d7ec5748af17f79,echoes_fma::111819,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_111821.mp3,0,0,0,0,1,fma_artist_19189,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111821,echoes_fma::111821,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a3c5fe1daa7be638cf472d932e15a2aa412ebb74d842aa2ebb486efdcb1ad0d6,echoes_fma::111821,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19189,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111821,echoes_fma::111821,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,be1f50018c0cb20b2df5b6fd8c2fade8a50f6563816191f67838f9c3e2f453ef,echoes_fma::111821,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_19189,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_111821,echoes_fma::111821,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,a9410c087230a779f5bc93e971362c46e6539b651ea7c55ff9498e98fb50ae8e,echoes_fma::111821,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_112378.mp3,0,0,0,0,1,fma_artist_19273,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112378,echoes_fma::112378,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,252a53c879a8ef17ac01c6708c580a598479c003d1287893e5438639b4680853,echoes_fma::112378,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\3_am_West_End_statusq_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19273,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112378,echoes_fma::112378,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7e150f9a0e71cc538d27126281e26e601671df3ef78e9bc558332b7e21d030e9,echoes_fma::112378,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\3_am_West_End_statusq_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_19273,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_112378,echoes_fma::112378,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,188d8cd651019eae8d0bf5cb13eeef63c99f429c711744699eb42846b71f2616,echoes_fma::112378,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_114244.mp3,0,0,0,0,1,fma_artist_19475,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114244,echoes_fma::114244,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7a160d62c4667f319ad3872e44f2f9a8cf608a23d438c7ef068dbac52f2d0fcc,echoes_fma::114244,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19475,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114244,echoes_fma::114244,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,23c7cbbf902c33505983445c7fc2630a4e459a85f8f55161396c426246d43ccd,echoes_fma::114244,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_19475,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_114244,echoes_fma::114244,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,d76ea099d07d271666b48e59cd9e375676bf059bcec3e1747d8d3fa314c85e0f,echoes_fma::114244,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_118048.mp3,0,0,0,0,1,fma_artist_19949,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118048,echoes_fma::118048,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5d43ce7a5be93b9dff0538e0b2bd0def2529d5a2a4d7ce5f4e96db22f2f46cc2,echoes_fma::118048,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Attention_Pete_Prodoehl_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118048,echoes_fma::118048,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2723cb9bebfbd2e2b28c2566129c6682e3918dfa7395b45da9c021f38bc34e11,echoes_fma::118048,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Attention_Pete_Prodoehl_songgen_TTA_001.mp3,1,0,1,0,1,fma_artist_19949,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_118048,echoes_fma::118048,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,34426845e85a8dc19ecf94b51b7e340ec038e7a16a029cf8cc65f328425e6153,echoes_fma::118048,val_b_unseen_music_generator,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_127294.mp3,0,0,0,0,1,fma_artist_21081,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_127294,echoes_fma::127294,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747,echoes_fma::127294,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Autopsy_Oh_Yeah_the_Future_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_21081,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_127294,echoes_fma::127294,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b604f77105eedb8ee5209154d899230c734c062bcfa36eed45826640484e52cb,echoes_fma::127294,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Autopsy_Oh_Yeah_the_Future_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_21081,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_127294,echoes_fma::127294,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2c193838fae1bcef1c844544041291f9f462f786ce1a70fc02bf288791e2a749,echoes_fma::127294,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_129963.mp3,0,0,0,0,1,fma_artist_19164,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_129963,echoes_fma::129963,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2c081bdc189ccb0026b5b1e3d26ded25face9a85fc31af5ea14b3cca67203c55,echoes_fma::129963,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\A_Dark_Blue_Arc_Pipe_Choir_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_19164,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_129963,echoes_fma::129963,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b1de75c1f5439e98f50ac7bd733ac54eb527c37cbcbb76a464517976fc851575,echoes_fma::129963,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\A_Dark_Blue_Arc_Pipe_Choir_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_19164,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_129963,echoes_fma::129963,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,9d42708664617777d6daa91a578dab9500e6d55e5635369e5349415c3cf46204,echoes_fma::129963,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_130129.mp3,0,0,0,0,1,fma_artist_21456,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_130129,echoes_fma::130129,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,24d8a926ef279df5a9c752bda067d42bc267c548f850ac07d5cb54aaf839c24b,echoes_fma::130129,val_b_unseen_music_generator,ATA,real
data\raw\public_v9\echoes_fma_paired\fake\Artificial_anxiety_Michett_diffrhythm_ATA_001.mp3,1,0,1,0,1,fma_artist_21456,Echoes::diffrhythm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_130129,echoes_fma::130129,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,60832062bec9f98d4aa9a77e402c57a6966292d982dd7e98531cbeec77dd9ade,echoes_fma::130129,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Artificial_anxiety_Michett_songgen_ATA_001.mp3,1,0,1,0,1,fma_artist_21456,Echoes::songgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_130129,echoes_fma::130129,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,05f8704cf5e717f25240d07cc2694a5f996a1ce117031e83d0735dda5ec4a1e5,echoes_fma::130129,val_b_unseen_music_generator,ATA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_130401.mp3,0,0,0,0,1,fma_artist_21502,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_130401,echoes_fma::130401,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c,echoes_fma::130401,val_b_unseen_music_generator,ATA,real
