path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role
data\raw\public_v9\real_music\jamendo\168800.low.mp3,0,0,0,0,1,jamendo_artist_8961bcb43f14f59a,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_168800,jamendo::artist::8961bcb43f14f59a,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,60f8c38997160b765df4255e5dd5f64a9e116c37af208a2fa72d46e3b0e336ed,mtg_jamendo_cc::track::jamendo_168800,train
data\raw\public_v9\real_music\jamendo\170000.low.mp3,0,0,0,0,1,jamendo_artist_5840dd1cf99bcb4f,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_170000,jamendo::artist::5840dd1cf99bcb4f,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,7893e9354eb5f7e04da23e4bc302bab64bd92285de214e3852818ac62861134b,mtg_jamendo_cc::track::jamendo_170000,train
data\raw\public_v9\real_music\jamendo\174900.low.mp3,0,0,0,0,1,jamendo_artist_fe57b5260a676410,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_174900,jamendo::artist::fe57b5260a676410,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,652dfce7df31bd1cc12ac80e3954e04ae4c4a720aeb2fbbb78e1f45e667c99f3,mtg_jamendo_cc::track::jamendo_174900,train
data\raw\public_v9\real_music\jamendo\17500.low.mp3,0,0,0,0,1,jamendo_artist_915b4cb7c662b04d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_17500,jamendo::artist::915b4cb7c662b04d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,48515e9e5a7bc9919e5849027722771acc2d4b6a74a85d174d7002368b129933,mtg_jamendo_cc::track::jamendo_17500,train
data\raw\public_v9\real_music\jamendo\184600.low.mp3,0,0,0,0,1,jamendo_artist_a295f515c27df23c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_184600,jamendo::artist::a295f515c27df23c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,82572ff90c866c658f20e9a9e286a4088bd948a2abfe9d75e464232037e2f756,mtg_jamendo_cc::track::jamendo_184600,train
data\raw\public_v9\real_music\jamendo\18500.low.mp3,0,0,0,0,1,jamendo_artist_44778d82365e4af6,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_18500,jamendo::artist::44778d82365e4af6,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,33a16acd7b9ed42d05538511e39975d35f38cde7ed3c68b3302d3020d7fb4f53,mtg_jamendo_cc::track::jamendo_18500,train
data\raw\public_v9\real_music\jamendo\19200.low.mp3,0,0,0,0,1,jamendo_artist_2de632e2d19cab6c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_19200,jamendo::artist::2de632e2d19cab6c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c9a9223b82cc0d284c0a9418b25b821f6e9c636f4f9135caa3183221bb771f3b,mtg_jamendo_cc::track::jamendo_19200,train
data\raw\public_v9\real_music\jamendo\192600.low.mp3,0,0,0,0,1,jamendo_artist_48c292f67e7bb3b6,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_192600,jamendo::artist::48c292f67e7bb3b6,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,e7742e7b1a4880c319bc1d4e8b6a87753e2e2e6ac300dfaaaebdbe167ef92073,mtg_jamendo_cc::track::jamendo_192600,train
data\raw\public_v9\real_music\jamendo\195300.low.mp3,0,0,0,0,1,jamendo_artist_4df5a85849f57c83,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_195300,jamendo::artist::4df5a85849f57c83,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d46405c2f93687a06cbadefe74d12cb1710c70143d1afbac716954c85326b833,mtg_jamendo_cc::track::jamendo_195300,train
data\raw\public_v9\real_music\jamendo\199300.low.mp3,0,0,0,0,1,jamendo_artist_e170ad1860addc6e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_199300,jamendo::artist::e170ad1860addc6e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,a6c93de6244b64a1524fcf530435e2b95377a50a41dbe14f9328ed193f857bbc,mtg_jamendo_cc::track::jamendo_199300,train
data\raw\public_v9\real_music\jamendo\201900.low.mp3,0,0,0,0,1,jamendo_artist_2b9d41ac838acc70,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_201900,jamendo::artist::2b9d41ac838acc70,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,39063a1cbb3b99d959b88db237f3c862f30afbc831eb96133f78d925e643fcff,mtg_jamendo_cc::track::jamendo_201900,train
data\raw\public_v9\real_music\jamendo\202200.low.mp3,0,0,0,0,1,jamendo_artist_5f36b6eae9a3f317,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_202200,jamendo::artist::5f36b6eae9a3f317,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c312426f90009a0513ab33046364e3a09d1948041bb83f7a5a399f5ed379a05b,mtg_jamendo_cc::track::jamendo_202200,train
data\raw\public_v9\real_music\jamendo\208300.low.mp3,0,0,0,0,1,jamendo_artist_ab8bd3b6adaf37af,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_208300,jamendo::artist::ab8bd3b6adaf37af,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/pe/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,5ceada4743b9f8b5f858099a664d65f9a046665e6c8d2c604aadc02d13249675,mtg_jamendo_cc::track::jamendo_208300,train
data\raw\public_v9\real_music\jamendo\209800.low.mp3,0,0,0,0,1,jamendo_artist_163213fa885aeeb5,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_209800,jamendo::artist::163213fa885aeeb5,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,353a695a3bdea6719b0e5eb6d01bb4cda864423f5b461e33cc2371310dfb7e29,mtg_jamendo_cc::track::jamendo_209800,train
data\raw\public_v9\real_music\jamendo\210600.low.mp3,0,0,0,0,1,jamendo_artist_e069dbb34fe808d3,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_210600,jamendo::artist::e069dbb34fe808d3,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,3e20c4b1d7f0d6b95298cef916e8ee7aed4dc9b8938cd7dbcc3583ea1d22fb69,mtg_jamendo_cc::track::jamendo_210600,train
data\raw\public_v9\real_music\jamendo\213200.low.mp3,0,0,0,0,1,jamendo_artist_84090eb5990b4841,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_213200,jamendo::artist::84090eb5990b4841,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,eaffebbc5295d352bea605feec257f616b9e8ef08772f9d786624f1b6fce61a4,mtg_jamendo_cc::track::jamendo_213200,train
data\raw\public_v9\real_music\jamendo\221400.low.mp3,0,0,0,0,1,jamendo_artist_a5610ea2e042bc6c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_221400,jamendo::artist::a5610ea2e042bc6c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8cbe1b57d9f6dce7682b38b5421f62722ca2282f66979016f30d7a64d33575e6,mtg_jamendo_cc::track::jamendo_221400,train
data\raw\public_v9\real_music\jamendo\224800.low.mp3,0,0,0,0,1,jamendo_artist_e34c0b57140a6adf,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_224800,jamendo::artist::e34c0b57140a6adf,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/es/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,e44dca7934dfb80107ea8b44fba39ef3787b6a325453eb82d6d50e1bc04b21bb,mtg_jamendo_cc::track::jamendo_224800,train
data\raw\public_v9\real_music\jamendo\245200.low.mp3,0,0,0,0,1,jamendo_artist_bb5d1c78b93178d6,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_245200,jamendo::artist::bb5d1c78b93178d6,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,112ac5d696a31ec7ec9d734473244f00e72ca80b9525ea3720bef3899ed6e791,mtg_jamendo_cc::track::jamendo_245200,train
data\raw\public_v9\real_music\jamendo\248500.low.mp3,0,0,0,0,1,jamendo_artist_c89c1e4ec272077e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_248500,jamendo::artist::c89c1e4ec272077e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8dee09e9d689a8e112136f88df4fbaef4f17a33481fba680b69231d6ad42ecf6,mtg_jamendo_cc::track::jamendo_248500,train
data\raw\public_v9\real_music\jamendo\250100.low.mp3,0,0,0,0,1,jamendo_artist_e9ada87ab968fb16,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_250100,jamendo::artist::e9ada87ab968fb16,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,56ef8373219fe9ab4abb4a25aa11c28b753aa2a76713454a1da44953520f39b3,mtg_jamendo_cc::track::jamendo_250100,train
data\raw\public_v9\real_music\jamendo\251100.low.mp3,0,0,0,0,1,jamendo_artist_e9ada87ab968fb16,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_251100,jamendo::artist::e9ada87ab968fb16,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0f32f304bcd0c6c847c867c086d82b0d4e5aa495e2d03cbb4909393979a29664,mtg_jamendo_cc::track::jamendo_251100,train
data\raw\public_v9\real_music\jamendo\253900.low.mp3,0,0,0,0,1,jamendo_artist_492474b673b068c4,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_253900,jamendo::artist::492474b673b068c4,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0714b525e1983041c092fac8f33b4456af838eb420fefb895ed8cdef004730eb,mtg_jamendo_cc::track::jamendo_253900,train
data\raw\public_v9\real_music\jamendo\259900.low.mp3,0,0,0,0,1,jamendo_artist_f34404919f8f8fab,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_259900,jamendo::artist::f34404919f8f8fab,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,5e6791d1e52a30833e7a88143bd59cafb142feebac47628b7f4d4ff7b968700e,mtg_jamendo_cc::track::jamendo_259900,train
data\raw\public_v9\real_music\jamendo\260300.low.mp3,0,0,0,0,1,jamendo_artist_c2715561c9632ce6,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_260300,jamendo::artist::c2715561c9632ce6,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,705d61d9345cb49b8f976f8bd73fd603342156427e4bde03dd3a9a6017567c9a,mtg_jamendo_cc::track::jamendo_260300,train
data\raw\public_v9\real_music\jamendo\268400.low.mp3,0,0,0,0,1,jamendo_artist_e2515e6ca4f76d26,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_268400,jamendo::artist::e2515e6ca4f76d26,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.5/br/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d4fce1bc9830591fc908ce783082f2ef985594cfe57a7a589e61e8cfd8d175b0,mtg_jamendo_cc::track::jamendo_268400,train
data\raw\public_v9\real_music\jamendo\272800.low.mp3,0,0,0,0,1,jamendo_artist_8a5c91bcc0895685,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_272800,jamendo::artist::8a5c91bcc0895685,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0ab2412c9f1f08fa71e23fdc8bb30a8f2c61405eca3c740eafc3df5bf62d3d3e,mtg_jamendo_cc::track::jamendo_272800,train
data\raw\public_v9\real_music\jamendo\275800.low.mp3,0,0,0,0,1,jamendo_artist_6011102a42e0850c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_275800,jamendo::artist::6011102a42e0850c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,bb8e996ccb70e0bc0e4a2564f8b38e55a36d174f85aa0950af460f620792bc46,mtg_jamendo_cc::track::jamendo_275800,train
data\raw\public_v9\real_music\jamendo\287500.low.mp3,0,0,0,0,1,jamendo_artist_6db000673e4bb350,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_287500,jamendo::artist::6db000673e4bb350,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/uk/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,28512a76112dd08c57860c9cdeeda34b0d2b54e312f47a35752ea03d3e4dd82b,mtg_jamendo_cc::track::jamendo_287500,train
data\raw\public_v9\real_music\jamendo\296700.low.mp3,0,0,0,0,1,jamendo_artist_d737a5397d9a0a72,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_296700,jamendo::artist::d737a5397d9a0a72,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0fb8b8bec97cb214e831fdbeaf3fd82996bf4c16745f7ee1a978fb29ca5de9f8,mtg_jamendo_cc::track::jamendo_296700,train
data\raw\public_v9\real_music\jamendo\298400.low.mp3,0,0,0,0,1,jamendo_artist_a5239b85e5fb77d5,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_298400,jamendo::artist::a5239b85e5fb77d5,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,cd547a72804356aa927c24e59bb709e8081b3e6e8b82fb3a2b8ea04e3321c115,mtg_jamendo_cc::track::jamendo_298400,train
data\raw\public_v9\real_music\jamendo\307100.low.mp3,0,0,0,0,1,jamendo_artist_17e5855d0411c420,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_307100,jamendo::artist::17e5855d0411c420,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,12e06051c129bddc861f61f922d5e2b266cc3aef55e644a95088612aa442361b,mtg_jamendo_cc::track::jamendo_307100,train
data\raw\public_v9\real_music\jamendo\308500.low.mp3,0,0,0,0,1,jamendo_artist_222973404df8e997,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_308500,jamendo::artist::222973404df8e997,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/it/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,13d1079dbca3534f6efbeb5c0c99d1bb9baae98b41e5224b2f0d3ba796fd3979,mtg_jamendo_cc::track::jamendo_308500,train
data\raw\public_v9\real_music\jamendo\310400.low.mp3,0,0,0,0,1,jamendo_artist_ea74c1a40860035d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_310400,jamendo::artist::ea74c1a40860035d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,edddeb0260151faf0734228a6e6a846c1313bda4ea917f81889e5d339953b133,mtg_jamendo_cc::track::jamendo_310400,train
data\raw\public_v9\real_music\jamendo\311400.low.mp3,0,0,0,0,1,jamendo_artist_e170ad1860addc6e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_311400,jamendo::artist::e170ad1860addc6e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,39854c11fc092a2d7a7379df07f70a755f999b6be3ee37e2a92c65589313524a,mtg_jamendo_cc::track::jamendo_311400,train
data\raw\public_v9\real_music\jamendo\31500.low.mp3,0,0,0,0,1,jamendo_artist_577621d35c88d743,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_31500,jamendo::artist::577621d35c88d743,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/2.5/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d9cdcb6320b05b74bc4aaa7ed5ebf475b7ef3c9fefce5a127a29912f5184b065,mtg_jamendo_cc::track::jamendo_31500,train
data\raw\public_v9\real_music\jamendo\317200.low.mp3,0,0,0,0,1,jamendo_artist_c33f8dd3f17fe3d7,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_317200,jamendo::artist::c33f8dd3f17fe3d7,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,edafbdad8d0ae90671023fd6fec450209e6e1db0e5b56d27e1582fd1facac0b2,mtg_jamendo_cc::track::jamendo_317200,train
data\raw\public_v9\real_music\jamendo\318600.low.mp3,0,0,0,0,1,jamendo_artist_cb0fe86657cc81ee,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_318600,jamendo::artist::cb0fe86657cc81ee,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,20ba139188c80488747bdf97b54fa6a7d7ffa0d079fd4d7b8e642f56bc7421fd,mtg_jamendo_cc::track::jamendo_318600,train
data\raw\public_v9\real_music\jamendo\319100.low.mp3,0,0,0,0,1,jamendo_artist_c33f8dd3f17fe3d7,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_319100,jamendo::artist::c33f8dd3f17fe3d7,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,04c32ba5163dd43a5cabbe4cc428dabba054d259bfabb2d374411e94ac0e639a,mtg_jamendo_cc::track::jamendo_319100,train
data\raw\public_v9\real_music\jamendo\32200.low.mp3,0,0,0,0,1,jamendo_artist_521064b07fa58e9f,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_32200,jamendo::artist::521064b07fa58e9f,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.5/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0c31dfd902cc533688796a3dc73af7eeda2c706ef5715ef5c090da515195231c,mtg_jamendo_cc::track::jamendo_32200,train
data\raw\public_v9\real_music\jamendo\322100.low.mp3,0,0,0,0,1,jamendo_artist_bcf1e7cd675ceb2b,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_322100,jamendo::artist::bcf1e7cd675ceb2b,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,268ab9e758ab92340fe2abeb2d22a61e6c95695762f71dfb6b91a6096371afb7,mtg_jamendo_cc::track::jamendo_322100,train
data\raw\public_v9\real_music\jamendo\332400.low.mp3,0,0,0,0,1,jamendo_artist_431b0c7b058a827f,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_332400,jamendo::artist::431b0c7b058a827f,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,8c1df08469c279df34c1df5944fddb7e34e9fca05298eb32b54f512023f19beb,mtg_jamendo_cc::track::jamendo_332400,train
