path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db
data/generated_v8/audio/train/mix/proc_mix_train_00048.wav,1,1,1,1,1,proc_train_speaker_17,proc_mix_additive_formant+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00048,proc::mix::train::00048,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,6c23d87cb58c5b81e0b77cf6464e86eb4eb59252d5f7d51a9a4afe602afd576f,proc::mix::train::00048,b0b831ecedc1525a3ff9e21c67ed846cf02e05729629aec3ee84ce9b2264197c,23724956,proc_mix_additive_formant+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00048,proc_mix_music_train_00048,4.553000,16000,0.91853452,0.18879168,-0.00001023,0.00000000,0.3979
data/generated_v8/audio/train/mix/proc_mix_train_00049.wav,1,1,1,1,1,proc_train_speaker_18,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00049,proc::mix::train::00049,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,0d49ce85ffacc5a9e0934c97ceb9062882472c92242ea57373da89d5a4bc389f,proc::mix::train::00049,2148a1d8eb6b79c9930d4fefb1bf34f1aa1fecd23d8aa39bd98997f99e8b6755,23724957,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00049,proc_mix_music_train_00049,6.635000,16000,0.82254678,0.19268428,-0.00001305,0.00000000,2.4617
data/generated_v8/audio/train/mix/proc_mix_train_00050.wav,1,1,1,1,1,proc_train_speaker_19,proc_mix_additive_formant+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00050,proc::mix::train::00050,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e4deb5036d1f202973b268523c79497a59ac177cd4a0d3c5879e4662ea35096b,proc::mix::train::00050,20669716c9ee25ad1c3c7cec30378c38e961f65c95bb99eb4ab66d1273bf4c64,23724958,proc_mix_additive_formant+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00050,proc_mix_music_train_00050,5.778000,16000,0.91114658,0.21056867,-0.00000638,0.00000000,1.9377
data/generated_v8/audio/train/mix/proc_mix_train_00051.wav,1,1,1,1,1,proc_train_speaker_20,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00051,proc::mix::train::00051,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,ba1dc980e9555959f5640869eff563b408a5a21defc525f1575e4aecf3fc4832,proc::mix::train::00051,3b300d43fa8bbe261a7f362dcb7841ea9250453f67975012f9e3aa00137d566c,23724959,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00051,proc_mix_music_train_00051,6.677000,16000,0.92994922,0.22357005,-0.00000657,0.00000000,5.1860
data/generated_v8/audio/train/mix/proc_mix_train_00052.wav,1,1,1,1,1,proc_train_speaker_21,proc_mix_additive_formant+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00052,proc::mix::train::00052,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,23af4715f345a4c82a7692b2d21614581a71a84bdac05f0f1caa0c4b8e5a3d3e,proc::mix::train::00052,80b5f88fd98ec4e7c0714583198acb8732fcbec762450f571e0f8c08d516cd78,23724960,proc_mix_additive_formant+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00052,proc_mix_music_train_00052,4.037000,16000,0.76674569,0.16591164,-0.00000814,0.00000000,5.8142
data/generated_v8/audio/train/mix/proc_mix_train_00053.wav,1,1,1,1,1,proc_train_speaker_22,proc_mix_codec_phase+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00053,proc::mix::train::00053,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,30237cda7d7d646cf70ec9912fda7761c103eeb7112ce5f88ecc941ffdc89f83,proc::mix::train::00053,ca533242a4f1d5f9b87bb8d27c170854b95850d5678530bfaae922f26ed8468f,23724961,proc_mix_codec_phase+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00053,proc_mix_music_train_00053,4.997000,16000,0.78211707,0.17726562,-0.00001697,0.00000000,1.8069
data/generated_v8/audio/train/mix/proc_mix_train_00054.wav,1,1,1,1,1,proc_train_speaker_23,proc_mix_codec_phase+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00054,proc::mix::train::00054,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,15a5357adb576d2ef68b979f6ea04d9c48c0ec8bff9b6e46b2942ed0c136e088,proc::mix::train::00054,f1b7ffab7a8b1305f091a9d366a5ab254a7057b8f285658904725d3102d39f23,23724962,proc_mix_codec_phase+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00054,proc_mix_music_train_00054,6.951000,16000,0.88518965,0.17551861,-0.00000514,0.00000000,3.2012
data/generated_v8/audio/train/mix/proc_mix_train_00055.wav,1,1,1,1,1,proc_train_speaker_24,proc_mix_pulse_lpc+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00055,proc::mix::train::00055,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,659af47f9db67fcd0b1cea481db5d924443c15312e24c4e30e465197b802a6d9,proc::mix::train::00055,23914d790d54f4d761fdd691b9dc13375d24056c328fb94b0340c07d127b6529,23724963,proc_mix_pulse_lpc+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00055,proc_mix_music_train_00055,5.085000,16000,0.80367464,0.18574734,-0.00001709,0.00000000,3.0835
data/generated_v8/audio/train/mix/proc_mix_train_00056.wav,1,1,1,1,1,proc_train_speaker_25,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00056,proc::mix::train::00056,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,c0b8637ade45152bfba5aa4ef212da435638be3191c90e724ffa08bbabbbe417,proc::mix::train::00056,2bcaf665f2a34314a34954adee1ce7c8460c38351dc4b561db69b19d1dd67158,23724964,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00056,proc_mix_music_train_00056,5.949000,16000,0.89357793,0.19883852,-0.00001593,0.00000000,-4.5575
data/generated_v8/audio/train/mix/proc_mix_train_00057.wav,1,1,1,1,1,proc_train_speaker_26,proc_mix_codec_phase+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00057,proc::mix::train::00057,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,2a7ab2fe9f510ac9a952e7d9d5c2be8259d0b9db7c7d34bb77f1cb18ded10c7c,proc::mix::train::00057,225b184a6455ba229228607c4c5b6f5f80bcb84b4fb4a9e0268abcde47d45877,23724965,proc_mix_codec_phase+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00057,proc_mix_music_train_00057,5.934000,16000,0.91948843,0.21303868,-0.00002029,0.00000000,-6.4272
data/generated_v8/audio/train/mix/proc_mix_train_00058.wav,1,1,1,1,1,proc_train_speaker_27,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00058,proc::mix::train::00058,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e9e74a9789903201e169c225fe1202ec265806e88d4509c832110a7a290acbc3,proc::mix::train::00058,6e55ad0cf640b63c493e5610e92ea48d21b64836af04f1d4642938ea7816a8bb,23724966,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00058,proc_mix_music_train_00058,6.959000,16000,0.77478725,0.16221780,-0.00000566,0.00000000,-0.7857
data/generated_v8/audio/train/mix/proc_mix_train_00059.wav,1,1,1,1,1,proc_train_speaker_28,proc_mix_pulse_lpc+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00059,proc::mix::train::00059,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a8f5baa5b228e80646caf173dc542343fa2cb65e0319aa13bb83976fbb2c2e67,proc::mix::train::00059,920f009f21ae16d13ee870418a8ad5295e04c1962e6b143e76913e1f6c68e54e,23724967,proc_mix_pulse_lpc+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00059,proc_mix_music_train_00059,5.869000,16000,0.76920855,0.16383767,-0.00001310,0.00000000,-3.8176
data/generated_v8/audio/train/mix/proc_mix_train_00060.wav,1,1,1,1,1,proc_train_speaker_29,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00060,proc::mix::train::00060,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1a563aa0eb623a609135e7f94908698abf95bce9719b921d5492a74defaab31d,proc::mix::train::00060,df7a043020a00ed65a53589fba42618d7490ff9d5e5d9babfa2afc47e558514d,23724968,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00060,proc_mix_music_train_00060,6.371000,16000,0.79118699,0.21280122,0.00001783,0.00000000,4.1321
data/generated_v8/audio/train/mix/proc_mix_train_00061.wav,1,1,1,1,1,proc_train_speaker_30,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00061,proc::mix::train::00061,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1d17bfdfc30a8f8256caa67db6e256c489650475aafb3281bc7831ed851abf78,proc::mix::train::00061,40f66ba1b10a373de1ce2068b1d4da6d12f8a3e6b196c434221aae9a3e34856b,23724969,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00061,proc_mix_music_train_00061,7.098000,16000,0.79872435,0.16895554,-0.00000004,0.00000000,-6.5855
data/generated_v8/audio/train/mix/proc_mix_train_00062.wav,1,1,1,1,1,proc_train_speaker_31,proc_mix_codec_phase+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00062,proc::mix::train::00062,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bc12912a0d9e05283be5378408ef3561e10d4ace5f17864c41fe802690c334d2,proc::mix::train::00062,8143bd3267ac13f28e5e361567b35ecfdd3120158dc0b8bfd72cde367153114f,23724970,proc_mix_codec_phase+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00062,proc_mix_music_train_00062,5.712000,16000,0.83323216,0.18116442,-0.00000669,0.00000000,4.0319
data/generated_v8/audio/train/mix/proc_mix_train_00063.wav,1,1,1,1,1,proc_train_speaker_32,proc_mix_codec_phase+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00063,proc::mix::train::00063,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,c26d50ab966709a581f840439a835d1bc29910ac5aa48d2e8a16697cecc1fd9f,proc::mix::train::00063,5e8953e95f2a13fedb1a5efc0c63a8ccf50216982f7c4be9b09d3d19f7e7a538,23724971,proc_mix_codec_phase+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00063,proc_mix_music_train_00063,6.858000,16000,0.84664190,0.19379315,-0.00000612,0.00000000,4.0939
data/generated_v8/audio/train/mix/proc_mix_train_00064.wav,1,1,1,1,1,proc_train_speaker_33,proc_mix_additive_formant+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00064,proc::mix::train::00064,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,b52faac0bcd07e43f851a869da85718a688867e966ef2e355d958c95469246ad,proc::mix::train::00064,8cf6f456ceca159b424d7a765069fb7120ecd43c486e953ed88cf09ce366ab4b,23724972,proc_mix_additive_formant+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00064,proc_mix_music_train_00064,3.435000,16000,0.88503760,0.16327799,-0.00001218,0.00000000,-0.7808
data/generated_v8/audio/train/mix/proc_mix_train_00065.wav,1,1,1,1,1,proc_train_speaker_34,proc_mix_additive_formant+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00065,proc::mix::train::00065,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,52ed0333fc34a21a18da6d65ea2c8616869bfe37d40578dbcd7898ce0398ea0e,proc::mix::train::00065,6af6c2b6108b5ffe4ae252512d49c757905df1edbf470fb3098354a6e3809202,23724973,proc_mix_additive_formant+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00065,proc_mix_music_train_00065,4.863000,16000,0.78423542,0.16469893,-0.00000838,0.00000000,-4.9646
data/generated_v8/audio/train/mix/proc_mix_train_00066.wav,1,1,1,1,1,proc_train_speaker_35,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00066,proc::mix::train::00066,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,cbb41a11fac6434c2eb46e01fa8ab91ca09e99b54a5a22a2854886e31cddc8f1,proc::mix::train::00066,132f69807ada720f53cb0adf73c16f6ae9c449d2ada8b2d6043cc55e15e605c0,23724974,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00066,proc_mix_music_train_00066,6.505000,16000,0.85439479,0.19817261,0.00001010,0.00000000,4.2801
data/generated_v8/audio/train/mix/proc_mix_train_00067.wav,1,1,1,1,1,proc_train_speaker_36,proc_mix_codec_phase+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00067,proc::mix::train::00067,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,861a5319dc6017847680323c8d03c75eaa3a84051277c1546410d1fa5bcb7ff5,proc::mix::train::00067,94391609263d110278e0ffb883be676cacbc2f1ebb9d6b3c72a8cfe7e662de37,23724975,proc_mix_codec_phase+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00067,proc_mix_music_train_00067,5.447000,16000,0.82518053,0.19107158,-0.00000457,0.00000000,-3.5143
data/generated_v8/audio/train/mix/proc_mix_train_00068.wav,1,1,1,1,1,proc_train_speaker_37,proc_mix_additive_formant+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00068,proc::mix::train::00068,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,ed3adcc179c0cd6dd4864482a37c6de67f57ebab5e7d1a89d8bd4e78678d56ff,proc::mix::train::00068,222009b3d89fbb76ac2921342981a520dd349c22a0890afee49e9e5558b6d78e,23724976,proc_mix_additive_formant+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00068,proc_mix_music_train_00068,5.143000,16000,0.76203853,0.18431685,-0.00000812,0.00000000,-5.9322
data/generated_v8/audio/train/mix/proc_mix_train_00069.wav,1,1,1,1,1,proc_train_speaker_38,proc_mix_additive_formant+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00069,proc::mix::train::00069,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e999fd810c420f560308fc5a2d474603bcb6d1d5def719858cbb27d1feb3ca22,proc::mix::train::00069,b6c969b829a30c1bdb9b4c41e4f2a1e68acce79cb932691e5889c85f6cf323d9,23724977,proc_mix_additive_formant+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00069,proc_mix_music_train_00069,4.359000,16000,0.80989063,0.18321717,-0.00001299,0.00000000,0.1893
data/generated_v8/audio/train/mix/proc_mix_train_00070.wav,1,1,1,1,1,proc_train_speaker_39,proc_mix_additive_formant+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00070,proc::mix::train::00070,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,02cc4e39eb540e7517d743a5ef640ff66bd5d9f6b14c9c786fa04ab675995c36,proc::mix::train::00070,77a094610c9b72fda08ef5df6fc4b2a02f26fc206faa3032bb482cd8af358095,23724978,proc_mix_additive_formant+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00070,proc_mix_music_train_00070,6.219000,16000,0.86496305,0.13925481,-0.00000862,0.00000000,1.9389
data/generated_v8/audio/train/mix/proc_mix_train_00071.wav,1,1,1,1,1,proc_train_speaker_40,proc_mix_pulse_lpc+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00071,proc::mix::train::00071,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f78a01807b880a52b9e5f785d12a0f794955f2a2016777c8d7c1c4618f75a139,proc::mix::train::00071,1a52907d90b9427141ca1606bb876012a324c1687cb8a5ecf32de692de82bac7,23724979,proc_mix_pulse_lpc+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00071,proc_mix_music_train_00071,4.411000,16000,0.78823429,0.20743686,-0.00001175,0.00000000,2.9112
data/generated_v8/audio/train/mix/proc_mix_train_00072.wav,1,1,1,1,1,proc_train_speaker_41,proc_mix_pulse_lpc+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00072,proc::mix::train::00072,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,49b34a8453fad4860ff33a3dfd1fb23bc8f495c51d25838db75519dddc0ea04a,proc::mix::train::00072,68d00199eec5da5de17c7f6dbadea0cb9a37cd0ac762ea2cdaeb519bf39cd9a7,23724980,proc_mix_pulse_lpc+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00072,proc_mix_music_train_00072,3.555000,16000,0.85273206,0.20461720,0.00001364,0.00000000,-4.3920
data/generated_v8/audio/train/mix/proc_mix_train_00073.wav,1,1,1,1,1,proc_train_speaker_42,proc_mix_pulse_lpc+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00073,proc::mix::train::00073,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,230a60522f0281f4caff2fd74c93d7f893b01df5ade1d4f5d5cbf6801d1d271a,proc::mix::train::00073,758e0177177cc1621b183d15e2202f57e8c937682de24024f0e99e3e84f7445c,23724981,proc_mix_pulse_lpc+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00073,proc_mix_music_train_00073,5.463000,16000,0.83668518,0.17816310,-0.00000812,0.00000000,-4.1944
data/generated_v8/audio/train/mix/proc_mix_train_00074.wav,1,1,1,1,1,proc_train_speaker_43,proc_mix_codec_phase+fm_percussive,project_procedural_v8,procedural_v8,,proc_mix_train_00074,proc::mix::train::00074,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,2edbc442ad01655ca4898c16a464c656ceb6813687de90bf3f7267b158752f23,proc::mix::train::00074,2ae45bfd07a038fb1a806d64b71d2302d219a21160f77b0bb0894ce1915ec15d,23724982,proc_mix_codec_phase+fm_percussive,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00074,proc_mix_music_train_00074,5.368000,16000,0.83522201,0.18076575,-0.00000697,0.00000000,3.4448
data/generated_v8/audio/train/mix/proc_mix_train_00075.wav,1,1,1,1,1,proc_train_speaker_44,proc_mix_codec_phase+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00075,proc::mix::train::00075,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f88ceed5c290d918fc39778bb09634b138a73969513bea8b548f6aa1e784996a,proc::mix::train::00075,b715ae8af93d610004cb22ea82fcb9203cb705791a29ec2eec3769c9cf9a111f,23724983,proc_mix_codec_phase+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00075,proc_mix_music_train_00075,4.310000,16000,0.74976110,0.20540805,-0.00000862,0.00000000,3.9771
data/generated_v8/audio/train/mix/proc_mix_train_00076.wav,1,1,1,1,1,proc_train_speaker_45,proc_mix_pulse_lpc+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00076,proc::mix::train::00076,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,35b3734208df113065ed09d1e7c31af5a714c51340c6c35bb0e92b56fa7f371a,proc::mix::train::00076,5c9135fd2795e171ba739cbf52681ed516c0ced2d79c490345fb6fe1fda0c54f,23724984,proc_mix_pulse_lpc+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00076,proc_mix_music_train_00076,6.971000,16000,0.87541801,0.17681882,-0.00001284,0.00000000,-3.8488
data/generated_v8/audio/train/mix/proc_mix_train_00077.wav,1,1,1,1,1,proc_train_speaker_46,proc_mix_pulse_lpc+additive_band,project_procedural_v8,procedural_v8,,proc_mix_train_00077,proc::mix::train::00077,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e4d730ab78f8e1d253625d0afacd9a3506afb6aa61e4efd18e070466e98ad8cc,proc::mix::train::00077,b380e8c8ee95e1a809f882133efe99ce4abe4e5a004b7bef89d8c7fcd3754e3e,23724985,proc_mix_pulse_lpc+additive_band,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00077,proc_mix_music_train_00077,4.657000,16000,0.77865577,0.18867791,-0.00001709,0.00000000,-5.6448
data/generated_v8/audio/train/mix/proc_mix_train_00078.wav,1,1,1,1,1,proc_train_speaker_47,proc_mix_additive_formant+subtractive_sequence,project_procedural_v8,procedural_v8,,proc_mix_train_00078,proc::mix::train::00078,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,27035a16f0fc39c2686456e812834329cea40d1d62f881992e9868ca9f536a6c,proc::mix::train::00078,7e00850f07f616da31b2bebb84a8e07623b005d116d9f9d41e1e08e3ef533549,23724986,proc_mix_additive_formant+subtractive_sequence,train,numpy_scipy_project_generator,NO,proc_mix_voice_train_00078,proc_mix_music_train_00078,7.055000,16000,0.92630839,0.19107980,-0.00000676,0.00000000,-0.5476
