path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,data_role
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac|data/raw/gtzan_unique_v2/jazz.00099.wav,0,0,0,1,1,mix::2428::gtzan_5_jazz.00099,mix::LibriSpeech::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0011::gtzan_v2_jazz.00099::00::10,mix::libri::2428::gtzan::gtzan_v2_jazz.00099,libri::2428,gtzan::gtzan_v2_jazz.00099,simultaneous,0.0,0.5,0.5,0.25,0.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac|data/raw/gtzan_unique_v2/pop.00020.wav,0,0,0,1,1,mix::8842::gtzan_7_pop.00020,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302201-0009::gtzan_v2_pop.00020::00::11,mix::libri::8842::gtzan::gtzan_v2_pop.00020,libri::8842,gtzan::gtzan_v2_pop.00020,voice_then_music,5.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data/raw/gtzan_unique_v2/pop.00089.wav,0,0,0,1,1,mix::2428::gtzan_7_pop.00089,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0031::gtzan_v2_pop.00089::00::12,mix::libri::2428::gtzan::gtzan_v2_pop.00089,libri::2428,gtzan::gtzan_v2_pop.00089,music_then_voice,10.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac|data/raw/gtzan_unique_v2/blues.00025.wav,0,0,0,1,1,mix::2428::gtzan_0_blues.00025,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0013::gtzan_v2_blues.00025::00::13,mix::libri::2428::gtzan::gtzan_v2_blues.00025,libri::2428,gtzan::gtzan_v2_blues.00025,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0005.flac|data/raw/gtzan_unique_v2/rock.00079.wav,0,0,0,1,1,mix::8842::gtzan_9_rock.00079,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302201-0005::gtzan_v2_rock.00079::00::14,mix::libri::8842::gtzan::gtzan_v2_rock.00079,libri::8842,gtzan::gtzan_v2_rock.00079,crossfade,-15.0,0.5,0.5,0.25,0.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac|data/raw/gtzan_unique_v2/pop.00020.wav,0,0,0,1,1,mix::8842::gtzan_7_pop.00020,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0001::gtzan_v2_pop.00020::00::15,mix::libri::8842::gtzan::gtzan_v2_pop.00020,libri::8842,gtzan::gtzan_v2_pop.00020,simultaneous,-10.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data/raw/gtzan_unique_v2/metal.00050.wav,0,0,0,1,1,mix::8842::gtzan_6_metal.00050,mix::LibriSpeech::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0013::gtzan_v2_metal.00050::00::16,mix::libri::8842::gtzan::gtzan_v2_metal.00050,libri::8842,gtzan::gtzan_v2_metal.00050,voice_then_music,-5.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac|data/raw/gtzan_unique_v2/reggae.00030.wav,0,0,0,1,1,mix::2428::gtzan_8_reggae.00030,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0012::gtzan_v2_reggae.00030::00::17,mix::libri::2428::gtzan::gtzan_v2_reggae.00030,libri::2428,gtzan::gtzan_v2_reggae.00030,music_then_voice,0.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0007.flac|data/raw/gtzan_unique_v2/pop.00089.wav,0,0,0,1,1,mix::2428::gtzan_7_pop.00089,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0007::gtzan_v2_pop.00089::00::18,mix::libri::2428::gtzan::gtzan_v2_pop.00089,libri::2428,gtzan::gtzan_v2_pop.00089,partial_overlap,5.0,0.5,0.5,0.25,0.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data/raw/gtzan_unique_v2/pop.00020.wav,0,0,0,1,1,mix::8842::gtzan_7_pop.00020,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0013::gtzan_v2_pop.00020::00::19,mix::libri::8842::gtzan::gtzan_v2_pop.00020,libri::8842,gtzan::gtzan_v2_pop.00020,crossfade,10.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav|data/raw/gtzan_unique_v2/pop.00020.wav,0,0,0,1,1,mix::wavefake_35a215::gtzan_7_pop.00020,mix::R::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0375::gtzan_v2_pop.00020::00::20,mix::wavefake::LJ028-0375::gtzan::gtzan_v2_pop.00020,wavefake::LJ028-0375,gtzan::gtzan_v2_pop.00020,simultaneous,15.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0008.flac|data/raw/gtzan_unique_v2/reggae.00030.wav,0,0,0,1,1,mix::8842::gtzan_8_reggae.00030,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0008::gtzan_v2_reggae.00030::00::21,mix::libri::8842::gtzan::gtzan_v2_reggae.00030,libri::8842,gtzan::gtzan_v2_reggae.00030,voice_then_music,-15.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac|data/raw/gtzan_unique_v2/reggae.00053.wav,0,0,0,1,1,mix::8842::gtzan_8_reggae.00053,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0001::gtzan_v2_reggae.00053::00::22,mix::libri::8842::gtzan::gtzan_v2_reggae.00053,libri::8842,gtzan::gtzan_v2_reggae.00053,music_then_voice,-10.0,0.5,0.5,0.25,0.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data/raw/gtzan_unique_v2/blues.00025.wav,0,0,0,1,1,mix::2428::gtzan_0_blues.00025,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0015::gtzan_v2_blues.00025::00::23,mix::libri::2428::gtzan::gtzan_v2_blues.00025,libri::2428,gtzan::gtzan_v2_blues.00025,partial_overlap,-5.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac|data/raw/gtzan_unique_v2/rock.00054.wav,0,0,0,1,1,mix::2428::gtzan_9_rock.00054,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0004::gtzan_v2_rock.00054::00::24,mix::libri::2428::gtzan::gtzan_v2_rock.00054,libri::2428,gtzan::gtzan_v2_rock.00054,crossfade,0.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav|data/raw/gtzan_unique_v2/blues.00025.wav,0,0,0,1,1,mix::wavefake_35a215::gtzan_0_blues.00025,mix::R::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0375::gtzan_v2_blues.00025::00::25,mix::wavefake::LJ028-0375::gtzan::gtzan_v2_blues.00025,wavefake::LJ028-0375,gtzan::gtzan_v2_blues.00025,simultaneous,5.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0029.flac|data/raw/gtzan_unique_v2/metal.00039.wav,0,0,0,1,1,mix::2428::gtzan_6_metal.00039,mix::LibriSpeech::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0029::gtzan_v2_metal.00039::00::26,mix::libri::2428::gtzan::gtzan_v2_metal.00039,libri::2428,gtzan::gtzan_v2_metal.00039,voice_then_music,10.0,0.5,0.5,0.25,0.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0013.flac|data/raw/gtzan_unique_v2/blues.00047.wav,0,0,0,1,1,mix::2428::gtzan_0_blues.00047,mix::LibriSpeech::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0013::gtzan_v2_blues.00047::00::27,mix::libri::2428::gtzan::gtzan_v2_blues.00047,libri::2428,gtzan::gtzan_v2_blues.00047,music_then_voice,15.0,0.75,1.0,0.5,3.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac|data/raw/gtzan_unique_v2/rock.00006.wav,0,0,0,1,1,mix::8842::gtzan_9_rock.00006,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0006::gtzan_v2_rock.00006::00::28,mix::libri::8842::gtzan::gtzan_v2_rock.00006,libri::8842,gtzan::gtzan_v2_rock.00006,partial_overlap,-15.0,0.1,0.0,0.05,-6.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0257.wav|data/raw/gtzan_unique_v2/disco.00093.wav,0,0,0,1,1,mix::wavefake_fac5a0::gtzan_3_disco.00093,mix::R::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0257::gtzan_v2_disco.00093::00::29,mix::wavefake::LJ008-0257::gtzan::gtzan_v2_disco.00093,wavefake::LJ008-0257,gtzan::gtzan_v2_disco.00093,crossfade,-10.0,0.25,0.1,0.1,-3.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0021.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,1,0,1,1,1,mix::wavefake_e9a7cf::fake_music_AudioLDM2_27,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ002-0021::fake_music_AudioLDM2_0275::01::0,mix::wavefake::LJ002-0021::generated_music::fake_music_generator_0275,wavefake::LJ002-0021,generated_music::fake_music_generator_0275,voice_then_music,-5.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,1,0,1,1,1,mix::2428::fake_music_MusicGen_8,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0031::fake_music_MusicGen_0082::01::1,mix::libri::2428::generated_music::fake_music_generator_0082,libri::2428,generated_music::fake_music_generator_0082,music_then_voice,0.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0005.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,1,0,1,1,1,mix::8842::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302201-0005::fake_music_AudioLDM2_0069::01::2,mix::libri::8842::generated_music::fake_music_generator_0069,libri::8842,generated_music::fake_music_generator_0069,partial_overlap,5.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0063.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0037::fake_music_AudioLDM2_0063::01::3,mix::libri::2428::generated_music::fake_music_generator_0063,libri::2428,generated_music::fake_music_generator_0063,crossfade,10.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0257.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,1,0,1,1,1,mix::wavefake_fac5a0::fake_music_AudioLDM2_27,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0257::fake_music_AudioLDM2_0275::01::4,mix::wavefake::LJ008-0257::generated_music::fake_music_generator_0275,wavefake::LJ008-0257,generated_music::fake_music_generator_0275,simultaneous,15.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0011.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0015.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0011::fake_music_AudioLDM2_0015::01::5,mix::libri::2428::generated_music::fake_music_generator_0015,libri::2428,generated_music::fake_music_generator_0015,voice_then_music,-15.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302201-0009.flac|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,1,0,1,1,1,mix::8842::fake_music_MusicGen_15,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302201-0009::fake_music_MusicGen_0154::01::6,mix::libri::8842::generated_music::fake_music_generator_0154,libri::8842,generated_music::fake_music_generator_0154,music_then_voice,-10.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0033.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0063.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0033::fake_music_AudioLDM2_0063::01::7,mix::libri::2428::generated_music::fake_music_generator_0063,libri::2428,generated_music::fake_music_generator_0063,partial_overlap,-5.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_17,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0026::fake_music_AudioLDM2_0175::01::8,mix::libri::2428::generated_music::fake_music_generator_0175,libri::2428,generated_music::fake_music_generator_0175,crossfade,0.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0263.wav,1,0,1,1,1,mix::8842::fake_music_AudioLDM2_26,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0013::fake_music_AudioLDM2_0263::01::9,mix::libri::8842::generated_music::fake_music_generator_0263,libri::8842,generated_music::fake_music_generator_0263,simultaneous,5.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0015.wav,1,0,1,1,1,mix::8842::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0003::fake_music_AudioLDM2_0015::01::10,mix::libri::8842::generated_music::fake_music_generator_0015,libri::8842,generated_music::fake_music_generator_0015,voice_then_music,10.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0295.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_29,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0004::fake_music_AudioLDM2_0295::01::11,mix::libri::2428::generated_music::fake_music_generator_0295,libri::2428,generated_music::fake_music_generator_0295,music_then_voice,15.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_MusicGen_0116.wav,1,0,1,1,1,mix::8842::fake_music_MusicGen_11,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0003::fake_music_MusicGen_0116::01::12,mix::libri::8842::generated_music::fake_music_generator_0116,libri::8842,generated_music::fake_music_generator_0116,partial_overlap,-15.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0033.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_17,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0033::fake_music_AudioLDM2_0175::01::13,mix::libri::2428::generated_music::fake_music_generator_0175,libri::2428,generated_music::fake_music_generator_0175,crossfade,-10.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0122.wav,1,0,1,1,1,mix::2428::fake_music_MusicGen_12,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0013::fake_music_MusicGen_0122::01::14,mix::libri::2428::generated_music::fake_music_generator_0122,libri::2428,generated_music::fake_music_generator_0122,simultaneous,-5.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0082.wav,1,0,1,1,1,mix::8842::fake_music_MusicGen_8,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0013::fake_music_MusicGen_0082::01::15,mix::libri::8842::generated_music::fake_music_generator_0082,libri::8842,generated_music::fake_music_generator_0082,voice_then_music,0.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_27,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0037::fake_music_AudioLDM2_0275::01::16,mix::libri::2428::generated_music::fake_music_generator_0275,libri::2428,generated_music::fake_music_generator_0275,music_then_voice,5.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0026.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0013.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_1,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0026::fake_music_AudioLDM2_0013::01::17,mix::libri::2428::generated_music::fake_music_generator_0013,libri::2428,generated_music::fake_music_generator_0013,partial_overlap,10.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0375.wav|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,1,0,1,1,1,mix::wavefake_35a215::fake_music_MusicGen_15,mix::R::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0375::fake_music_MusicGen_0154::01::18,mix::wavefake::LJ028-0375::generated_music::fake_music_generator_0154,wavefake::LJ028-0375,generated_music::fake_music_generator_0154,crossfade,15.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0029.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_0,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0029::fake_music_AudioLDM2_0005::01::19,mix::libri::2428::generated_music::fake_music_generator_0005,libri::2428,generated_music::fake_music_generator_0005,simultaneous,-15.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0037::fake_music_AudioLDM2_0069::01::20,mix::libri::2428::generated_music::fake_music_generator_0069,libri::2428,generated_music::fake_music_generator_0069,voice_then_music,-10.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_17,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0037::fake_music_AudioLDM2_0175::01::21,mix::libri::2428::generated_music::fake_music_generator_0175,libri::2428,generated_music::fake_music_generator_0175,music_then_voice,-5.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0171.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_17,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0015::fake_music_AudioLDM2_0171::01::22,mix::libri::2428::generated_music::fake_music_generator_0171,libri::2428,generated_music::fake_music_generator_0171,partial_overlap,0.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,1,0,1,1,1,mix::8842::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0003::fake_music_AudioLDM2_0067::01::23,mix::libri::8842::generated_music::fake_music_generator_0067,libri::8842,generated_music::fake_music_generator_0067,crossfade,5.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0039.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_6,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0039::fake_music_AudioLDM2_0067::01::24,mix::libri::2428::generated_music::fake_music_generator_0067,libri::2428,generated_music::fake_music_generator_0067,simultaneous,10.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_27,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0031::fake_music_AudioLDM2_0275::01::25,mix::libri::2428::generated_music::fake_music_generator_0275,libri::2428,generated_music::fake_music_generator_0275,voice_then_music,15.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,1,0,1,1,1,mix::8842::fake_music_MusicGen_15,mix::LibriSpeech::MusicGen,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-304647-0013::fake_music_MusicGen_0154::01::26,mix::libri::8842::generated_music::fake_music_generator_0154,libri::8842,generated_music::fake_music_generator_0154,music_then_voice,-15.0,0.75,1.0,0.05,0.0,-6.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_15,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83699-0012::fake_music_AudioLDM2_0157::01::27,mix::libri::2428::generated_music::fake_music_generator_0157,libri::2428,generated_music::fake_music_generator_0157,partial_overlap,-10.0,0.1,0.0,0.1,3.0,-3.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,1,0,1,1,1,mix::8842::fake_music_AudioLDM2_27,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8842-302196-0003::fake_music_AudioLDM2_0275::01::28,mix::libri::8842::generated_music::fake_music_generator_0275,libri::8842,generated_music::fake_music_generator_0275,crossfade,-5.0,0.25,0.1,0.25,-6.0,0.0,cal_c,none,fusion_calibration
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,0,1,1,1,mix::2428::fake_music_AudioLDM2_0,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0037::fake_music_AudioLDM2_0005::01::29,mix::libri::2428::generated_music::fake_music_generator_0005,libri::2428,generated_music::fake_music_generator_0005,simultaneous,0.0,0.5,0.5,0.5,-3.0,3.0,cal_c,none,fusion_calibration
