path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_05_f000014.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_producer_ATA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=fma_artist_129,mix::MLAAD::FishTTS::Echoes::producer,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_05_f000014::fma_22480::0480,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000014::echoes_fma::22480,mlaad_tiny::en::emerald_city_of_oz_05_f000014,echoes_fma::22480,mlaad::emerald_city_of_oz_05,fma_artist_129,emerald_city_of_oz_05_f000014,fma_22480,simultaneous,-6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,7f54221bf6c11cafa032d00993e2a72705ae5af5b65aaa65ce214d869926ce52,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000014::echoes_fma::22480,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\emerald_city_of_oz_05_f000024.wav|data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_suno_TTA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=fma_artist_10484,mix::MLAAD::Higgs-Audio-V2::Echoes::suno,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_05_f000024::fma_106336::0477,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000024::echoes_fma::106336,mlaad_tiny::en::emerald_city_of_oz_05_f000024,echoes_fma::106336,mlaad::emerald_city_of_oz_05,fma_artist_10484,emerald_city_of_oz_05_f000024,fma_106336,simultaneous,0.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,d499b80fc1c95b7dbeb865614358d1a74f2d2940004bfad2f48409573eabcc77,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000024::echoes_fma::106336,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav|data\raw\public_v9\sonics\fake_09214_suno_0.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=sonics::9214,mix::MLAAD::RVC::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_05_f000077::fake_09214_suno_0::0381,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::9214,mlaad_tiny::en::emerald_city_of_oz_05_f000077,sonics::9214,mlaad::emerald_city_of_oz_05,sonics::9214,emerald_city_of_oz_05_f000077,fake_09214_suno_0,simultaneous,-3.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[CC BY-NC 4.0] + music[CC BY-NC 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,568a7baa337657100a6dd05d469001c5bf4e0d4b31a44ed6529b6bce3ba56284,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::9214,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav|data\raw\public_v9\sonics\fake_10003_suno_0.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=sonics::10003,mix::MLAAD::RVC::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_05_f000077::fake_10003_suno_0::0495,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::10003,mlaad_tiny::en::emerald_city_of_oz_05_f000077,sonics::10003,mlaad::emerald_city_of_oz_05,sonics::10003,emerald_city_of_oz_05_f000077,fake_10003_suno_0,simultaneous,-6.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[CC BY-NC 4.0] + music[CC BY-NC 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,f1f8eaed44181e3210173a119af5a3ad0496701c4ab71b2b4e718bd4f3163973,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000077::sonics::10003,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\emerald_city_of_oz_05_f000091.wav|data\raw\public_v9\sonics\fake_09912_suno_0.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_05|music=sonics::9912,mix::MLAAD::Higgs-Audio-V2::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::emerald_city_of_oz_05_f000091::fake_09912_suno_0::0423,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000091::sonics::9912,mlaad_tiny::en::emerald_city_of_oz_05_f000091,sonics::9912,mlaad::emerald_city_of_oz_05,sonics::9912,emerald_city_of_oz_05_f000091,fake_09912_suno_0,simultaneous,3.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[CC BY-NC 4.0] + music[CC BY-NC 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,dbb17b1fac1c18b20be703e152bf8934e79cd7d2f17ae89aa0f4d92c39364212,calv12::mlaad_tiny::en::emerald_city_of_oz_05_f000091::sonics::9912,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000059.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_brev_TTA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_08|music=fma_artist_129,mix::MLAAD::FireRedTTS-2.0::Echoes::brev,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_08_f000059::fma_22480::0417,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::echoes_fma::22480,mlaad_tiny::en::emerald_city_of_oz_08_f000059,echoes_fma::22480,mlaad::emerald_city_of_oz_08,fma_artist_129,emerald_city_of_oz_08_f000059,fma_22480,simultaneous,0.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,53b264b728539e69d5df6e14c085b0349b33a55bac66fab4ca21a29839e444a7,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::echoes_fma::22480,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000073.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_brev_TTA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_08|music=fma_artist_11018,mix::MLAAD::FireRedTTS-2.0::Echoes::brev,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_08_f000073::fma_112315::0462,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::echoes_fma::112315,mlaad_tiny::en::emerald_city_of_oz_08_f000073,echoes_fma::112315,mlaad::emerald_city_of_oz_08,fma_artist_11018,emerald_city_of_oz_08_f000073,fma_112315,simultaneous,0.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,629e7a1e61c1484821927d19a7bcdc9ebea29e6b763d8527e601f3ced925d6c8,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::echoes_fma::112315,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_13_f000060.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_elevenlabs_TTA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_13|music=fma_artist_11018,mix::MLAAD::Chatterbox::Echoes::elevenlabs,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_13_f000060::fma_112315::0468,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::echoes_fma::112315,mlaad_tiny::en::emerald_city_of_oz_13_f000060,echoes_fma::112315,mlaad::emerald_city_of_oz_13,fma_artist_11018,emerald_city_of_oz_13_f000060,fma_112315,simultaneous,3.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,bc84e1047738d4901e93021e1bd74c2f3aad89f3567f980d076e5b9e3c3c3fbc,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::echoes_fma::112315,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_elevenlabs_TTA_001.mp3,1,1,1,1,1,voice=mlaad::emerald_city_of_oz_24|music=fma_artist_129,mix::MLAAD::FishTTS::Echoes::elevenlabs,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_24_f000069::fma_22480::0405,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::22480,mlaad_tiny::en::emerald_city_of_oz_24_f000069,echoes_fma::22480,mlaad::emerald_city_of_oz_24,fma_artist_129,emerald_city_of_oz_24_f000069,fma_22480,simultaneous,-6.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,b7ffa5bcf3be0b6effcad75fd15c2dd5c0d662638ef3b56608226321dbe1a6f7,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::22480,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav|data\raw\public_v9\echoes_fma_paired\fake\Busby_Berkeley_Ergo_Phizmiz_producer_ATA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_05|music=fma_artist_129,mix::MLAAD::f5-tts::Echoes::producer,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_05_f000015::fma_22472::0459,calv12::mlaad_tiny::en::hunters_space_05_f000015::echoes_fma::22472,mlaad_tiny::en::hunters_space_05_f000015,echoes_fma::22472,mlaad::hunters_space_05,fma_artist_129,hunters_space_05_f000015,fma_22472,simultaneous,6.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,f3f8aff6b1cb0dbc36a98bcecdc258afb6fd29fbe64fc9959fa27637ae438ab7,calv12::mlaad_tiny::en::hunters_space_05_f000015::echoes_fma::22472,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\hunters_space_05_f000074.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_audioldm_ATA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_05|music=fma_artist_10397,mix::MLAAD::FishTTS::Echoes::audioldm,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_05_f000074::fma_114004::0399,calv12::mlaad_tiny::en::hunters_space_05_f000074::echoes_fma::114004,mlaad_tiny::en::hunters_space_05_f000074,echoes_fma::114004,mlaad::hunters_space_05,fma_artist_10397,hunters_space_05_f000074,fma_114004,simultaneous,6.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,c19483a9bbe5675e28e2f1f547ef013f46a9b6916d05b5edad572a2db6fb341f,calv12::mlaad_tiny::en::hunters_space_05_f000074::echoes_fma::114004,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_05_f000109.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_udio_TTA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_05|music=fma_artist_11018,mix::MLAAD::Qwen2.5-Omni::Echoes::udio,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_05_f000109::fma_112315::0471,calv12::mlaad_tiny::en::hunters_space_05_f000109::echoes_fma::112315,mlaad_tiny::en::hunters_space_05_f000109,echoes_fma::112315,mlaad::hunters_space_05,fma_artist_11018,hunters_space_05_f000109,fma_112315,simultaneous,-3.0,1.0,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,da6e8bebbf3641729c5ec09cc01228ee5638015d95c73bf31a0c24e9ab44b401,calv12::mlaad_tiny::en::hunters_space_05_f000109::echoes_fma::112315,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\hunters_space_06_f000014.wav|data\raw\public_v9\echoes_fma_paired\fake\Celia_Ergo_Phizmiz_suno_TTA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_06|music=fma_artist_129,mix::MLAAD::Higgs-Audio-V2::Echoes::suno,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_06_f000014::fma_22480::0453,calv12::mlaad_tiny::en::hunters_space_06_f000014::echoes_fma::22480,mlaad_tiny::en::hunters_space_06_f000014,echoes_fma::22480,mlaad::hunters_space_06,fma_artist_129,hunters_space_06_f000014,fma_22480,simultaneous,3.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/us/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,a24a23af8b4e9e65543c7184833be7b4270a724b967c9b8f64ab34058965976c,calv12::mlaad_tiny::en::hunters_space_06_f000014::echoes_fma::22480,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_06_f000023.wav|data\raw\public_v9\echoes_fma_paired\fake\Fuckaboing_RoccoW_mubert_TTA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_06|music=fma_artist_10484,mix::MLAAD::f5-tts::Echoes::mubert,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_06_f000023::fma_106336::0444,calv12::mlaad_tiny::en::hunters_space_06_f000023::echoes_fma::106336,mlaad_tiny::en::hunters_space_06_f000023,echoes_fma::106336,mlaad::hunters_space_06,fma_artist_10484,hunters_space_06_f000023,fma_106336,simultaneous,6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,c3ee076f19a76b608ff005f19c4f454e15b5795246fdbdf122f2e15b82a10b6a,calv12::mlaad_tiny::en::hunters_space_06_f000023::echoes_fma::106336,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_06_f000036.wav|data\raw\public_v9\sonics\fake_09164_suno_0.mp3,1,1,1,1,1,voice=mlaad::hunters_space_06|music=sonics::9164,mix::MLAAD::MiniCPM-o-2.6::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_06_f000036::fake_09164_suno_0::0498,calv12::mlaad_tiny::en::hunters_space_06_f000036::sonics::9164,mlaad_tiny::en::hunters_space_06_f000036,sonics::9164,mlaad::hunters_space_06,sonics::9164,hunters_space_06_f000036,fake_09164_suno_0,simultaneous,3.0,0.75,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[CC BY-NC 4.0] + music[CC BY-NC 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,2811e4154965e20568754a3062b93e307815c8735acca97d02c1891e85f6ac79,calv12::mlaad_tiny::en::hunters_space_06_f000036::sonics::9164,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_06_f000036.wav|data\raw\public_v9\echoes_fma_paired\fake\Cloudy_Subway_Sonicbeat_audioldm_ATA_001.mp3,1,1,1,1,1,voice=mlaad::hunters_space_06|music=fma_artist_15501,mix::MLAAD::MiniCPM-o-2.6::Echoes::audioldm,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::hunters_space_06_f000036::fma_71506::0384,calv12::mlaad_tiny::en::hunters_space_06_f000036::echoes_fma::71506,mlaad_tiny::en::hunters_space_06_f000036,echoes_fma::71506,mlaad::hunters_space_06,fma_artist_15501,hunters_space_06_f000036,fma_71506,simultaneous,6.0,0.25,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,74f67044170aec0a2cca148ea7cb3c4214a0fca64a3287b280d8ca1fec63195a,calv12::mlaad_tiny::en::hunters_space_06_f000036::echoes_fma::71506,cal_v12,public_v9_train_reserve,FF
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\hunters_space_08_f000081.wav|data\raw\public_v9\sonics\fake_09922_suno_0.mp3,1,1,1,1,1,voice=mlaad::hunters_space_08|music=sonics::9922,mix::MLAAD::Higgs-Audio-V2::SONICS::chirp-v2-xxl-alpha,cal_v12::mlaad_tiny_matched::sonics_official,cal_v12_public_mix,mueller91/MLAAD-tiny|awsaf49/sonics,calv12::hunters_space_08_f000081::fake_09922_suno_0::0465,calv12::mlaad_tiny::en::hunters_space_08_f000081::sonics::9922,mlaad_tiny::en::hunters_space_08_f000081,sonics::9922,mlaad::hunters_space_08,sonics::9922,hunters_space_08_f000081,fake_09922_suno_0,simultaneous,-6.0,0.5,0.0,0.05,0.0,0.0,cal_v12_a,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/awsaf49/sonics,9143e5ea709575ebab6bec52840a1043aada7bb1|official part_01 + metadata snapshot 2026-08-31,voice[CC BY-NC 4.0] + music[CC BY-NC 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|YES_NONCOMMERCIAL_ONLY,CAL_V12 derived public mix,edf03f0683948005b3cbcd5cf908e0117593cdef17b21c2e6ef1ff84e94ae165,calv12::mlaad_tiny::en::hunters_space_08_f000081::sonics::9922,cal_v12,public_v9_train_reserve,FF
