path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,base_voice_speaker_id,base_music_speaker_id,base_voice_original_id,base_music_original_id,calibration_fold
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000059.wav|data\raw\public_v9\real_music\jamendo\433300.low.mp3,1,1,0,1,1,voice=mlaad::emerald_city_of_oz_08|music=jamendo_artist_188722d883c9d919,mix::MLAAD::FireRedTTS-2.0::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_08_f000059::jamendo_433300::0333,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::jamendo::artist::188722d883c9d919,mlaad_tiny::en::emerald_city_of_oz_08_f000059,jamendo::artist::188722d883c9d919,simultaneous,3.0,0.5,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,3982b51f7a5292fbb64d6d72e429700645bec31921435eaab5feaa3c3a6251ea,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000059::jamendo::artist::188722d883c9d919,cal_v12,public_v9_train_reserve,FR,mlaad::emerald_city_of_oz_08,jamendo_artist_188722d883c9d919,emerald_city_of_oz_08_f000059,jamendo_433300,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000073.wav|data\raw\public_v9\real_music\guitarset\00_Jazz2-110-Bb_solo_mic.wav,1,1,0,1,1,voice=mlaad::emerald_city_of_oz_08|music=guitarset_player_00,mix::MLAAD::FireRedTTS-2.0::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_08_f000073::00_Jazz2-110-Bb_solo_mic::0330,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::guitarset::player::00,mlaad_tiny::en::emerald_city_of_oz_08_f000073,guitarset::player::00,simultaneous,-6.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,59b2662573aa39f0c2a095566c90e0cdbc66d43979075969ec09c29a05421f63,calv12::mlaad_tiny::en::emerald_city_of_oz_08_f000073::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::emerald_city_of_oz_08,guitarset_player_00,emerald_city_of_oz_08_f000073,00_Jazz2-110-Bb_solo_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_13_f000060.wav|data\raw\public_v9\real_music\guitarset\00_Jazz2-187-F#_comp_mic.wav,1,1,0,1,1,voice=mlaad::emerald_city_of_oz_13|music=guitarset_player_00,mix::MLAAD::Chatterbox::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_13_f000060::00_Jazz2-187-F#_comp_mic::0270,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::guitarset::player::00,mlaad_tiny::en::emerald_city_of_oz_13_f000060,guitarset::player::00,simultaneous,-6.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,f7329d5922f75a1ce701a9d21044fd4dbe04d6f0a9f56892370ca4fa74d4815f,calv12::mlaad_tiny::en::emerald_city_of_oz_13_f000060::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::emerald_city_of_oz_13,guitarset_player_00,emerald_city_of_oz_13_f000060,00_Jazz2-187-F#_comp_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\real_music\guitarset\00_Funk2-119-G_comp_mic.wav,1,1,0,1,1,voice=mlaad::emerald_city_of_oz_24|music=guitarset_player_00,mix::MLAAD::FishTTS::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::emerald_city_of_oz_24_f000069::00_Funk2-119-G_comp_mic::0372,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::guitarset::player::00,mlaad_tiny::en::emerald_city_of_oz_24_f000069,guitarset::player::00,simultaneous,0.0,0.25,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,bf6be1c7460d048941082556264a933fc89e94650a48762875eca772896a23fe,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::emerald_city_of_oz_24,guitarset_player_00,emerald_city_of_oz_24_f000069,00_Funk2-119-G_comp_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\emerald_city_of_oz_24_f000069.wav|data\raw\public_v9\echoes_fma_paired\real\fma_112315.mp3,1,1,0,1,1,voice=mlaad::emerald_city_of_oz_24|music=fma_artist_11018,mix::MLAAD::FishTTS::Echoes::FMA_original,cal_v12::mlaad_tiny_matched::echoes_fma_paired,cal_v12_public_mix,mueller91/MLAAD-tiny|Octavian97/Echoes + official FMA,calv12::emerald_city_of_oz_24_f000069::fma_112315::0258,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::112315,mlaad_tiny::en::emerald_city_of_oz_24_f000069,echoes_fma::112315,simultaneous,3.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,9143e5ea709575ebab6bec52840a1043aada7bb1|Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,voice[CC BY-NC 4.0] + music[generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,CAL_V12 derived public mix,dfe97807bbb4386c704cd1ed22f8d8a55bcc3db93a5a1e2544403872f24438ff,calv12::mlaad_tiny::en::emerald_city_of_oz_24_f000069::echoes_fma::112315,cal_v12,public_v9_train_reserve,FR,mlaad::emerald_city_of_oz_24,fma_artist_11018,emerald_city_of_oz_24_f000069,fma_112315,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav|data\raw\public_v9\real_music\jamendo\117300.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_05|music=jamendo_artist_3ca4e21d70a464b4,mix::MLAAD::f5-tts::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000015::jamendo_117300::0252,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::3ca4e21d70a464b4,mlaad_tiny::en::hunters_space_05_f000015,jamendo::artist::3ca4e21d70a464b4,simultaneous,0.0,0.25,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,753546f9d2aceb148b4461decf6980ac41edff6b1e4c49cb3075452212a72138,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::3ca4e21d70a464b4,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_05,jamendo_artist_3ca4e21d70a464b4,hunters_space_05_f000015,jamendo_117300,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav|data\raw\public_v9\real_music\jamendo\1270100.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_05|music=jamendo_artist_3c65f641f6c2c758,mix::MLAAD::f5-tts::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000015::jamendo_1270100::0366,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::3c65f641f6c2c758,mlaad_tiny::en::hunters_space_05_f000015,jamendo::artist::3c65f641f6c2c758,simultaneous,-3.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,b0f6f3d0f2a3e684a7a10f5cc00c8d1571d12cf3201e026c0a9c87609c28a06e,calv12::mlaad_tiny::en::hunters_space_05_f000015::jamendo::artist::3c65f641f6c2c758,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_05,jamendo_artist_3c65f641f6c2c758,hunters_space_05_f000015,jamendo_1270100,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\hunters_space_05_f000074.wav|data\raw\public_v9\real_music\guitarset\00_BN1-147-Gb_solo_mic.wav,1,1,0,1,1,voice=mlaad::hunters_space_05|music=guitarset_player_00,mix::MLAAD::FishTTS::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000074::00_BN1-147-Gb_solo_mic::0303,calv12::mlaad_tiny::en::hunters_space_05_f000074::guitarset::player::00,mlaad_tiny::en::hunters_space_05_f000074,guitarset::player::00,simultaneous,3.0,1.0,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,9a429135aeaa0ef0ecf3cc40c14076446bba68d3439ef820044365d5f3c7c555,calv12::mlaad_tiny::en::hunters_space_05_f000074::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_05,guitarset_player_00,hunters_space_05_f000074,00_BN1-147-Gb_solo_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_05_f000109.wav|data\raw\public_v9\real_music\jamendo\490800.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_05|music=jamendo_artist_0ca93a9c803274ae,mix::MLAAD::Qwen2.5-Omni::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_05_f000109::jamendo_490800::0294,calv12::mlaad_tiny::en::hunters_space_05_f000109::jamendo::artist::0ca93a9c803274ae,mlaad_tiny::en::hunters_space_05_f000109,jamendo::artist::0ca93a9c803274ae,simultaneous,6.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,aebd24bef640f1b334f43cff8460ba4c48c3b6ae8ad1ede9e34bb80f6cce97b5,calv12::mlaad_tiny::en::hunters_space_05_f000109::jamendo::artist::0ca93a9c803274ae,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_05,jamendo_artist_0ca93a9c803274ae,hunters_space_05_f000109,jamendo_490800,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\hunters_space_06_f000014.wav|data\raw\public_v9\real_music\guitarset\00_Jazz1-130-D_solo_mic.wav,1,1,0,1,1,voice=mlaad::hunters_space_06|music=guitarset_player_00,mix::MLAAD::Higgs-Audio-V2::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000014::00_Jazz1-130-D_solo_mic::0363,calv12::mlaad_tiny::en::hunters_space_06_f000014::guitarset::player::00,mlaad_tiny::en::hunters_space_06_f000014,guitarset::player::00,simultaneous,3.0,1.0,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,fe269a59691b2a4045f87d96260284baffc1eaeb9b7204713d30fdd1e62395bc,calv12::mlaad_tiny::en::hunters_space_06_f000014::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_06,guitarset_player_00,hunters_space_06_f000014,00_Jazz1-130-D_solo_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_06_f000023.wav|data\raw\public_v9\real_music\jamendo\394600.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_06|music=jamendo_artist_17a47cbf6175ac94,mix::MLAAD::f5-tts::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000023::jamendo_394600::0345,calv12::mlaad_tiny::en::hunters_space_06_f000023::jamendo::artist::17a47cbf6175ac94,mlaad_tiny::en::hunters_space_06_f000023,jamendo::artist::17a47cbf6175ac94,simultaneous,-6.0,0.5,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,894b756236a107f535cb163c721723985b71e206205486a04ff88ffdd9a0ed02,calv12::mlaad_tiny::en::hunters_space_06_f000023::jamendo::artist::17a47cbf6175ac94,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_06,jamendo_artist_17a47cbf6175ac94,hunters_space_06_f000023,jamendo_394600,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_06_f000036.wav|data\raw\public_v9\real_music\guitarset\00_Jazz2-110-Bb_comp_mic.wav,1,1,0,1,1,voice=mlaad::hunters_space_06|music=guitarset_player_00,mix::MLAAD::MiniCPM-o-2.6::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_06_f000036::00_Jazz2-110-Bb_comp_mic::0291,calv12::mlaad_tiny::en::hunters_space_06_f000036::guitarset::player::00,mlaad_tiny::en::hunters_space_06_f000036,guitarset::player::00,simultaneous,-3.0,1.0,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,9a63e8bd1535686d994fa13f993cc1259b42c2e04d62de6abb8574e452bf8874,calv12::mlaad_tiny::en::hunters_space_06_f000036::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_06,guitarset_player_00,hunters_space_06_f000036,00_Jazz2-110-Bb_comp_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\hunters_space_08_f000081.wav|data\raw\public_v9\real_music\jamendo\1089300.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_08|music=jamendo_artist_203681919a7437d8,mix::MLAAD::Higgs-Audio-V2::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_08_f000081::jamendo_1089300::0342,calv12::mlaad_tiny::en::hunters_space_08_f000081::jamendo::artist::203681919a7437d8,mlaad_tiny::en::hunters_space_08_f000081,jamendo::artist::203681919a7437d8,simultaneous,0.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,64fd23325ea645ea7f3c8761f47ee4c903637ca3d66b7e2ff16dfa3b13348dc3,calv12::mlaad_tiny::en::hunters_space_08_f000081::jamendo::artist::203681919a7437d8,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_08,jamendo_artist_203681919a7437d8,hunters_space_08_f000081,jamendo_1089300,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_08_f000103.wav|data\raw\public_v9\real_music\guitarset\00_SS3-98-C_solo_mic.wav,1,1,0,1,1,voice=mlaad::hunters_space_08|music=guitarset_player_00,mix::MLAAD::MiniCPM-o-2.6::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_08_f000103::00_SS3-98-C_solo_mic::0261,calv12::mlaad_tiny::en::hunters_space_08_f000103::guitarset::player::00,mlaad_tiny::en::hunters_space_08_f000103,guitarset::player::00,simultaneous,-3.0,0.5,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,fcf86e1ab6209c53aa2a0e9c102c1fc54f20d7aef3158ff45bf19af2be6fc313,calv12::mlaad_tiny::en::hunters_space_08_f000103::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_08,guitarset_player_00,hunters_space_08_f000103,00_SS3-98-C_solo_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\hunters_space_17_f000018.wav|data\raw\public_v9\real_music\jamendo\1257400.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_17|music=jamendo_artist_2d82fd8579e6b52c,mix::MLAAD::FishTTS::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_17_f000018::jamendo_1257400::0360,calv12::mlaad_tiny::en::hunters_space_17_f000018::jamendo::artist::2d82fd8579e6b52c,mlaad_tiny::en::hunters_space_17_f000018,jamendo::artist::2d82fd8579e6b52c,simultaneous,-6.0,0.25,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by-nc-sa/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,c0d78591a469eb3023aed88be3abbe19aadf0abfe7b51fdea6f12dbade71bf3e,calv12::mlaad_tiny::en::hunters_space_17_f000018::jamendo::artist::2d82fd8579e6b52c,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_17,jamendo_artist_2d82fd8579e6b52c,hunters_space_17_f000018,jamendo_1257400,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\hunters_space_18_f000010.wav|data\raw\public_v9\real_music\jamendo\1266300.low.mp3,1,1,0,1,1,voice=mlaad::hunters_space_18|music=jamendo_artist_1f739e2d3111fd85,mix::MLAAD::Chatterbox::mtg_jamendo_cc::real,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_18_f000010::jamendo_1266300::0327,calv12::mlaad_tiny::en::hunters_space_18_f000010::jamendo::artist::1f739e2d3111fd85,mlaad_tiny::en::hunters_space_18_f000010,jamendo::artist::1f739e2d3111fd85,simultaneous,0.0,1.0,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://github.com/MTG/mtg-jamendo-dataset,9143e5ea709575ebab6bec52840a1043aada7bb1|raw_30s audio-low shard 00,voice[CC BY-NC 4.0] + music[http://creativecommons.org/licenses/by/3.0/],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,a45219f1d17491e09b099bcdbc0cb9a45ebb27e5fa29a5adae95b23ab1bfc7eb,calv12::mlaad_tiny::en::hunters_space_18_f000010::jamendo::artist::1f739e2d3111fd85,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_18,jamendo_artist_1f739e2d3111fd85,hunters_space_18_f000010,jamendo_1266300,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\OpenVoiceV2\hunters_space_18_f000024.wav|data\raw\public_v9\real_music\guitarset\00_Funk2-108-Eb_comp_mic.wav,1,1,0,1,1,voice=mlaad::hunters_space_18|music=guitarset_player_00,mix::MLAAD::OpenVoiceV2::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::hunters_space_18_f000024::00_Funk2-108-Eb_comp_mic::0288,calv12::mlaad_tiny::en::hunters_space_18_f000024::guitarset::player::00,mlaad_tiny::en::hunters_space_18_f000024,guitarset::player::00,simultaneous,3.0,0.25,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,a76a51cbaba1efc24b03471498e58cdd71e03cda7457e2be0b5fd47f1b5c3b9f,calv12::mlaad_tiny::en::hunters_space_18_f000024::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::hunters_space_18,guitarset_player_00,hunters_space_18_f000024,00_Funk2-108-Eb_comp_mic,cal_v12_a
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_05_f000047.wav|data\raw\public_v9\real_music\guitarset\00_BN1-129-Eb_comp_mic.wav,1,1,0,1,1,voice=mlaad::jane_eyre_05|music=guitarset_player_00,mix::MLAAD::Chatterbox::guitarset_mic::real,cal_v12::mlaad_tiny_matched::guitarset_mic,cal_v12_public_mix,mueller91/MLAAD-tiny|not_huggingface_official_archive,calv12::jane_eyre_05_f000047::00_BN1-129-Eb_comp_mic::0306,calv12::mlaad_tiny::en::jane_eyre_05_f000047::guitarset::player::00,mlaad_tiny::en::jane_eyre_05_f000047,guitarset::player::00,simultaneous,-3.0,0.75,0.0,0.05,0.0,0.0,none,https://huggingface.co/datasets/mueller91/MLAAD-tiny|https://zenodo.org/records/3371780,9143e5ea709575ebab6bec52840a1043aada7bb1|Zenodo record 3371780,voice[CC BY-NC 4.0] + music[CC BY 4.0],YES,CONDITIONAL,YES_NONCOMMERCIAL_ONLY|FOLLOW_RECORDED_CC_LICENSE,CAL_V12 derived public mix,ce7583eef7e27ee9bf5897e275577752034ecb924dd7033798c1ed1f7758bb77,calv12::mlaad_tiny::en::jane_eyre_05_f000047::guitarset::player::00,cal_v12,public_v9_train_reserve,FR,mlaad::jane_eyre_05,guitarset_player_00,jane_eyre_05_f000047,00_BN1-129-Eb_comp_mic,cal_v12_a
