path,split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,baseline_vf,baseline_mf,baseline_vfile,baseline_mfile,baseline_vp_model,baseline_mp_model,v9_vf,v9_vfile,v9_vp_model,v9_mf,v9_mfile,v9_mp_model
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636788.flac|data/raw/gtzan_unique_v2/country.00060.wav,fusion_calibration,cal_b,split_internal_mix,mix::A01::GTZAN_genre_2,True,1.0,1.0,0.0,1.0,1.0,0.531709396447253,0.9995099713708224,0.0639088215236835,True,True,32.6144375,0.7640693783760071,0.019463373348116875,0.7106747031211853,0.019207336008548737,0.8259645104408264,0.9279919266700745,0.2538350820541382,0.8256919384002686,0.1039071157574653,0.1734980046749115,0.1092247441411018,0.2149446010589599,0.3389648497104645,0.3531064689159393,0.5273669362068176,0.4678648114204407,0.8274431228637695,0.3824288547039032,0.37714073061943054,0.7881688475608826
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF1::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.996062043339554,0.996062043339554,,False,True,5.2260625,0.7452103495597839,0.9606457948684692,0.7494189143180847,0.9604817032814026,0.8733997344970703,0.9824175238609314,0.5027628540992737,0.1606884896755218,0.8574174642562866,0.4331507980823517,0.8534338474273682,0.4463210701942444,0.2122639566659927,0.5234484076499939,0.5379957556724548,0.5386872291564941,0.4924754500389099,0.9546980261802673,0.9579898118972778,0.9856280088424683
data/raw/gtzan_unique_v2/jazz.00002.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.5463176957612257,0.6057445050357874,0.4868908864866639,True,True,30.013375,0.7267789840698242,8.674766831973102e-06,0.6943164467811584,8.445322237093933e-06,0.5193700194358826,0.9999890327453613,0.0200159531086683,0.7100763320922852,0.4198576807975769,0.1525812149047851,0.4422270655632019,0.1495535671710968,0.0029187267646193,0.8895578980445862,0.6066170930862427,0.5866070985794067,0.46687522530555725,0.22860868275165558,0.22495535016059875,0.9988153576850891
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav|data/raw/gtzan_unique_v2/rock.00008.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_9,True,1.0,1.0,0.0,1.0,1.0,0.966415612950582,0.9965107146594874,0.9363205112416768,True,True,36.9345,0.7934308052062988,0.2727448642253876,0.7356300354003906,0.2799198031425476,0.8719349503517151,0.6939887404441833,0.519041121006012,0.4298402070999145,0.4077728688716888,0.1882490813732147,0.4112064838409424,0.2304053008556366,0.9539527893066406,0.1228298768401146,0.5505664944648743,0.45011788606643677,0.9245457649230957,0.49868008494377136,0.5014370679855347,0.6701691746711731
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017_WF4_1.wav,fusion_calibration,cal_a,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9992750806413556,0.9992750806413556,,False,True,6.3390625,0.7689594626426697,0.48883044719696045,0.7741519212722778,0.49928373098373413,0.9711449146270752,0.08074145019054413,0.715041995048523,0.0286590550094842,0.8267514705657959,0.1204256489872932,0.8325703144073486,0.1683968156576156,0.9977432489395142,0.0139221027493476,0.5567370057106018,0.5431352257728577,0.9551793932914734,0.7966641187667847,0.7961504459381104,0.17454572021961212
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0393.wav,fusion_calibration,cal_c,wavefake_ajay,WF7,False,1.0,1.0,0.0,1.0,0.0,0.9968020859689956,0.9968020859689956,,False,True,3.8313125,0.7916972041130066,0.5131761431694031,0.7966384887695312,0.5246094465255737,0.9862529635429382,0.10572978854179382,0.85257488489151,0.0247399229556322,0.6552301645278931,0.1555074900388717,0.6649446487426758,0.2134579718112945,0.99869304895401,0.0120414122939109,0.5748890042304993,0.5610805153846741,0.974245011806488,0.7783311605453491,0.7819005846977234,0.1911960244178772
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,fusion_calibration,cal_b,split_internal_mix,mix::A01::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9641602750773915,0.9929084820540756,0.9354120681007078,True,True,7.6611875,0.6848950386047363,0.9448442459106445,0.6995272040367126,0.9454657435417175,0.9603963494300842,0.6779137849807739,0.5012001395225525,0.0327068567276001,0.4996903538703918,0.2850933670997619,0.4958467185497284,0.4099566042423248,0.984012007713318,0.0031959719490259,0.5640256404876709,0.5550814867019653,0.975342869758606,0.9508451819419861,0.9526983499526978,0.6070278286933899
data/raw/gtzan_unique_v2/metal.00050.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.4700337568857964,0.4650349627877946,0.4750325509837981,True,True,30.013375,0.7817452549934387,7.221728992590215e-06,0.7479749917984009,6.710698926326586e-06,0.26743295788764954,0.9999887347221375,0.0314067006111145,0.8401763439178467,0.5429134964942932,0.0001961376983672,0.5557543039321899,0.0002216080902144,0.0029804192017763,0.9972061514854432,0.5653694868087769,0.5597962141036987,0.47467538714408875,0.32339468598365784,0.32183054089546204,0.9981887936592102
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0187.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF4::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9672692777778772,0.935341068640934,0.99919748691482,True,True,13.7063125,0.7869870066642761,0.9925631284713745,0.7753145694732666,0.9926722645759583,0.8689265251159668,0.9849040508270264,0.2649011015892029,0.1101594120264053,0.9051836729049684,0.9201505184173584,0.903439164161682,0.9326218366622924,0.4756689369678497,0.562854528427124,0.659328043460846,0.6464706659317017,0.6657745242118835,0.9878896474838257,0.9876049757003784,0.8406615257263184
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data/raw/gtzan_unique_v2/blues.00016.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF6::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.995350937381818,0.9994633287237586,0.9912385460398774,True,True,39.326125,0.7789451479911804,0.24508275091648102,0.7249336242675781,0.2491338849067688,0.9564571380615234,0.6774408221244812,0.3470102250576019,0.3369967639446258,0.3595089018344879,0.1763647943735122,0.3637635707855224,0.24776092171669,0.9860026240348816,0.0080823833122849,0.5495074987411499,0.47950315475463867,0.9640877842903137,0.46045351028442383,0.46250513195991516,0.7049286365509033
data\raw\fake_music_generated\fake_music_AudioLDM2_0055.wav,fusion_calibration,cal_b,fake_music_generated,AudioLDM2,False,1.0,0.0,1.0,0.0,1.0,0.8312843219388,0.8312843219388,,False,True,5.345625,0.733937680721283,0.9999009370803833,0.721906840801239,0.9998924732208252,0.5776758193969727,0.9999438524246216,0.0149000501260161,0.034575805068016,0.6672192215919495,0.9997081160545348,0.6628319025039673,0.9997348189353944,0.0194170791655778,0.9760846495628356,0.7469969987869263,0.7547037601470947,0.2393762171268463,0.9979655742645264,0.9978606104850769,0.9855285286903381
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.5369755143359461,0.9678580844834088,0.1060929441884836,True,True,11.316,0.739749014377594,0.9998174905776978,0.7392926812171936,0.9998049736022949,0.6993728876113892,0.9998747110366821,0.1672394275665283,0.0206667371094226,0.6420862078666687,0.9981409907341005,0.6450304985046387,0.9982261657714844,0.0157686732709407,0.93927800655365,0.602579653263092,0.5526705980300903,0.606648325920105,0.9979071021080017,0.9977849721908569,0.9824568033218384
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF1::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9989308278043172,0.9989308278043172,,False,True,4.296625,0.7403523325920105,0.9673059582710266,0.7454357147216797,0.9674047827720642,0.9542193412780762,0.947618305683136,0.4933805465698242,0.0724890306591987,0.2064209282398224,0.1823859363794326,0.209005057811737,0.2266622185707092,0.7401465177536011,0.06946961581707,0.4369235038757324,0.4302746057510376,0.8145666122436523,0.898114800453186,0.9030071496963501,0.9774190187454224
data/raw/gtzan_unique_v2/metal.00039.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.5008416486129386,0.5560153788802166,0.4456679183456605,True,True,30.0001875,0.7120051980018616,1.3761105321918876e-07,0.6845288872718811,1.2856152409312926e-07,0.39044633507728577,0.9999999403953552,0.0188054367899894,0.8736849427223206,0.5426924824714661,0.0073259016498923,0.557705819606781,0.0074360147118568,0.0065682828426361,0.9811761379241944,0.5543805956840515,0.5313616991043091,0.513771116733551,0.29355907440185547,0.29004961252212524,0.9992243647575378
data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,fusion_calibration,cal_b,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.936441832770949,0.936441832770949,,False,True,5.2260625,0.7228612303733826,0.9998365640640259,0.7089555263519287,0.9998242259025574,0.5239697694778442,0.9998900890350342,0.0196109861135482,0.0251018870621919,0.8221606612205505,0.999079704284668,0.8318799734115601,0.9991401433944702,0.0187634006142616,0.944937825202942,0.620399534702301,0.639515221118927,0.24326685070991516,0.9978274703025818,0.9978561997413635,0.9976651668548584
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac,fusion_calibration,cal_b,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9996547472113916,0.9996547472113916,,False,True,3.5575625,0.8084163069725037,0.5893427729606628,0.8133835196495056,0.6046618223190308,0.9905017614364624,0.05072719603776932,0.8017305731773376,0.0167653560638427,0.7964115738868713,0.1887164413928985,0.802145779132843,0.2830584943294525,0.9999202489852904,0.0022950591519474,0.6244956851005554,0.6058019399642944,0.9821621775627136,0.9098478555679321,0.9112237095832825,0.0878651961684227
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0037.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,True,0.0,0.0,0.0,1.0,1.0,0.7761661004189385,0.7484873136510278,0.8038448871868492,True,True,33.905875,0.7333793044090271,3.4527271054685116e-05,0.6924450993537903,3.319884854136035e-05,0.4113670289516449,0.99993896484375,0.0163658373057842,0.6498731970787048,0.4966136217117309,0.293731689453125,0.5041986703872681,0.2809660136699676,0.0113045321777462,0.8862555623054504,0.5197266936302185,0.5114591121673584,0.5394439101219177,0.13563770055770874,0.131935715675354,0.9983716011047363
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,fusion_calibration,cal_b,split_internal_mix,mix::LibriSpeech::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.571000677427723,0.9298449419309804,0.2121564129244656,True,True,9.59775,0.7320371866226196,0.9997949004173279,0.7142292261123657,0.9997888207435608,0.649975061416626,0.9996019601821899,0.0098272943869233,0.0270301178097724,0.6787428855895996,0.9981881976127625,0.6765813827514648,0.9986860752105712,0.1124850586056709,0.7036194801330566,0.6443095803260803,0.5185869932174683,0.5676113367080688,0.99853515625,0.9984279870986938,0.9620000123977661
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF4::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.8424993337414683,0.8424993337414683,,False,True,7.4684375,0.7480351328849792,0.9951940178871155,0.7550715804100037,0.9952164888381958,0.9372397661209106,0.993872880935669,0.4521223306655884,0.1190630868077278,0.5722715258598328,0.8617912530899048,0.5676059722900391,0.8820654153823853,0.309944748878479,0.2879404425621032,0.6221429109573364,0.6180106997489929,0.8873447179794312,0.9844844341278076,0.9855217337608337,0.9801467061042786
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav|data/raw/gtzan_unique_v2/metal.00050.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF2::GTZAN_genre_6,True,1.0,1.0,0.0,1.0,1.0,0.3102763793680674,0.505600452887271,0.1149523058488638,True,True,37.1063125,0.7990795969963074,0.26048406958580017,0.7329839468002319,0.2678409814834595,0.6272701621055603,0.6945391297340393,0.3043175339698791,0.5841972827911377,0.6740078330039978,0.0669248402118682,0.6807509660720825,0.0921099185943603,0.3516052961349487,0.6505007743835449,0.5907443761825562,0.4938889145851135,0.7525362372398376,0.5364658832550049,0.5356804728507996,0.7104788422584534
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00019.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_8,True,0.0,0.0,0.0,1.0,1.0,0.1970404808357518,0.1401342085160395,0.2539467531554642,True,True,30.013375,0.7202044129371643,0.01539213489741087,0.7119207382202148,0.015708597376942635,0.9261436462402344,0.972136914730072,0.5330464243888855,0.8394247889518738,0.017485961318016,0.1420363187789917,0.0182010401040315,0.1904657781124115,0.8657321929931641,0.0945625975728035,0.4903249144554138,0.4487438201904297,0.9308955073356628,0.15119369328022003,0.14787490665912628,0.9358983039855957
data/raw/gtzan_unique_v2/disco.00035.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.170161188886626,0.1755320957123466,0.1647902820609054,True,True,30.013375,0.7108669877052307,2.2618820366915315e-05,0.6810309886932373,2.1586904040304944e-05,0.4133557081222534,0.9999528527259827,0.0294727589935064,0.8412792086601257,0.5259430408477783,0.0026350570842623,0.5339558124542236,0.0028879926539957,0.0273320954293012,0.9665646553039552,0.5098852515220642,0.4876921772956848,0.5653803944587708,0.16638067364692688,0.16574552655220032,0.9929850697517395
data/raw/gtzan_unique_v2/disco.00095.wav,fusion_calibration,cal_b,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.4625802285054142,0.5278782731942037,0.3972821838166248,True,True,30.0001875,0.6986818313598633,8.51827280712314e-05,0.6887496709823608,8.18106418591924e-05,0.6247578263282776,0.9997074604034424,0.0318990461528301,0.8525952696800232,0.373289555311203,0.0220717769116163,0.3858880698680877,0.0235905833542346,0.1607350260019302,0.7926054000854492,0.4857103228569031,0.43853387236595154,0.7659317851066589,0.09323285520076752,0.09107213467359543,0.9912874698638916
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF4::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9993780131129136,0.9994900763512784,0.9992659498745484,True,True,16.6916875,0.7955547571182251,0.4836902916431427,0.7709795832633972,0.4903581440448761,0.9852887392044067,0.09929114580154419,0.7385071516036987,0.0428885146975517,0.7218078374862671,0.1520396173000335,0.7286895513534546,0.2147331237792968,0.99729323387146,0.0087818028405308,0.5583781599998474,0.5479589700698853,0.9714338779449463,0.7908069491386414,0.7946929931640625,0.19213508069515228
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac,fusion_calibration,cal_b,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9998011270473884,0.9998011270473884,,False,True,2.017375,0.7018956542015076,0.4641382396221161,0.7215271592140198,0.45769888162612915,0.9850190281867981,0.03492632135748863,0.8197199106216431,0.0383810102939605,0.8418731093406677,0.1025131717324256,0.8390923142433167,0.189279094338417,0.999393105506897,0.0002385196421528,0.5263568162918091,0.5132911801338196,0.9846840500831604,0.8000646829605103,0.8016080856323242,0.09642227739095688
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0108964055075846,0.0108964055075846,,False,True,4.84,0.7916733622550964,0.5113756656646729,0.7973193526268005,0.5231656432151794,0.9878109097480774,0.0747937262058258,0.7900767922401428,0.0355222038924694,0.3317870497703552,0.1328658014535904,0.3401171267032623,0.1947411447763443,0.9992464780807496,0.0048086433671414,0.590342104434967,0.5768446326255798,0.9734049439430237,0.8465611338615417,0.8482688665390015,0.11967157572507858
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav|data/raw/gtzan_unique_v2/pop.00081.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF2::GTZAN_genre_7,True,1.0,1.0,0.0,1.0,1.0,0.6154936963955615,0.4908652077379356,0.7401221850531873,True,True,31.8984375,0.7107200026512146,2.4600900360383093e-05,0.6903883814811707,2.3503554984927177e-05,0.47110867500305176,0.9999478459358215,0.0205366220325231,0.8365705609321594,0.5031127333641052,0.0083441603928804,0.5125861167907715,0.008731834590435,0.01694898866117,0.9190952777862548,0.5542839169502258,0.5451294183731079,0.4856065809726715,0.2028655856847763,0.20096829533576965,0.9904095530509949
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::GTZAN_genre_8,True,0.0,0.0,0.0,1.0,1.0,0.1984757571879861,0.1631772290229397,0.2337742853530325,True,True,37.3751875,0.697874903678894,3.517438017297536e-05,0.6892248392105103,3.3165768400067464e-05,0.5408992171287537,0.9998703002929688,0.0203527063131332,0.8038497567176819,0.5329728126525879,0.0320584662258625,0.5370779037475586,0.03221270814538,0.016618276014924,0.8603002429008484,0.5004943013191223,0.47661375999450684,0.5756967663764954,0.25806131958961487,0.2551380395889282,0.9882509112358093
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0006.flac,fusion_calibration,cal_b,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0830453682296864,0.0830453682296864,,False,True,3.46,0.6929216384887695,0.5814916491508484,0.70503830909729,0.5883886814117432,0.9630696177482605,0.11629912257194519,0.8943527936935425,0.0096346624195575,0.0472343862056732,0.2318369448184967,0.049329150468111,0.3376249670982361,0.9983280301094056,0.0031397661659866,0.5945577621459961,0.5843629240989685,0.9780926704406738,0.7365948557853699,0.7346794009208679,0.13315293192863464
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav|data\raw\fake_music_generated\fake_music_MusicGen_0052.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF4::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.4370116613905483,0.4370116613905483,,False,True,8.248875,0.7422171235084534,0.9992462992668152,0.7474031448364258,0.9992096424102783,0.8246490359306335,0.9995641708374023,0.3500926792621612,0.0677457824349403,0.8872052431106567,0.977828860282898,0.8873987793922424,0.9778847098350524,0.0299413576722145,0.8443355560302734,0.5583076477050781,0.563499927520752,0.45129942893981934,0.9965271949768066,0.9967259764671326,0.9977228045463562
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,fusion_calibration,cal_b,split_internal_mix,mix::WF3::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9357158716584156,0.9089339854314396,0.962497757885392,True,True,13.835625,0.731055498123169,0.998724102973938,0.7229453921318054,0.9987210631370544,0.7551521062850952,0.9963696599006653,0.1427177637815475,0.0324732474982738,0.6605221033096313,0.982587456703186,0.6605008840560913,0.987869381904602,0.3046434223651886,0.548050582408905,0.618343710899353,0.5618088245391846,0.6680079698562622,0.9961050748825073,0.9960367679595947,0.9312491416931152
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6094233.flac,fusion_calibration,cal_b,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9976803079691856,0.9976803079691856,,False,True,2.6554375,0.6673716306686401,0.4551246464252472,0.6898118853569031,0.44727256894111633,0.9754550457000732,0.04807334393262863,0.815729022026062,0.0248490814119577,0.8449418544769287,0.1093731671571731,0.8410771489143372,0.1974840462207794,0.9984509944915771,0.0003032699169125,0.5060245990753174,0.4939694404602051,0.9825974106788635,0.7452747821807861,0.7478834390640259,0.10754714161157608
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,fusion_calibration,cal_a,split_internal_mix,mix::WF5::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.8549758291782297,0.9088054117271556,0.8011462466293039,True,True,8.5250625,0.7333399057388306,0.9999605417251587,0.7184425592422485,0.9999565482139587,0.5499095320701599,0.9999774694442749,0.015512429177761,0.0108963474631309,0.6044343113899231,0.9996449947357178,0.6111379861831665,0.9996748566627502,0.0116430008783936,0.969528317451477,0.6062495112419128,0.6032364368438721,0.2969304323196411,0.9993934631347656,0.9993250370025635,0.9941213130950928
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0039.flac|data/raw/gtzan_unique_v2/hiphop.00087.wav,fusion_calibration,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,True,0.0,0.0,0.0,1.0,1.0,0.550230638865902,0.306549484441162,0.7939117932906419,True,True,30.508375,0.6791478991508484,0.0012703449465334415,0.6723867654800415,0.0012288813013583422,0.7325568199157715,0.9955518841743469,0.3289521932601928,0.8945184350013733,0.2591548562049866,0.053920853883028,0.2584558427333832,0.0567457154393196,0.4852330386638641,0.3346360623836517,0.5076725482940674,0.4643515348434448,0.84462970495224,0.45272889733314514,0.4561137557029724,0.8659009337425232
data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0860815072458712,0.0860815072458712,,False,True,2.7,0.6819426417350769,0.43735337257385254,0.7008196711540222,0.4286908805370331,0.9803871512413025,0.07657057791948318,0.8394336104393005,0.0275774803012609,0.2358261048793792,0.1215234771370887,0.2361152917146682,0.2074331492185592,0.9985435009002686,0.0006015666876919,0.5124157667160034,0.4988005459308624,0.9807575941085815,0.7482830882072449,0.7502835392951965,0.1283947080373764
data/raw/gtzan_unique_v2/reggae.00023.wav,fusion_calibration,cal_c,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.3402894755348954,0.3274916475097957,0.3530873035599952,True,True,30.013375,0.6806066632270813,1.277774344998761e-06,0.6655737161636353,1.172947804661817e-06,0.5237498879432678,0.9999954104423523,0.0191215667873621,0.8720625042915344,0.5070411562919617,0.0276805907487869,0.5235148072242737,0.0283074118196964,0.0140435909852385,0.8037679195404053,0.5125436186790466,0.49524158239364624,0.623022735118866,0.16655272245407104,0.1652233600616455,0.9966456890106201
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,fusion_calibration,cal_a,split_internal_mix,mix::R::AudioLDM2,True,1.0,0.0,1.0,1.0,1.0,0.4011548604087613,0.4141150840009397,0.3881946368165829,True,True,13.1894375,0.7612528800964355,0.5333719253540039,0.7662714719772339,0.5406742095947266,0.9679759740829468,0.1120852380990982,0.7906222343444824,0.0275724940001964,0.7270562052726746,0.1655713021755218,0.7297124862670898,0.2207787930965423,0.973341941833496,0.0257221553474664,0.5715336203575134,0.557404637336731,0.9707949161529541,0.6815434694290161,0.6695805191993713,0.23704677820205688
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF5::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9592157356862347,0.9968286952197852,0.9216027761526844,True,True,13.9776875,0.8106697797775269,0.6421506404876709,0.8021512031555176,0.6546108722686768,0.9835466146469116,0.13240090012550354,0.7653498649597168,0.1873200088739395,0.8286601901054382,0.1788522899150848,0.8329489231109619,0.2428409606218338,0.9983752965927124,0.0127523448318243,0.5754086971282959,0.5584921836853027,0.9684019088745117,0.8596725463867188,0.8603964447975159,0.194582998752594
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0021.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0415190634311656,0.0415190634311656,,False,True,2.815,0.7252445816993713,0.443424254655838,0.7363575100898743,0.43716806173324585,0.988152801990509,0.05320962890982628,0.8501316905021667,0.0440233945846557,0.1089875102043151,0.0913992449641227,0.1131384000182151,0.1594757288694381,0.999637007713318,0.0005510707851499,0.5346673727035522,0.5229145288467407,0.9806102514266968,0.8007044792175293,0.8031512498855591,0.12943674623966217
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0356.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,fusion_calibration,cal_c,split_internal_mix,mix::WF5::AudioLDM2,True,1.0,1.0,1.0,1.0,1.0,0.9905187718542116,0.9974449081023836,0.9835926356060396,True,True,11.146375,0.79815673828125,0.5079660415649414,0.7759519815444946,0.5156278610229492,0.9841779470443726,0.13318124413490295,0.7524114847183228,0.0347599238157272,0.709000825881958,0.1441492438316345,0.7150669097900391,0.2013837844133377,0.9950658082962036,0.016103021800518,0.5658411979675293,0.5385505557060242,0.9565579891204834,0.7763094902038574,0.778753399848938,0.21172231435775757
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032_WF1_1.wav,fusion_calibration,cal_b,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9987677215010858,0.9987677215010858,,False,True,3.993875,0.7358102798461914,0.35004013776779175,0.7458670139312744,0.34478750824928284,0.9702895283699036,0.12371518462896347,0.8049678206443787,0.0257765166461467,0.7285891771316528,0.1178800463676452,0.7321039438247681,0.1679507791996002,0.992055118083954,0.0135673489421606,0.5803411602973938,0.5692809820175171,0.980747401714325,0.7264960408210754,0.730471670627594,0.3325254023075104
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac,fusion_calibration,cal_c,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0078873357063853,0.0078873357063853,,False,True,5.365,0.765119194984436,0.5644749999046326,0.7655794024467468,0.5744726061820984,0.937243640422821,0.11561701446771622,0.7949298620223999,0.0336002185940742,0.0411170795559883,0.1159536689519882,0.044192586094141,0.1520345658063888,0.999218225479126,0.0241908766329288,0.5156100988388062,0.5018027424812317,0.9463397264480591,0.8337502479553223,0.8321017026901245,0.11232510954141617
