path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\1cd9a87a3799197987387598a3d9a0cde5538d283089a51468109e5dd6f15db8.mp3,0,0,0,0,1,jamendo_artist_6ef2eaec12d887e2,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1410600,jamendo::artist::6ef2eaec12d887e2,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,1cd9a87a3799197987387598a3d9a0cde5538d283089a51468109e5dd6f15db8,mtg_jamendo_cc::track::jamendo_1410600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1410600.low.mp3,1cd9a87a3799197987387598a3d9a0cde5538d283089a51468109e5dd6f15db8,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_6ef2eaec12d887e2,jamendo_1410600,jamendo_1410600,jamendo::artist::6ef2eaec12d887e2,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\d9c3893e0029c902c7a09e21157290f3819adf9ae99e1d7ac2e9b11c0087d616.mp3,0,0,0,0,1,jamendo_artist_f192410211011228,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1413400,jamendo::artist::f192410211011228,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,d9c3893e0029c902c7a09e21157290f3819adf9ae99e1d7ac2e9b11c0087d616,mtg_jamendo_cc::track::jamendo_1413400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1413400.low.mp3,d9c3893e0029c902c7a09e21157290f3819adf9ae99e1d7ac2e9b11c0087d616,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_f192410211011228,jamendo_1413400,jamendo_1413400,jamendo::artist::f192410211011228,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\f23a4e50b8fe65ff6d1c7080c700d7c5f33a18ff42e5dac34977176af660312d.mp3,0,0,0,0,1,jamendo_artist_da9bbbc825d8bfa7,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1415800,jamendo::artist::da9bbbc825d8bfa7,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,f23a4e50b8fe65ff6d1c7080c700d7c5f33a18ff42e5dac34977176af660312d,mtg_jamendo_cc::track::jamendo_1415800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1415800.low.mp3,f23a4e50b8fe65ff6d1c7080c700d7c5f33a18ff42e5dac34977176af660312d,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_da9bbbc825d8bfa7,jamendo_1415800,jamendo_1415800,jamendo::artist::da9bbbc825d8bfa7,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\c1276321b0ecfc11f32f3e755b3797ab611a2a877c921c33b79a130ed2b810fb.mp3,0,0,0,0,1,jamendo_artist_5d66564158bd22b6,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1416000,jamendo::artist::5d66564158bd22b6,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c1276321b0ecfc11f32f3e755b3797ab611a2a877c921c33b79a130ed2b810fb,mtg_jamendo_cc::track::jamendo_1416000,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1416000.low.mp3,c1276321b0ecfc11f32f3e755b3797ab611a2a877c921c33b79a130ed2b810fb,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_5d66564158bd22b6,jamendo_1416000,jamendo_1416000,jamendo::artist::5d66564158bd22b6,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\a2d04f4bfb445f4d04f8656f8c38a486ae1807566a1adc8bc080edd5385075bd.mp3,0,0,0,0,1,jamendo_artist_6ef2eaec12d887e2,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1417200,jamendo::artist::6ef2eaec12d887e2,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,a2d04f4bfb445f4d04f8656f8c38a486ae1807566a1adc8bc080edd5385075bd,mtg_jamendo_cc::track::jamendo_1417200,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1417200.low.mp3,a2d04f4bfb445f4d04f8656f8c38a486ae1807566a1adc8bc080edd5385075bd,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_6ef2eaec12d887e2,jamendo_1417200,jamendo_1417200,jamendo::artist::6ef2eaec12d887e2,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\9e87541cb5fe68986d248013ffc28983be8037fdd131ee77bb23d960df6e42cc.mp3,0,0,0,0,1,jamendo_artist_27b5ab3c487896bd,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1417800,jamendo::artist::27b5ab3c487896bd,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,9e87541cb5fe68986d248013ffc28983be8037fdd131ee77bb23d960df6e42cc,mtg_jamendo_cc::track::jamendo_1417800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1417800.low.mp3,9e87541cb5fe68986d248013ffc28983be8037fdd131ee77bb23d960df6e42cc,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_27b5ab3c487896bd,jamendo_1417800,jamendo_1417800,jamendo::artist::27b5ab3c487896bd,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\f4d1b5e8232e748a50fbd9d730bab85024c335c8b82f1ac34db23019c3e0df16.mp3,0,0,0,0,1,jamendo_artist_788fe073c21fe05e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_141800,jamendo::artist::788fe073c21fe05e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,f4d1b5e8232e748a50fbd9d730bab85024c335c8b82f1ac34db23019c3e0df16,mtg_jamendo_cc::track::jamendo_141800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\141800.low.mp3,f4d1b5e8232e748a50fbd9d730bab85024c335c8b82f1ac34db23019c3e0df16,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_788fe073c21fe05e,jamendo_141800,jamendo_141800,jamendo::artist::788fe073c21fe05e,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\4ef8468accddd2bcee5e4932280e059b0c1d93b70ea6da81a2731f9ba64bd23e.mp3,0,0,0,0,1,jamendo_artist_d4254487303a7f60,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1418000,jamendo::artist::d4254487303a7f60,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,4ef8468accddd2bcee5e4932280e059b0c1d93b70ea6da81a2731f9ba64bd23e,mtg_jamendo_cc::track::jamendo_1418000,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1418000.low.mp3,4ef8468accddd2bcee5e4932280e059b0c1d93b70ea6da81a2731f9ba64bd23e,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_d4254487303a7f60,jamendo_1418000,jamendo_1418000,jamendo::artist::d4254487303a7f60,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\ce7f641805de3def2739b5a58ea75b26072a2c61204736c492745db583552a7c.mp3,0,0,0,0,1,jamendo_artist_c630362e6c9dac4a,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1418300,jamendo::artist::c630362e6c9dac4a,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,ce7f641805de3def2739b5a58ea75b26072a2c61204736c492745db583552a7c,mtg_jamendo_cc::track::jamendo_1418300,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1418300.low.mp3,ce7f641805de3def2739b5a58ea75b26072a2c61204736c492745db583552a7c,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_c630362e6c9dac4a,jamendo_1418300,jamendo_1418300,jamendo::artist::c630362e6c9dac4a,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\73b202e4762db34df3eb0d5270a6a060d5f8a43b38f224aeb28b05627aad445d.mp3,0,0,0,0,1,jamendo_artist_a2e9c1af1df3dedf,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1420500,jamendo::artist::a2e9c1af1df3dedf,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,73b202e4762db34df3eb0d5270a6a060d5f8a43b38f224aeb28b05627aad445d,mtg_jamendo_cc::track::jamendo_1420500,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1420500.low.mp3,73b202e4762db34df3eb0d5270a6a060d5f8a43b38f224aeb28b05627aad445d,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_a2e9c1af1df3dedf,jamendo_1420500,jamendo_1420500,jamendo::artist::a2e9c1af1df3dedf,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\95587eaffd2640d4225fcdc0cf914552d97c361d5db0bace3186da635aeea327.mp3,0,0,0,0,1,jamendo_artist_71d227b3352d629e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1420600,jamendo::artist::71d227b3352d629e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,95587eaffd2640d4225fcdc0cf914552d97c361d5db0bace3186da635aeea327,mtg_jamendo_cc::track::jamendo_1420600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1420600.low.mp3,95587eaffd2640d4225fcdc0cf914552d97c361d5db0bace3186da635aeea327,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_71d227b3352d629e,jamendo_1420600,jamendo_1420600,jamendo::artist::71d227b3352d629e,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\7f81a89fdbe6bc8e4bb4861c0894051373e4eae971add245d684e145564a190f.mp3,0,0,0,0,1,jamendo_artist_2da11a2da09b39f8,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1420700,jamendo::artist::2da11a2da09b39f8,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,7f81a89fdbe6bc8e4bb4861c0894051373e4eae971add245d684e145564a190f,mtg_jamendo_cc::track::jamendo_1420700,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1420700.low.mp3,7f81a89fdbe6bc8e4bb4861c0894051373e4eae971add245d684e145564a190f,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_2da11a2da09b39f8,jamendo_1420700,jamendo_1420700,jamendo::artist::2da11a2da09b39f8,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\fda70316a65ec51218936eeb33dc152841880932e7fa634ae8df7a9762874810.mp3,0,0,0,0,1,jamendo_artist_b02b6fca16f3838c,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_1420800,jamendo::artist::b02b6fca16f3838c,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,fda70316a65ec51218936eeb33dc152841880932e7fa634ae8df7a9762874810,mtg_jamendo_cc::track::jamendo_1420800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\1420800.low.mp3,fda70316a65ec51218936eeb33dc152841880932e7fa634ae8df7a9762874810,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_b02b6fca16f3838c,jamendo_1420800,jamendo_1420800,jamendo::artist::b02b6fca16f3838c,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\0a7da1fff59a5375486e9329fb1e1f042dbbf807f0ae2ed00ab71838a45f6773.mp3,0,0,0,0,1,jamendo_artist_43b9254c5069c098,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_142200,jamendo::artist::43b9254c5069c098,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,0a7da1fff59a5375486e9329fb1e1f042dbbf807f0ae2ed00ab71838a45f6773,mtg_jamendo_cc::track::jamendo_142200,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\142200.low.mp3,0a7da1fff59a5375486e9329fb1e1f042dbbf807f0ae2ed00ab71838a45f6773,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_43b9254c5069c098,jamendo_142200,jamendo_142200,jamendo::artist::43b9254c5069c098,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\129f3c8347595bfae3a290ff5ccb87a0793e4b176e42cdc3eb9ba605a9fb92e2.mp3,0,0,0,0,1,jamendo_artist_63f0ead707500f34,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_146600,jamendo::artist::63f0ead707500f34,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,129f3c8347595bfae3a290ff5ccb87a0793e4b176e42cdc3eb9ba605a9fb92e2,mtg_jamendo_cc::track::jamendo_146600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\146600.low.mp3,129f3c8347595bfae3a290ff5ccb87a0793e4b176e42cdc3eb9ba605a9fb92e2,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_63f0ead707500f34,jamendo_146600,jamendo_146600,jamendo::artist::63f0ead707500f34,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\4bfcf41a100c7c8bbc30659f1b98d516618d6ddf6cc9bbee451ca7b1b62a5c52.mp3,0,0,0,0,1,jamendo_artist_bcbd76ed94ed60da,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_149800,jamendo::artist::bcbd76ed94ed60da,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,4bfcf41a100c7c8bbc30659f1b98d516618d6ddf6cc9bbee451ca7b1b62a5c52,mtg_jamendo_cc::track::jamendo_149800,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\149800.low.mp3,4bfcf41a100c7c8bbc30659f1b98d516618d6ddf6cc9bbee451ca7b1b62a5c52,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_bcbd76ed94ed60da,jamendo_149800,jamendo_149800,jamendo::artist::bcbd76ed94ed60da,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\104fa7064814ac913ccaa7b342e1111e12987992a61305f82016a4518e514715.mp3,0,0,0,0,1,jamendo_artist_5fb18fc5fa87b4fd,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_151100,jamendo::artist::5fb18fc5fa87b4fd,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,104fa7064814ac913ccaa7b342e1111e12987992a61305f82016a4518e514715,mtg_jamendo_cc::track::jamendo_151100,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\151100.low.mp3,104fa7064814ac913ccaa7b342e1111e12987992a61305f82016a4518e514715,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_5fb18fc5fa87b4fd,jamendo_151100,jamendo_151100,jamendo::artist::5fb18fc5fa87b4fd,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\c388a71152c3aeb84c924894ae085c93aef617f1c3f933f357f4814f675b11af.mp3,0,0,0,0,1,jamendo_artist_82f9e58c22d8633e,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_153400,jamendo::artist::82f9e58c22d8633e,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c388a71152c3aeb84c924894ae085c93aef617f1c3f933f357f4814f675b11af,mtg_jamendo_cc::track::jamendo_153400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\153400.low.mp3,c388a71152c3aeb84c924894ae085c93aef617f1c3f933f357f4814f675b11af,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_82f9e58c22d8633e,jamendo_153400,jamendo_153400,jamendo::artist::82f9e58c22d8633e,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\b98b5b3854f13162ca7b8db073ee6d1e086296f8d311d5d01294a73dbbc38d70.mp3,0,0,0,0,1,jamendo_artist_e1cbefcae545ab69,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_159200,jamendo::artist::e1cbefcae545ab69,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,b98b5b3854f13162ca7b8db073ee6d1e086296f8d311d5d01294a73dbbc38d70,mtg_jamendo_cc::track::jamendo_159200,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\159200.low.mp3,b98b5b3854f13162ca7b8db073ee6d1e086296f8d311d5d01294a73dbbc38d70,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_e1cbefcae545ab69,jamendo_159200,jamendo_159200,jamendo::artist::e1cbefcae545ab69,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\7dff32a79fb1723a9c2a198c124418a69d7df22d4df542e2555fbbf6e9ffc048.mp3,0,0,0,0,1,jamendo_artist_9fe40ad929526947,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_159600,jamendo::artist::9fe40ad929526947,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,7dff32a79fb1723a9c2a198c124418a69d7df22d4df542e2555fbbf6e9ffc048,mtg_jamendo_cc::track::jamendo_159600,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\159600.low.mp3,7dff32a79fb1723a9c2a198c124418a69d7df22d4df542e2555fbbf6e9ffc048,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_9fe40ad929526947,jamendo_159600,jamendo_159600,jamendo::artist::9fe40ad929526947,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\c5eb3b128eb6f6d68bf8eb0068648901707c71ff414f8ade4ec89eba2f3b3a71.mp3,0,0,0,0,1,jamendo_artist_8275e3cc8976e4ad,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_16000,jamendo::artist::8275e3cc8976e4ad,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,c5eb3b128eb6f6d68bf8eb0068648901707c71ff414f8ade4ec89eba2f3b3a71,mtg_jamendo_cc::track::jamendo_16000,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\16000.low.mp3,c5eb3b128eb6f6d68bf8eb0068648901707c71ff414f8ade4ec89eba2f3b3a71,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_8275e3cc8976e4ad,jamendo_16000,jamendo_16000,jamendo::artist::8275e3cc8976e4ad,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\63f9f7afff896bd40a003bb8b84b7fdb222843d9ebbdc6ae0d19a1daf5f9d0f5.mp3,0,0,0,0,1,jamendo_artist_5bd0a5fce40ae840,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_165900,jamendo::artist::5bd0a5fce40ae840,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,63f9f7afff896bd40a003bb8b84b7fdb222843d9ebbdc6ae0d19a1daf5f9d0f5,mtg_jamendo_cc::track::jamendo_165900,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\165900.low.mp3,63f9f7afff896bd40a003bb8b84b7fdb222843d9ebbdc6ae0d19a1daf5f9d0f5,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_5bd0a5fce40ae840,jamendo_165900,jamendo_165900,jamendo::artist::5bd0a5fce40ae840,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\4f4c40b16e3801857f2210c4cf1b68d2f95096c0c9c3a52feb5c74fbc7d9e764.mp3,0,0,0,0,1,jamendo_artist_e2b207e445e9f1ff,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_166300,jamendo::artist::e2b207e445e9f1ff,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,4f4c40b16e3801857f2210c4cf1b68d2f95096c0c9c3a52feb5c74fbc7d9e764,mtg_jamendo_cc::track::jamendo_166300,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\166300.low.mp3,4f4c40b16e3801857f2210c4cf1b68d2f95096c0c9c3a52feb5c74fbc7d9e764,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_e2b207e445e9f1ff,jamendo_166300,jamendo_166300,jamendo::artist::e2b207e445e9f1ff,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\mtg_jamendo_cc\9d341a88f3a393285a09ac9870c9eab94ba65c585ea650f80e03dfc36a7d2f9a.mp3,0,0,0,0,1,jamendo_artist_a6b32f04e575409d,mtg_jamendo_cc::real,mtg_jamendo_cc,mtg_jamendo_cc,not_huggingface_official_archive,jamendo_166400,jamendo::artist::a6b32f04e575409d,https://github.com/MTG/mtg-jamendo-dataset,raw_30s audio-low shard 00,http://creativecommons.org/licenses/by-nc-sa/3.0/,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,mtg_jamendo_cc,9d341a88f3a393285a09ac9870c9eab94ba65c585ea650f80e03dfc36a7d2f9a,mtg_jamendo_cc::track::jamendo_166400,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\jamendo\166400.low.mp3,9d341a88f3a393285a09ac9870c9eab94ba65c585ea650f80e03dfc36a7d2f9a,APPROVED,raw_30s audio-low shard 00,unknown,jamendo_artist_a6b32f04e575409d,jamendo_166400,jamendo_166400,jamendo::artist::a6b32f04e575409d,none,-1
