path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,partial_fake_ratio,partial_fake_position,partial_crossfade_sec
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\259add0c900807180f794bd6eb1a647376469b1e56a86500262dacc248aaa164.wav,1,0,1,0,1,fma_artist_20705,partial::Echoes::audioldm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_123920,partial::music::fma_123920::fma_123920,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177,echoes_fma::123920,partial_fake,TTA,real,partial::music::fma_123920::fma_123920,partial::Echoes::audioldm,APPROVED,fma_123920|fma_123920,ABSENT,fma_123920|fma_123920,ABSENT,fma_123920|fma_123920,ABSENT,Echoes::audioldm,fma_123920,fma_123920,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_123920.mp3,c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.3,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747.wav,0,0,0,0,1,fma_artist_20705,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_123920,partial::music::fma_123920::fma_127294,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177,echoes_fma::123920,partial_real_control,TTA,real,partial::music::fma_123920::fma_127294,REAL_CONTROL,APPROVED,fma_123920|fma_127294,ABSENT,fma_123920|fma_127294,ABSENT,fma_123920|fma_127294,ABSENT,REAL_CONTROL,fma_123920,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_123920.mp3,c032d040949bcf257f4fdc54664bd9ea2b53fd5a38640c7eb310cc597e488177,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.3,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b604f77105eedb8ee5209154d899230c734c062bcfa36eed45826640484e52cb.wav,1,0,1,0,1,fma_artist_21081,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_127294,partial::music::fma_127294::fma_127294,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747,echoes_fma::127294,partial_fake,ATA,real,partial::music::fma_127294::fma_127294,partial::Echoes::diffrhythm,APPROVED,fma_127294|fma_127294,ABSENT,fma_127294|fma_127294,ABSENT,fma_127294|fma_127294,ABSENT,Echoes::diffrhythm,fma_127294,fma_127294,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_127294.mp3,e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.5,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c.wav,0,0,0,0,1,fma_artist_21081,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_127294,partial::music::fma_127294::fma_130401,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747,echoes_fma::127294,partial_real_control,ATA,real,partial::music::fma_127294::fma_130401,REAL_CONTROL,APPROVED,fma_127294|fma_130401,ABSENT,fma_127294|fma_130401,ABSENT,fma_127294|fma_130401,ABSENT,REAL_CONTROL,fma_127294,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_127294.mp3,e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.5,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\11e854675c3132d1e1e61395634523c69900c22581e009b66d2d594080f88cf6.wav,1,0,1,0,1,fma_artist_21502,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_130401,partial::music::fma_130401::fma_130401,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c,echoes_fma::130401,partial_fake,ATA,real,partial::music::fma_130401::fma_130401,partial::Echoes::diffrhythm,APPROVED,fma_130401|fma_130401,ABSENT,fma_130401|fma_130401,ABSENT,fma_130401|fma_130401,ABSENT,Echoes::diffrhythm,fma_130401,fma_130401,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_130401.mp3,825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.5,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4.wav,0,0,0,0,1,fma_artist_21502,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_130401,partial::music::fma_130401::fma_130608,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c,echoes_fma::130401,partial_real_control,ATA,real,partial::music::fma_130401::fma_130608,REAL_CONTROL,APPROVED,fma_130401|fma_130608,ABSENT,fma_130401|fma_130608,ABSENT,fma_130401|fma_130608,ABSENT,REAL_CONTROL,fma_130401,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_130401.mp3,825ad9652d5d43d5d7990707f2cef0d3043b4d1782ab52d63464debdbe5ccd5c,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.5,end,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\beb6f48d8be338fd58f0b23de29953c33d69e3eb7d5e1902e9a01618762541fe.wav,1,0,1,0,1,fma_artist_21456,partial::Echoes::audioldm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_130608,partial::music::fma_130608::fma_130608,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4,echoes_fma::130608,partial_fake,TTA,real,partial::music::fma_130608::fma_130608,partial::Echoes::audioldm,APPROVED,fma_130608|fma_130608,ABSENT,fma_130608|fma_130608,ABSENT,fma_130608|fma_130608,ABSENT,Echoes::audioldm,fma_130608,fma_130608,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_130608.mp3,22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.7,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647.wav,0,0,0,0,1,fma_artist_21456,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_130608,partial::music::fma_130608::fma_131168,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4,echoes_fma::130608,partial_real_control,TTA,real,partial::music::fma_130608::fma_131168,REAL_CONTROL,APPROVED,fma_130608|fma_131168,ABSENT,fma_130608|fma_131168,ABSENT,fma_130608|fma_131168,ABSENT,REAL_CONTROL,fma_130608,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_130608.mp3,22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.7,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\fbee4cb99d3e9afbe7c74b88ec2d275db855b6df70e9d5520656e076aa20f3bd.wav,1,0,1,0,1,fma_artist_21203,partial::Echoes::brev,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_131168,partial::music::fma_131168::fma_131168,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647,echoes_fma::131168,partial_fake,TTA,real,partial::music::fma_131168::fma_131168,partial::Echoes::brev,APPROVED,fma_131168|fma_131168,ABSENT,fma_131168|fma_131168,ABSENT,fma_131168|fma_131168,ABSENT,Echoes::brev,fma_131168,fma_131168,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_131168.mp3,b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.7,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea.wav,0,0,0,0,1,fma_artist_21203,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_131168,partial::music::fma_131168::fma_135341,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647,echoes_fma::131168,partial_real_control,TTA,real,partial::music::fma_131168::fma_135341,REAL_CONTROL,APPROVED,fma_131168|fma_135341,ABSENT,fma_131168|fma_135341,ABSENT,fma_131168|fma_135341,ABSENT,REAL_CONTROL,fma_131168,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_131168.mp3,b7f6f181ef8cbe78ef6dcd57ac7c0447d22b9b36bdedc24bfba6a9c04d4e7647,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,0.7,middle,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\9f7a23c202a8d6750738d89cea299c9c217609027d1e99dd13239e8b022dfb1e.wav,1,0,1,0,1,fma_artist_21957,partial::Echoes::elevenlabs,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_135341,partial::music::fma_135341::fma_135341,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea,echoes_fma::135341,partial_fake,TTA,real,partial::music::fma_135341::fma_135341,partial::Echoes::elevenlabs,APPROVED,fma_135341|fma_135341,ABSENT,fma_135341|fma_135341,ABSENT,fma_135341|fma_135341,ABSENT,Echoes::elevenlabs,fma_135341,fma_135341,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_135341.mp3,f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,1.0,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060.wav,0,0,0,0,1,fma_artist_21957,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_135341,partial::music::fma_135341::fma_138061,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea,echoes_fma::135341,partial_real_control,TTA,real,partial::music::fma_135341::fma_138061,REAL_CONTROL,APPROVED,fma_135341|fma_138061,ABSENT,fma_135341|fma_138061,ABSENT,fma_135341|fma_138061,ABSENT,REAL_CONTROL,fma_135341,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_135341.mp3,f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,1.0,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\dfeb39c0b574690c5c0f6707a713a7f2f75d4f1a552b12d18bb29182bb048144.wav,1,0,1,0,1,fma_artist_22222,partial::Echoes::diffrhythm,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_138061,partial::music::fma_138061::fma_138061,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060,echoes_fma::138061,partial_fake,ATA,real,partial::music::fma_138061::fma_138061,partial::Echoes::diffrhythm,APPROVED,fma_138061|fma_138061,ABSENT,fma_138061|fma_138061,ABSENT,fma_138061|fma_138061,ABSENT,Echoes::diffrhythm,fma_138061,fma_138061,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_138061.mp3,9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,1.0,start,0.02
PARTIAL::music::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\094521108f716020204f2f4d1f7fd55150f129a8b78cf53309d2c8e2bc081412.wav,0,0,0,0,1,fma_artist_22222,REAL_CONTROL,v13b_partial_music,v13b_partial_music,Octavian97/Echoes + official FMA,fma_138061,partial::music::fma_138061::fma_140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060,echoes_fma::138061,partial_real_control,ATA,real,partial::music::fma_138061::fma_140324,REAL_CONTROL,APPROVED,fma_138061|fma_140324,ABSENT,fma_138061|fma_140324,ABSENT,fma_138061|fma_140324,ABSENT,REAL_CONTROL,fma_138061,ABSENT,none,generated tracks CC BY-SA 4.0 and selected FMA originals retain explicit row-level CC URLs,data/public_v9/echoes_fma_paired_manifest.csv,c5ed2108cdd091df7c668fc72bd0a4d9c3d2a19b3db27934219e06fcea60eea4,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\echoes_fma_paired\real\fma_138061.mp3,9d38d4a8389850a3d53c9c9d1d8ae11a4ed86d98d06a5dc53803ce2fd36fe060,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,1.0,start,0.02
