path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,mix_state,mix_mode,mix_snr_db,mix_crossfade_sec,mix_overlap_fraction,mix_gap_sec,mix_voice_gain_db,mix_music_gain_db
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\e6881194d160e9f87ea7ceed13b18b01b766ed9f912a402b51644d77300c2747.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_14,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000118,mix::dorothy_and_wizard_oz_14_f000118::fma_127294::1,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_14_f000118::fma_127294::1,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_14_f000118|fma_127294,dorothy_and_wizard_oz_14_f000118,fma_127294,dorothy_and_wizard_oz_14_f000118,fma_127294,MLAAD::Chatterbox,Echoes::FMA_original,fma_127294,dorothy_and_wizard_oz_14_f000118,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_14_f000118.wav,17e8fdc42a108e2a355f143b7c38b24a10297879af7a4d48d6bc586e46d643b1,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,voice_then_music,-3.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\d17a30b0ee712b1c8cbea40729109250e1ff7667458640d6370f73dd299ec7d0.wav,1,1,0,1,1,mlaad::emerald_city_of_oz_07,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000056,mix::emerald_city_of_oz_07_f000056::fma_140924::2,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e,mlaad_tiny::en::emerald_city_of_oz_07_f000056,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_07_f000056::fma_140924::2,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,emerald_city_of_oz_07_f000056|fma_140924,emerald_city_of_oz_07_f000056,fma_140924,emerald_city_of_oz_07_f000056,fma_140924,MLAAD::Chatterbox,Echoes::FMA_original,fma_140924,emerald_city_of_oz_07_f000056,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_07_f000056.wav,6ae530c3670ecbdcac17dd392f3a95b029316e0e9f30ca8b52971022e5e3f24e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,music_then_voice,0.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8f4cab49bffcf12ee885b8099507912b66348efb95d43e7d806c8c34111e0380.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\b07bd8b2b95212305196ce762b501945d8ebbaf6951e57f94160f183f9652631.wav,1,1,0,1,1,mlaad::emerald_city_of_oz_13,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_13_f000060,mix::emerald_city_of_oz_13_f000060::fma_22473::3,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,8f4cab49bffcf12ee885b8099507912b66348efb95d43e7d806c8c34111e0380,mlaad_tiny::en::emerald_city_of_oz_13_f000060,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_13_f000060::fma_22473::3,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,emerald_city_of_oz_13_f000060|fma_22473,emerald_city_of_oz_13_f000060,fma_22473,emerald_city_of_oz_13_f000060,fma_22473,MLAAD::Chatterbox,Echoes::FMA_original,fma_22473,emerald_city_of_oz_13_f000060,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\emerald_city_of_oz_13_f000060.wav,8f4cab49bffcf12ee885b8099507912b66348efb95d43e7d806c8c34111e0380,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,partial_overlap,3.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8616cc905671ef9917dc79a2816ceea68af49ce2317ae88c01b06e6617045074.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\1b4e84f2b185ebbd0610e4dc33429968cfd6e2c25548c91f72f3eb32808a896b.wav,1,1,0,1,1,mlaad::hunters_space_07,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,hunters_space_07_f000061,mix::hunters_space_07_f000061::fma_74900::4,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,8616cc905671ef9917dc79a2816ceea68af49ce2317ae88c01b06e6617045074,mlaad_tiny::en::hunters_space_07_f000061,mixed,not_applicable,not_applicable,mix::hunters_space_07_f000061::fma_74900::4,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,hunters_space_07_f000061|fma_74900,hunters_space_07_f000061,fma_74900,hunters_space_07_f000061,fma_74900,MLAAD::Chatterbox,Echoes::FMA_original,fma_74900,hunters_space_07_f000061,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\hunters_space_07_f000061.wav,8616cc905671ef9917dc79a2816ceea68af49ce2317ae88c01b06e6617045074,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,crossfade,8.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d68c532d75a469ab2a1d4391db6b511bb2952d12037df0682e38f58db715be80.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\efcb6d8161d8dfdf555aca81ac1c8bbb51aad9df93a2725ee63de5680792b9ea.wav,1,1,0,1,1,mlaad::hunters_space_18,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,hunters_space_18_f000010,mix::hunters_space_18_f000010::fma_114396::5,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d68c532d75a469ab2a1d4391db6b511bb2952d12037df0682e38f58db715be80,mlaad_tiny::en::hunters_space_18_f000010,mixed,not_applicable,not_applicable,mix::hunters_space_18_f000010::fma_114396::5,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,hunters_space_18_f000010|fma_114396,hunters_space_18_f000010,fma_114396,hunters_space_18_f000010,fma_114396,MLAAD::Chatterbox,Echoes::FMA_original,fma_114396,hunters_space_18_f000010,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\hunters_space_18_f000010.wav,d68c532d75a469ab2a1d4391db6b511bb2952d12037df0682e38f58db715be80,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,simultaneous,-8.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6b22df8b2d236ebfd196fa858ae9bc1a90149005deaecb34464820a72a7373ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\22598a021d0ac019e16d260e99a7dda6ade8e890f9ac6fd4d68bbef716cee4b4.wav,1,1,0,1,1,mlaad::jane_eyre_05,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_05_f000047,mix::jane_eyre_05_f000047::fma_130608::6,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,6b22df8b2d236ebfd196fa858ae9bc1a90149005deaecb34464820a72a7373ea,mlaad_tiny::en::jane_eyre_05_f000047,mixed,not_applicable,not_applicable,mix::jane_eyre_05_f000047::fma_130608::6,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,jane_eyre_05_f000047|fma_130608,jane_eyre_05_f000047,fma_130608,jane_eyre_05_f000047,fma_130608,MLAAD::Chatterbox,Echoes::FMA_original,fma_130608,jane_eyre_05_f000047,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_05_f000047.wav,6b22df8b2d236ebfd196fa858ae9bc1a90149005deaecb34464820a72a7373ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,voice_then_music,-3.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\5c6aa3ed3f06ef223555be8d94665a6da85fa9323685f2fdcff54656fefacf47.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\44c528eece5fdad2382345fa6c405b7604c12f1bfc5164424bded94d9ae5a2f3.wav,1,1,0,1,1,mlaad::jane_eyre_06,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_06_f000021,mix::jane_eyre_06_f000021::fma_143051::7,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,5c6aa3ed3f06ef223555be8d94665a6da85fa9323685f2fdcff54656fefacf47,mlaad_tiny::en::jane_eyre_06_f000021,mixed,not_applicable,not_applicable,mix::jane_eyre_06_f000021::fma_143051::7,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,jane_eyre_06_f000021|fma_143051,jane_eyre_06_f000021,fma_143051,jane_eyre_06_f000021,fma_143051,MLAAD::Chatterbox,Echoes::FMA_original,fma_143051,jane_eyre_06_f000021,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_06_f000021.wav,5c6aa3ed3f06ef223555be8d94665a6da85fa9323685f2fdcff54656fefacf47,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,music_then_voice,0.0,0.25,0.5,0.2,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\147468e9868e6fe7cb712f860cd0d5d0f158b6ebd2efc4e36c82bf11e940a0c7.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\0ce03dda2480f8dabf122eadb3f8aef3ccb4585ebaf2aefb21ea8016ba9ed65d.wav,1,1,0,1,1,mlaad::jane_eyre_12,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_12_f000082,mix::jane_eyre_12_f000082::fma_3988::8,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,147468e9868e6fe7cb712f860cd0d5d0f158b6ebd2efc4e36c82bf11e940a0c7,mlaad_tiny::en::jane_eyre_12_f000082,mixed,not_applicable,not_applicable,mix::jane_eyre_12_f000082::fma_3988::8,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,jane_eyre_12_f000082|fma_3988,jane_eyre_12_f000082,fma_3988,jane_eyre_12_f000082,fma_3988,MLAAD::Chatterbox,Echoes::FMA_original,fma_3988,jane_eyre_12_f000082,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_12_f000082.wav,147468e9868e6fe7cb712f860cd0d5d0f158b6ebd2efc4e36c82bf11e940a0c7,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,partial_overlap,3.0,0.25,0.75,0.0,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8e2a7886943b4be526cc31d1b41920268b53c1a2054090bf4319cecd720c384d.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\80f7dffb4849fc1f179391ff0dec8d0734420bf6b0b28fb10baa4dd92bc6a134.wav,1,1,0,1,1,mlaad::jane_eyre_18,MIX::MLAAD::Chatterbox+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,jane_eyre_18_f000063,mix::jane_eyre_18_f000063::fma_106336::9,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,8e2a7886943b4be526cc31d1b41920268b53c1a2054090bf4319cecd720c384d,mlaad_tiny::en::jane_eyre_18_f000063,mixed,not_applicable,not_applicable,mix::jane_eyre_18_f000063::fma_106336::9,MIX::MLAAD::Chatterbox+Echoes::FMA_original,APPROVED,jane_eyre_18_f000063|fma_106336,jane_eyre_18_f000063,fma_106336,jane_eyre_18_f000063,fma_106336,MLAAD::Chatterbox,Echoes::FMA_original,fma_106336,jane_eyre_18_f000063,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_18_f000063.wav,8e2a7886943b4be526cc31d1b41920268b53c1a2054090bf4319cecd720c384d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,crossfade,8.0,0.25,0.25,0.2,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c5b5eaab170ee4c757900b1e7c69725ea851a8dd2b338d091f0bbe6bf6bec403.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\347c1be14a36ed295bde4ac4262a2a8d0113461b056498e630063e42bd59eb2b.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_09,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000102,mix::dorothy_and_wizard_oz_09_f000102::fma_118055::10,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,c5b5eaab170ee4c757900b1e7c69725ea851a8dd2b338d091f0bbe6bf6bec403,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000102,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_09_f000102::fma_118055::10,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_09_f000102|fma_118055,dorothy_and_wizard_oz_09_f000102,fma_118055,dorothy_and_wizard_oz_09_f000102,fma_118055,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_118055,dorothy_and_wizard_oz_09_f000102,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\dorothy_and_wizard_oz_09_f000102.wav,c5b5eaab170ee4c757900b1e7c69725ea851a8dd2b338d091f0bbe6bf6bec403,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,simultaneous,-8.0,0.25,0.5,0.0,0.0,0.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\08e1fd34ce4eaa91f2157f0ea2b189aca34e5d79c95198b12c3a7c54a31ec2f4.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\f1db4cce93fffdd3a64c7e6944cb5679e12bd9f9a6f8c2c435477fe6129130ea.wav,1,1,0,1,1,mlaad::dorothy_and_wizard_oz_14,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000119,mix::dorothy_and_wizard_oz_14_f000119::fma_135341::11,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,08e1fd34ce4eaa91f2157f0ea2b189aca34e5d79c95198b12c3a7c54a31ec2f4,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119,mixed,not_applicable,not_applicable,mix::dorothy_and_wizard_oz_14_f000119::fma_135341::11,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,dorothy_and_wizard_oz_14_f000119|fma_135341,dorothy_and_wizard_oz_14_f000119,fma_135341,dorothy_and_wizard_oz_14_f000119,fma_135341,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_135341,dorothy_and_wizard_oz_14_f000119,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\dorothy_and_wizard_oz_14_f000119.wav,08e1fd34ce4eaa91f2157f0ea2b189aca34e5d79c95198b12c3a7c54a31ec2f4,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,voice_then_music,-3.0,0.25,0.75,0.2,3.0,-3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\405fc2f2d87374ee8675ec40843d686e48939858692bc4b5a34635f2659f50ea.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\79f7e1258b351da22f076d4dfc4ae705f4ea77510ce9d0d9f4b745d24454cfb2.wav,1,1,0,1,1,mlaad::emerald_city_of_oz_08,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000059,mix::emerald_city_of_oz_08_f000059::fma_149695::12,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,405fc2f2d87374ee8675ec40843d686e48939858692bc4b5a34635f2659f50ea,mlaad_tiny::en::emerald_city_of_oz_08_f000059,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_08_f000059::fma_149695::12,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,emerald_city_of_oz_08_f000059|fma_149695,emerald_city_of_oz_08_f000059,fma_149695,emerald_city_of_oz_08_f000059,fma_149695,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_149695,emerald_city_of_oz_08_f000059,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000059.wav,405fc2f2d87374ee8675ec40843d686e48939858692bc4b5a34635f2659f50ea,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,music_then_voice,0.0,0.25,0.25,0.0,-3.0,3.0
MIX::C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2727d66bae293fcc1e4cbd1bc1074130a69c0c3e5f78885270cc41f25dc55c6c.wav|C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\echoes_fma_paired\540ecddda50474f5428f78f6bf5dd3d2d3e2bed0ecb66d53dee3ae1aa4ec41c1.wav,1,1,0,1,1,mlaad::emerald_city_of_oz_08,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,v13b_mixed_balanced,v13b_mixed_balanced,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000073,mix::emerald_city_of_oz_08_f000073::fma_5289::13,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,2727d66bae293fcc1e4cbd1bc1074130a69c0c3e5f78885270cc41f25dc55c6c,mlaad_tiny::en::emerald_city_of_oz_08_f000073,mixed,not_applicable,not_applicable,mix::emerald_city_of_oz_08_f000073::fma_5289::13,MIX::MLAAD::FireRedTTS-2.0+Echoes::FMA_original,APPROVED,emerald_city_of_oz_08_f000073|fma_5289,emerald_city_of_oz_08_f000073,fma_5289,emerald_city_of_oz_08_f000073,fma_5289,MLAAD::FireRedTTS-2.0,Echoes::FMA_original,fma_5289,emerald_city_of_oz_08_f000073,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,VIRTUAL,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\emerald_city_of_oz_08_f000073.wav,2727d66bae293fcc1e4cbd1bc1074130a69c0c3e5f78885270cc41f25dc55c6c,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,FR,partial_overlap,3.0,0.25,0.5,0.2,0.0,0.0
