path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_crossfade_sec,augment
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0039.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_10.wav,0,0,0,1,1,mix::777::gtzan_9_dc03,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0039::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00030::00::15,librispeech_dev_777-126732-0039,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00030,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0021.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_26.wav,0,0,0,1,1,mix::1462::gtzan_7_2585,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_1462-170145-0021::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00019::00::16,librispeech_dev_1462-170145-0021,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00019,voice_then_music,-5.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2993376.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_4.wav,0,0,0,1,1,mix::LA_0089::gtzan_2_486e,mix::bonafide::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2993376::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00008::00::17,asvspoof2019_LA_T_2993376,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00008,music_then_voice,0.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4239283.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical_GTZAN_genre_1_35.wav,0,0,0,1,1,mix::LA_0079::gtzan_1_87f1,mix::bonafide::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4239283::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00053::00::18,asvspoof2019_LA_T_4239283,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00053,partial_overlap,5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2902-9006-0015.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco_GTZAN_genre_3_35.wav,0,0,0,1,1,mix::2902::gtzan_3_351e,mix::LibriSpeech::GTZAN_genre_3,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2902-9006-0015::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco.00087::00::19,librispeech_dev_2902-9006-0015,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_disco_disco.00087,crossfade,10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5338-24615-0009.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_48.wav,0,0,0,1,1,mix::5338::gtzan_2_c23b,mix::LibriSpeech::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5338-24615-0009::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00044::00::20,librispeech_dev_5338-24615-0009,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00044,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0007.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_18.wav,0,0,0,1,1,mix::1272::gtzan_9_c95e,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_1272-141231-0007::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064::00::21,librispeech_dev_1272-141231-0007,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064,voice_then_music,-5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5338-284437-0006.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_50.wav,0,0,0,1,1,mix::5338::gtzan_4_aba8,mix::LibriSpeech::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5338-284437-0006::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00066::00::22,librispeech_dev_5338-284437-0006,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00066,music_then_voice,0.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0002.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae_GTZAN_genre_8_39.wav,0,0,0,1,1,mix::5895::gtzan_8_2d08,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34622-0002::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00024::00::23,librispeech_dev_5895-34622-0002,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00024,partial_overlap,5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8297-275155-0010.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_42.wav,0,0,0,1,1,mix::8297::gtzan_4_aab1,mix::LibriSpeech::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_8297-275155-0010::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023::00::24,librispeech_dev_8297-275155-0010,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00023,crossfade,10.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9476394.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_7.wav,0,0,0,1,1,mix::LA_0087::gtzan_6_cf1f,mix::bonafide::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_9476394::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00044::00::25,asvspoof2019_LA_T_9476394,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00044,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-66616-0005.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_20.wav,0,0,0,1,1,mix::6241::gtzan_7_0b70,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_6241-66616-0005::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00048::00::26,librispeech_dev_6241-66616-0005,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00048,voice_then_music,-5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0006.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical_GTZAN_genre_1_3.wav,0,0,0,1,1,mix::5895::gtzan_1_7ba1,mix::LibriSpeech::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34622-0006::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00041::00::27,librispeech_dev_5895-34622-0006,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00041,music_then_voice,0.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0022.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae_GTZAN_genre_8_1.wav,0,0,0,1,1,mix::5895::gtzan_8_d9a2,mix::LibriSpeech::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_5895-34629-0022::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00033::00::28,librispeech_dev_5895-34629-0022,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00033,partial_overlap,5.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2272655.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country_GTZAN_genre_2_40.wav,0,0,0,1,1,mix::LA_0089::gtzan_2_7013,mix::bonafide::GTZAN_genre_2,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_2272655::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00067::00::29,asvspoof2019_LA_T_2272655,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_country_country.00067,crossfade,10.0,0.25,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0372.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop_GTZAN_genre_4_40.wav,0,0,0,1,1,mix::wavefake_64f55b::gtzan_4_fd97,mix::R::GTZAN_genre_4,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ028-0372::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00053::00::30,wavefake_ajay_LJ028-0372,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_hiphop_hiphop.00053,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2902-9008-0007.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_42.wav,0,0,0,1,1,mix::2902::gtzan_5_de66,mix::LibriSpeech::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2902-9008-0007::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00057::00::31,librispeech_dev_2902-9008-0007,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00057,voice_then_music,-5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0026.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_13.wav,0,0,0,1,1,mix::777::gtzan_7_f60e,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0026::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00096::00::32,librispeech_dev_777-126732-0026,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00096,music_then_voice,0.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4176612.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_12.wav,0,0,0,1,1,mix::LA_0080::gtzan_5_80ba,mix::bonafide::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4176612::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00032::00::33,asvspoof2019_LA_T_4176612,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00032,partial_overlap,5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3576-138058-0031.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_21.wav,0,0,0,1,1,mix::3576::gtzan_7_2672,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3576-138058-0031::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00074::00::34,librispeech_dev_3576-138058-0031,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00074,crossfade,10.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5359998.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_7.wav,0,0,0,1,1,mix::LA_0080::gtzan_7_1bf7,mix::bonafide::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5359998::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00012::00::35,asvspoof2019_LA_T_5359998,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00012,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-135031-0015.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_4.wav,0,0,0,1,1,mix::1272::gtzan_7_2972,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_1272-135031-0015::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00024::00::36,librispeech_dev_1272-135031-0015,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00024,voice_then_music,-5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0015.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_22.wav,0,0,0,1,1,mix::2428::gtzan_7_e099,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2428-83705-0015::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00044::00::37,librispeech_dev_2428-83705-0015,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00044,music_then_voice,0.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3536-23268-0015.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_10.wav,0,0,0,1,1,mix::3536::gtzan_9_dc03,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3536-23268-0015::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00030::00::38,librispeech_dev_3536-23268-0015,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00030,partial_overlap,5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0024.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical_GTZAN_genre_1_28.wav,0,0,0,1,1,mix::777::gtzan_1_b3d7,mix::LibriSpeech::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0024::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00008::00::39,librispeech_dev_777-126732-0024,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_classical_classical.00008,crossfade,10.0,0.25,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0289.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_25.wav,0,0,0,1,1,mix::wavefake_5aae0f::gtzan_6_5083,mix::R::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ009-0289::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00003::00::40,wavefake_ajay_LJ009-0289,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00003,simultaneous,-10.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0044.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_34.wav,0,0,0,1,1,mix::3170::gtzan_5_3b28,mix::LibriSpeech::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3170-137482-0044::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00033::00::41,librispeech_dev_3170-137482-0044,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00033,voice_then_music,-5.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3576-138058-0009.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop_GTZAN_genre_7_35.wav,0,0,0,1,1,mix::3576::gtzan_7_ce9b,mix::LibriSpeech::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_3576-138058-0009::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00071::00::42,librispeech_dev_3576-138058-0009,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_pop_pop.00071,music_then_voice,0.0,0.25,none
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0037.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_15.wav,0,0,0,1,1,mix::1462::gtzan_9_474f,mix::LibriSpeech::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_1462-170142-0037::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00017::00::43,librispeech_dev_1462-170142-0037,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00017,partial_overlap,5.0,0.25,none
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6684559.flac|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz_GTZAN_genre_5_34.wav,0,0,0,1,1,mix::LA_0095::gtzan_5_3b28,mix::bonafide::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_6684559::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00033::00::44,asvspoof2019_LA_T_6684559,gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_jazz_jazz.00033,crossfade,10.0,0.25,none
