component,domain,path,group,duration,rms,peak,crest,zcr,abs_q10,abs_q50,abs_q90,silence_fraction,clipping_fraction,spectral_centroid,spectral_bandwidth,spectral_rolloff85,spectral_flatness,frame_rms_std,frame_rms_p90_p10,log_band_0,log_band_1,log_band_2,log_band_3,log_band_4,log_band_5,log_band_6,log_band_7,procedural_probability
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00074__fm_percussive.wav,proc::music::train::00074,4.449,0.1419136081809819,0.705291748046875,4.969866928810795,0.06203728418302123,0.015380859375,0.094482421875,0.23149719238281263,0.026438525511350865,0.0,471.1656671769949,571.9701538707716,812.5,0.034218477560689964,0.0030238577876584003,3.396318463259822,-0.05606647887759087,-0.9575544156741193,-2.385234656699759,-2.8630472264995004,-2.8401815272693804,-2.8675116610852758,-2.9261388342534125,-2.8637235048639273,0.995980534366771
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00089__additive_band.wav,proc::music::train::00089,5.82,0.22324140602360243,0.889678955078125,3.9852775115744556,0.03737153534724385,0.0177001953125,0.16839599609375,0.3569671630859377,0.046176975945017185,0.0,329.100781513378,479.63063475474866,500.0,0.026332041129954135,0.004030388706837326,2.3252169482422476,-0.017728485384276037,-1.5160666460182701,-2.394424381322413,-2.841602499823813,-3.006928373482184,-2.993169043335318,-2.9855416937894432,-2.9919969690270296,0.9914643061295294
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00092__fm_percussive.wav,proc::music::train::00092,4.87,0.179899115136358,0.78839111328125,4.382406843322569,0.042120663766218765,0.0152587890625,0.120330810546875,0.2981292724609377,0.03587012320328542,0.0,335.7096920401467,517.506171574917,562.5,0.02646724241826855,0.00422787759902279,4.0844731391909574,-0.024287733225760364,-1.3359949458576497,-2.695687651063208,-2.872164627702129,-2.927470175482051,-2.9661205352568336,-2.8489280751077137,-2.913321785528085,0.9983839053163953
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00042__additive_band.wav,proc::music::train::00042,6.43,0.21975573447244173,0.893524169921875,4.065987957342367,0.035070325333644375,0.022216796875,0.16314697265625,0.355194091796875,0.031259720062208396,0.0,322.66622719205674,480.0107917983171,406.25,0.026231314885513116,0.00384375477441022,2.2735025505298996,-0.01720192494283309,-1.535574098597524,-2.3717461344573163,-2.8947036674724655,-2.958692345084443,-3.0021134328873256,-2.9904602923661545,-2.9751864952767346,0.9898633802505641
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00031__fm_percussive.wav,proc::music::train::00031,4.859,0.1963538187421763,0.74981689453125,3.8187028871376425,0.06889366245192494,0.018035888671875,0.148040771484375,0.313568115234375,0.04801656719489607,0.0,458.8852796278134,612.1118977232242,750.0,0.03701849795938181,0.003643421060243655,2.5762784711304456,-0.05126411668896873,-1.0490216985223033,-1.8677680010317472,-2.4663231982825096,-2.8121216797258137,-2.919371859882409,-2.961748246142514,-2.920938581006205,0.9927655883616652
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00065__additive_band.wav,proc::music::train::00065,7.048,0.22090170451871113,0.816680908203125,3.6970330762384376,0.027117862495233534,0.02203369140625,0.165985107421875,0.353363037109375,0.034007874574347334,0.0,240.95314496653558,471.1720032602871,281.25,0.024028515382361695,0.003956245658434779,2.4087444987747073,-0.008584516686441078,-1.9281739464530592,-2.7507361544118307,-2.9230408359359172,-2.943628280013065,-2.893790167513422,-2.9210682472750302,-2.9244855461414314,0.9918227771488566
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00072__additive_band.wav,proc::music::train::00072,5.807,0.22187173528616388,0.805816650390625,3.6319031324621203,0.0340325688024023,0.02472229003906251,0.163360595703125,0.35888366699218777,0.020460220423626656,0.0,343.3554861410474,478.38924370103456,500.0,0.024235333455230993,0.004323807724678589,3.0491578716776124,-0.02044669745548423,-1.4545519775449582,-2.266972768595642,-2.726939372306724,-3.0217522596956403,-3.0277885832201954,-3.073629756615579,-3.0647816182783494,0.9868883232195176
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00056__additive_band.wav,proc::music::train::00056,5.373,0.22109390275646587,0.817718505859375,3.6985122414709415,0.02812707201600614,0.02435302734375,0.162017822265625,0.3549591064453126,0.024916247906197654,0.0,235.40621413062135,425.60440706398725,343.75,0.019096692890981325,0.004078924064589957,2.8413134953492563,-0.008919229899569682,-1.8611766810029724,-2.6798227094685934,-3.062941379110855,-3.0133982091281237,-3.0574951797966077,-3.063290027975398,-3.0476470362369796,0.9829103267062863
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00106__additive_band.wav,proc::music::train::00106,5.526,0.19769280116832155,0.861907958984375,4.359834823982896,0.038160945540915,0.016021728515625,0.149871826171875,0.3146209716796875,0.04469779225479551,0.0,333.48904783829676,496.95997229765607,437.5,0.02819159075668612,0.0035218481523936244,2.3373265309469113,-0.017418120963644212,-1.5483065975279124,-2.3049597795852637,-2.7223656145305033,-3.009408149074341,-2.995023744633092,-2.971331832847632,-2.9543892498880178,0.99536116486384
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00025__additive_band.wav,proc::music::train::00025,6.335,0.1751759415393731,0.76861572265625,4.387678558493682,0.04662634793160943,0.00885009765625,0.1298065185546875,0.28271484375,0.06574585635359116,0.0,440.0732303612254,543.0080140253007,593.75,0.034901107134329624,0.0033477758033471617,2.4789058577127507,-0.03116582036529022,-1.2805082872255282,-2.023735633989737,-2.6792137595841945,-2.7155847120278365,-2.9143941327811533,-2.9748214071402734,-2.9728591671373645,0.9981552966128466
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00096__fm_percussive.wav,proc::music::train::00096,5.84,0.12594935367438623,0.712921142578125,5.660379523830051,0.05802716210575884,0.005218505859375,0.087646484375,0.201568603515625,0.0790132705479452,0.0,471.48402945971344,525.4411457403094,875.0,0.025045814976661838,0.0029176349701323756,3.23892424518711,-0.042296503387199404,-1.0958640946723914,-2.1495429456161763,-2.8382405177014167,-2.9542028078894975,-2.9711344049241637,-3.0346769437258105,-3.0155909021433867,0.99886834320779
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00068__additive_band.wav,proc::music::train::00068,3.858,0.19864581785052882,0.755615234375,3.8038315759738937,0.04432420172695903,0.0184326171875,0.141937255859375,0.3233734130859376,0.03708203732503888,0.0,469.0837293488249,556.1184481688026,656.25,0.028109658428914698,0.0038171739543002422,2.7989637323061918,-0.03675376567517749,-1.211031728451155,-1.9749357263569784,-2.3170051736311157,-2.844185405098472,-2.9158896891587287,-3.1053425979158837,-3.1023866562545197,0.991491485787439
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00081__subtractive_sequence.wav,proc::music::train::00081,3.597,0.18660723440129207,0.83184814453125,4.4577486355239095,0.054490799464822506,0.01861877441406251,0.12872314453125,0.3006591796875,0.02827008618293022,0.0,545.9232763578729,750.8385431466847,875.0,0.0738604288268302,0.0032268634987095515,2.4438675082830064,-0.055629660706525495,-1.088122545144872,-1.6556111289244348,-2.179231441564356,-2.5044612109671633,-2.636784376973888,-2.6311212867391927,-2.6782176421457655,0.9992350020026586
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00100__additive_band.wav,proc::music::train::00100,4.084,0.2592693497367373,0.874847412109375,3.3742801183313684,0.0377699217972851,0.029946899414062506,0.185760498046875,0.42284240722656263,0.003703476983349657,0.0,325.5099974838564,522.0878900286051,500.0,0.030818070385258887,0.0045884449204691745,2.724224222801275,-0.019499599963509442,-1.4954775646710854,-2.312013504811493,-2.651137531398849,-2.9089007551503183,-2.908377787596567,-2.95199669128099,-2.899801652602457,0.9806281279920948
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00022__fm_percussive.wav,proc::music::train::00022,3.484,0.18483933001340436,0.755828857421875,4.089112730321318,0.06860054177206107,0.008758544921875,0.140045166015625,0.292327880859375,0.07441159586681975,0.0,486.9284570560535,663.6788703008774,875.0,0.03567670395168596,0.0037324133764718654,2.7596083679404897,-0.05698283125957305,-0.9892887807495853,-1.9259725333025635,-2.644456313541228,-2.793663398324694,-2.777902025589958,-2.8259319819177455,-2.8033443393714186,0.9978153611720862
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00011__fm_percussive.wav,proc::music::train::00011,7.154,0.1662103699582289,0.721099853515625,4.338476917516325,0.10183203305871766,0.01409912109375,0.113067626953125,0.273468017578125,0.042755800950517196,0.0,758.9491715689232,768.5289014857552,1187.5,0.05382658645270283,0.0032141945454102826,2.7543343215091562,-0.11147457366795102,-0.7667440506533362,-1.424383906451528,-1.9955594661503013,-2.665753970886534,-2.681464383616993,-2.7682560383170403,-2.7970987024781993,0.9959093749253987
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00090__subtractive_sequence.wav,proc::music::train::00090,3.9,0.1581132880913678,0.797210693359375,5.042022103156166,0.02657093863683713,0.012478637695312517,0.100860595703125,0.261566162109375,0.04394230769230769,0.0,279.38049998973656,597.38559273099,375.0,0.036910190602134685,0.0034235300659070356,3.927626247627003,-0.013233957891641298,-1.7593387170408552,-2.651221120073765,-2.616048626683666,-2.7020369039302548,-2.7287142901438353,-2.6743028936127393,-2.7023242639989182,0.9998484276028842
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00072__fm_percussive.wav,proc::music::train::00072,5.807,0.17682130177042893,0.75091552734375,4.2467481000602545,0.04681899882683428,0.01702880859375,0.11572265625,0.29498291015625,0.03150292750129154,0.0,365.6632858181938,534.6447491930617,625.0,0.026039347852908595,0.004064229243018565,3.8171222316625824,-0.028194766797231763,-1.2977181235884558,-2.1713925935881355,-2.924247611244882,-2.9509397808501054,-2.960846012054806,-2.929716260720927,-2.936943617578076,0.9976586774010434
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00059__subtractive_sequence.wav,proc::music::train::00059,5.41,0.14765419025664953,0.8822021484375,5.974785726731318,0.027310851557896927,0.011138916015625,0.099090576171875,0.2431640625,0.053280961182994455,0.0,263.105693303301,596.2078637747497,343.75,0.03738185154140432,0.0029562846493950507,2.8374882194678,-0.013770952245719201,-1.7462076717115058,-2.4426824744688562,-2.665350101519643,-2.768134373495532,-2.7236771350646816,-2.7525623392855083,-2.669502370080189,0.9998868595471652
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00056__subtractive_sequence.wav,proc::music::train::00056,5.373,0.1862205861118861,0.821533203125,4.411613239319319,0.03340816825060779,0.01812744140625,0.120147705078125,0.311553955078125,0.02782430671877908,0.0,323.0069843948541,614.3258363179715,406.25,0.04297517452482222,0.0037895392335540834,3.323071385104096,-0.021537334826046278,-1.47256808749298,-2.3335869208684925,-2.6101886504354406,-2.7353806571039816,-2.7238030716729313,-2.7499679926968,-2.6781152427767037,0.9994843880737498
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00119__additive_band.wav,proc::music::train::00119,5.659,0.17969004910124697,0.719024658203125,4.001471766519403,0.028229680925085317,0.006103515625,0.1335296630859375,0.2927764892578124,0.07745405548683514,0.0,257.58631961387516,425.42109563124757,312.5,0.01904314873024106,0.003597473744670007,2.815296193341627,-0.00887650862444227,-1.8409366466034258,-2.886633376427776,-3.067018438988444,-3.0705657201996233,-3.054440306686064,-3.023369083826174,-3.011844273853906,0.9963159694590367
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00085__fm_percussive.wav,proc::music::train::00085,3.715,0.2052126426027536,0.8599853515625,4.190703558295099,0.03926714783223136,0.030517578125,0.1498870849609375,0.33349914550781246,0.02481493943472409,0.0,233.99519913126883,508.0100940193951,343.75,0.02158514042627964,0.004477148408925836,3.1480736010024994,-0.018991943875431846,-1.453410567590084,-2.7947123464348627,-2.95188961787682,-2.9170878958944475,-2.9469963152604297,-2.9055216196010836,-2.892875673414128,0.9952725689641119
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00107__subtractive_sequence.wav,proc::music::train::00107,3.781,0.17453305909562442,0.884307861328125,5.066706937415359,0.04978923878006447,0.007049560546875,0.11505126953125,0.2870941162109375,0.076054615181169,0.0,557.5837581565796,784.3955712154745,875.0,0.07770186802524057,0.0034619053409173225,3.2610989929818426,-0.05773085568810769,-1.079045909858038,-1.661975914346945,-2.076667925756378,-2.463547655402865,-2.5941871564716377,-2.6442862980051256,-2.568438006367547,0.9999467870166782
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00042__subtractive_sequence.wav,proc::music::train::00042,6.43,0.16972186723147387,0.831146240234375,4.897107566586117,0.04168003188211394,0.01629638671875,0.115386962890625,0.27752685546875,0.03393273716951788,0.0,426.72457129204287,696.5472808607803,625.0,0.06098181437918108,0.0030224502898049386,2.5338304926677386,-0.03638478953020897,-1.2547004707500091,-2.00390243018297,-2.2531105838233065,-2.5356814592875923,-2.6928613082925805,-2.6957891549222888,-2.640713925339778,0.999666196513606
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00097__additive_band.wav,proc::music::train::00097,5.097,0.19875802901465364,0.84100341796875,4.231292804311046,0.05513114492771395,0.0130615234375,0.1428680419921875,0.32476806640625,0.05326662742789876,0.0,537.3690831950489,646.8989235885385,750.0,0.044137472380148535,0.0038871372585085164,2.944784530601538,-0.04526566517992271,-1.153193528048469,-1.7780758834520431,-2.311763018737046,-2.6243536186324286,-2.648133228651992,-2.899542323696931,-2.895082107493003,0.9988176613169074
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00040__subtractive_sequence.wav,proc::music::train::00040,7.031,0.1653424996295796,0.853485107421875,5.161922127305178,0.03717498555491355,0.014129638671875,0.1097412109375,0.2675323486328125,0.040988124022187454,0.0,377.44785467679793,695.0931258464947,531.25,0.058292143689121216,0.003317021746473529,3.0550640682737327,-0.028782209051088557,-1.373059968029462,-2.1414748681925837,-2.341623945637356,-2.5380621602035163,-2.5769269582614585,-2.65928064541593,-2.6467018562516045,0.9998971211484627
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00087__fm_percussive.wav,proc::music::train::00087,6.743,0.20419864820291653,0.9063720703125,4.438678112167612,0.07611667763493285,0.013641357421875,0.147430419921875,0.331634521484375,0.057670917989025655,0.0,563.9750301591337,649.2498733033252,1000.0,0.04297386578343381,0.003920593203768038,2.635099156449122,-0.07060611487891894,-0.8999255086041248,-1.8109752047670553,-2.596365836969142,-2.8087480540312413,-2.819319793517496,-2.8178784456088253,-2.8073611592664696,0.9966022023281192
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00007__subtractive_sequence.wav,proc::music::train::00007,4.399,0.17172556795975544,0.75421142578125,4.391957672593067,0.039583422133185574,0.014291381835937506,0.1151580810546875,0.28253173828125,0.04556433280290975,0.0,451.71701826415796,756.0336232868134,656.25,0.06913874479350622,0.0033051486899750497,2.9905474433494645,-0.0442807478670836,-1.2044627509344903,-1.8119942880845614,-2.115042144508507,-2.378340098273647,-2.5473744816810044,-2.6734944802699396,-2.6472830390412914,0.9998529770789155
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00036__subtractive_sequence.wav,proc::music::train::00036,4.374,0.17004679643708898,0.90765380859375,5.337670733065226,0.054470371375905574,0.016632080078125,0.1134033203125,0.273651123046875,0.03406492912665752,0.0,651.532673993902,874.7739554750867,1031.25,0.07859720330859121,0.0033260897993022277,2.7229743938901434,-0.07583469766122966,-1.0213360547539674,-1.434743441497781,-1.9598488090917066,-2.0145169616101897,-2.506687157253678,-2.6518350190567186,-2.6417826386701257,0.999903921453079
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00037__fm_percussive.wav,proc::music::train::00037,3.463,0.2123087934395019,0.8931884765625,4.2070253525180386,0.10005955926146516,0.021881103515625,0.1455841064453125,0.3492828369140626,0.028389402252382328,0.0,825.4875436327341,815.2629177235739,1562.5,0.039118137687422484,0.004526093086796909,3.503093566377258,-0.10423008189762842,-0.9373669949546184,-1.0923434705581856,-1.9609209735329105,-2.833989054905085,-2.6320521009052897,-2.966025286045831,-2.9243876565251767,0.9920660146354949
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00057__subtractive_sequence.wav,proc::music::train::00057,6.969,0.14168056232315082,0.731231689453125,5.161129215349257,0.058922181465969524,0.017098999023437533,0.096038818359375,0.2296142578125,0.015237121538240781,0.0,716.943552871608,874.8715691557154,1187.5,0.08898896769914742,0.002576911881277421,2.609882225602311,-0.08768306697100367,-0.9419951848543999,-1.4374036282955338,-1.8112339924855896,-2.0398495070435154,-2.4357204535487837,-2.7382807750230693,-2.710916103502008,0.9997374182997565
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00067__fm_percussive.wav,proc::music::train::00067,5.357,0.22594161392614168,0.784332275390625,3.471393612541939,0.034767999439978534,0.037994384765625,0.1708221435546875,0.35736083984375,0.01667211125630017,0.0,275.8031011579878,501.234582158713,468.75,0.024022244212454545,0.004000218804050507,2.5495691787469545,-0.00908837581980678,-1.8924356948455903,-2.8688894782859156,-2.8566694508721535,-2.8773867130248694,-2.926250133861328,-2.901609406210763,-2.8570256570640664,0.975089936869606
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00017__additive_band.wav,proc::music::train::00017,6.382,0.23051719820946276,0.87603759765625,3.800313401606703,0.028713850613548003,0.012908935546875,0.165740966796875,0.37371520996093777,0.05974811971168913,0.0,245.32685911841708,434.08067616816163,281.25,0.02012085221612673,0.0048981109229252594,3.116327744237921,-0.009284673381550096,-1.830109136371657,-2.8495093175191157,-2.9978336952886293,-2.978553011438019,-2.9946640943148264,-3.062973952668694,-2.992534998101129,0.9968028157908564
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00059__fm_percussive.wav,proc::music::train::00059,5.41,0.22411573596555637,0.82147216796875,3.6653926348795047,0.027380168440023566,0.041351318359375,0.16937255859375,0.3574554443359377,0.01581561922365989,0.0,202.01444177951566,451.8111220267385,312.5,0.018436423243348276,0.004513427388112952,3.1372858741325107,-0.006549511981684856,-2.0797958738267677,-2.9108307104092783,-2.937191659838707,-2.9834546659124204,-2.9821408264895966,-2.9776491154342613,-2.9473171808369303,0.9861028110464657
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00087__additive_band.wav,proc::music::train::00087,6.743,0.2180197926274057,0.829833984375,3.8062323350301526,0.047086303261746086,0.024435424804687522,0.15899658203125,0.3521820068359376,0.02617529289633694,0.0,429.0699811881728,542.5884904728688,562.5,0.03549730265582571,0.00378027086640825,2.44984122439669,-0.0273334454015087,-1.3412932480713062,-2.1121246920150147,-2.5322039175475823,-2.9359810152082253,-2.954553820728809,-2.9032365544398133,-2.9046804127631862,0.9895188031702113
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00079__subtractive_sequence.wav,proc::music::train::00079,5.79,0.14729045777483324,0.732269287109375,4.971600320699757,0.034175671153617804,0.011810302734375,0.099700927734375,0.240936279296875,0.04981649395509499,0.0,403.42280874497834,656.6997355443424,593.75,0.052007895442111284,0.0029027732622097517,2.724844470362008,-0.02948032676327389,-1.3592346306518237,-1.9926913107291746,-2.4575313649362056,-2.668598714145078,-2.678298845724452,-2.705952652729901,-2.6919883327994834,0.9997404777550986
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00092__subtractive_sequence.wav,proc::music::train::00092,4.87,0.18254016349694097,0.90399169921875,4.952289303903791,0.034548698006904605,0.019195556640625,0.12030029296875,0.2978515625,0.024383983572895278,0.0,388.6369890391135,660.0053099827949,562.5,0.05087313732280596,0.0036994350565132776,3.011992135268389,-0.027505782546297233,-1.3883639956304927,-2.0750905563726816,-2.471978503563417,-2.6155947360631764,-2.716912682776613,-2.6792716605299884,-2.6462187222112727,0.9996968101930616
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00006__subtractive_sequence.wav,proc::music::train::00006,4.116,0.1322679207772304,0.720428466796875,5.446736159179838,0.050444157619011464,0.011505126953125,0.087860107421875,0.2127685546875,0.04189443634596696,0.0,543.6588984371762,793.8744525780069,781.25,0.08460017864781495,0.0026541207523530746,2.7842676179931165,-0.055615744943274356,-1.0891325279838655,-1.7188571686402947,-2.1618949239278495,-2.3853736877932037,-2.4980036761005056,-2.5940069080243897,-2.5346536319810147,0.9999312016214364
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00010__fm_percussive.wav,proc::music::train::00010,4.779,0.21663658703337302,0.86822509765625,4.007749150527834,0.06954997842093562,0.02850341796875,0.159637451171875,0.3478302001953124,0.003557229545930111,0.0,525.7048142814448,675.4556505468137,937.5,0.04269489695764226,0.0038614055257507967,2.8204786011675327,-0.06796779063475206,-0.9349603827871041,-1.7156840026256284,-2.616286191939837,-2.764022363041263,-2.739337425532898,-2.751422396362292,-2.76111646813416,0.9892820334271688
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00069__subtractive_sequence.wav,proc::music::train::00069,6.587,0.13395203626571306,0.700286865234375,5.227892645433592,0.059492746059910236,0.012542724609375,0.0928955078125,0.21575927734375,0.03744117200546531,0.0,652.6942503119919,796.4567975922408,1093.75,0.08624629553260417,0.0022317173978829716,2.4274681504387443,-0.07853960323763315,-0.9506857832179615,-1.5033914498195666,-1.976157892964723,-2.3356096402379496,-2.5709701247047168,-2.7022776789291,-2.6613555431557105,0.99967758096345
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00103__subtractive_sequence.wav,proc::music::train::00103,3.592,0.16008628346270284,0.74957275390625,4.682304677782632,0.04684101546867116,0.012542724609375,0.114288330078125,0.25646667480468754,0.05115534521158129,0.0,485.15505155681785,716.6132986104873,750.0,0.06422527939228269,0.0026683372737563646,2.1100782662398996,-0.046875021261568756,-1.1460784357090348,-1.7574807465626532,-2.3515362320320405,-2.6809411285979508,-2.6733737985274333,-2.6364641327667138,-2.6143535721633633,0.9994609584826396
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00055__fm_percussive.wav,proc::music::train::00055,6.387,0.19385724377756827,0.88726806640625,4.576914687925209,0.03558043271912399,0.02255554199218751,0.1474609375,0.311187744140625,0.0482131673712228,0.0,278.8278233269168,517.6088221477685,437.5,0.0262203602105305,0.0039032585970444744,2.881567694970455,-0.013623767749271891,-1.6512797686559322,-2.6749276809488305,-2.903163252770265,-2.8960404490657363,-2.8826004847152293,-2.8902742812900395,-2.8762439461487355,0.9979745371510589
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00047__fm_percussive.wav,proc::music::train::00047,6.825,0.19461150758659385,0.745361328125,3.829996167073244,0.08307768386157383,0.0203857421875,0.138458251953125,0.318603515625,0.02836080586080586,0.0,609.9521534816613,714.0795918931942,1093.75,0.05166917112784604,0.0038416775299,3.0800346299695103,-0.09316777106684336,-0.7779363655681882,-1.7801469548968702,-2.566544253113569,-2.732037328438168,-2.763338109228573,-2.7766113312425915,-2.7510824874373347,0.9931038749605671
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00068__fm_percussive.wav,proc::music::train::00068,3.858,0.1970150852113483,0.742584228515625,3.769174465594938,0.07167041975148639,0.01690673828125,0.1376800537109375,0.3186126708984376,0.04286547433903577,0.0,571.7700733089832,709.4244959032593,1000.0,0.03572190747058817,0.004233979085204278,3.667929213864262,-0.07197466246423594,-0.9752819542410609,-1.492941405681756,-2.0499418921286257,-2.717519262569113,-2.8974161681836113,-2.8975231764688,-2.865520986743778,0.997253476399951
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00093__fm_percussive.wav,proc::music::train::00093,5.831,0.2061800394958362,0.807220458984375,3.9151241844663476,0.02563910177394287,0.00555419921875,0.146697998046875,0.3343505859375,0.08757074258274739,0.0,249.73725950204965,470.6468192896879,406.25,0.020909155190210846,0.005214593628885505,8.230632010547204,-0.006788502430824283,-2.0645953409538045,-2.9117447718736837,-2.949049798006089,-2.9445268863799465,-2.9349720542166526,-2.938408891363169,-2.961913416575068,0.9999579181132195
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00001__subtractive_sequence.wav,proc::music::train::00001,6.035,0.1763410844871731,0.771759033203125,4.376512912164052,0.03993413353493719,0.01800537109375,0.122283935546875,0.2854949951171877,0.030126346313173156,0.0,399.5837959330796,657.1123987912907,593.75,0.053816496094952385,0.0030570430570158124,2.3655202603702397,-0.029004741219693063,-1.3621226214336595,-2.032804286676386,-2.451452149079256,-2.651642515438922,-2.7140736823101297,-2.656506817148615,-2.701217693391023,0.9990590124568322
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00064__subtractive_sequence.wav,proc::music::train::00064,5.516,0.18296379779638763,0.853912353515625,4.667111001193288,0.03356183785621211,0.0159912109375,0.114166259765625,0.30328369140625,0.03036620739666425,0.0,353.7513995134211,630.4513822047426,468.75,0.046168003203468345,0.004082857154134003,4.112886465877973,-0.022832131858848293,-1.4486590309956742,-2.2976035612078842,-2.635479638078044,-2.714448725710807,-2.69086229415397,-2.6700823943971326,-2.6647125580255855,0.9998207367520768
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00019__subtractive_sequence.wav,proc::music::train::00019,3.96,0.15318217725143912,0.81658935546875,5.330837895902007,0.05404125696428289,0.01678466796875,0.101348876953125,0.247833251953125,0.01857638888888889,0.0,611.3478072297262,800.2464749518813,968.75,0.07785813293514039,0.0029976071350792436,2.7465498483219264,-0.06956746748400905,-1.015339292616194,-1.5209916760623883,-2.003278938664549,-2.3366366643850096,-2.558840970831316,-2.7064059068513973,-2.6788711982925575,0.999775512004115
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00039__additive_band.wav,proc::music::train::00039,4.506,0.21421450334473235,0.8382568359375,3.913165648679283,0.04477425618974964,0.0181884765625,0.151824951171875,0.3384857177734375,0.042831779849090104,0.0,424.98513116252695,508.6026372368056,531.25,0.031732594483437834,0.0042281729768753685,2.951393996689169,-0.025791749863577983,-1.3578792595490827,-2.135944896130993,-2.617466707384965,-3.0095165753891435,-3.0061463510185935,-2.995974933782052,-2.9607390159632248,0.9949620316270434
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00094__subtractive_sequence.wav,proc::music::train::00094,3.878,0.20116260190516577,0.865447998046875,4.302231079984111,0.03797121536899447,0.024649047851562522,0.140411376953125,0.3265777587890626,0.003835740072202166,0.0,362.98906683567196,682.962376505865,468.75,0.056164658498186096,0.0033566070528352684,2.3320433252684194,-0.0247062578422147,-1.4659314075500383,-2.0932354105772206,-2.474621359729844,-2.62650825383636,-2.6089209819312402,-2.6314103616615756,-2.5993095891772238,0.9988757782888934
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00072__subtractive_sequence.wav,proc::music::train::00072,5.807,0.17858806103667363,0.859771728515625,4.814273269583615,0.03930643303806869,0.016754150390625,0.116455078125,0.29363708496093777,0.0278327880144653,0.0,435.3987861097272,656.1140857885986,625.0,0.051864944859990963,0.003612807117431638,3.360648590677656,-0.0383234345741636,-1.2274918554947667,-1.8656171966121236,-2.388893289013192,-2.6395458462541175,-2.714524582117437,-2.7905032794439157,-2.77399421328084,0.9996703605953304
music,procedural_fake,data/generated_v8/audio/train/music/proc_music_train_00039__subtractive_sequence.wav,proc::music::train::00039,4.506,0.1551293592449055,0.7591552734375,4.893691801040755,0.04965670296137041,0.01129150390625,0.103973388671875,0.24932861328125,0.05385874389702619,0.0,544.9745402491529,719.8370017993102,812.5,0.07076784894005947,0.002977735047859281,2.6038694698723357,-0.05620876266708107,-1.0525355159054435,-1.7542602313171447,-2.1994215040571636,-2.62351536667054,-2.6863618943092225,-2.645232022806598,-2.6646194263691254,0.9997321922532039
