path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group
data/raw/gtzan_unique_v2/country.00052.wav,0,0,0,0,1,gtzan_2_country.00052,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00052,gtzan::gtzan_v2_country.00052,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,227724b7b9714f83779594af46e3f3fad5f63493389a5c7bf742a62ec289963a,gtzan::gtzan_v2_country.00052
data/raw/gtzan_unique_v2/country.00053.wav,0,0,0,0,1,gtzan_2_country.00053,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00053,gtzan::gtzan_v2_country.00053,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,ccf888ec00d131259c528f2f0f503150c3d0e0d7ad9d689f9906a2fefad65f22,gtzan::gtzan_v2_country.00053
data/raw/gtzan_unique_v2/country.00054.wav,0,0,0,0,1,gtzan_2_country.00054,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00054,gtzan::gtzan_v2_country.00054,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,1e90bc4ea6682f079c09c9bde68ff6ae44f6c414a4fb59992fec33b1801203e7,gtzan::gtzan_v2_country.00054
data/raw/gtzan_unique_v2/country.00055.wav,0,0,0,0,1,gtzan_2_country.00055,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00055,gtzan::gtzan_v2_country.00055,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,46685f21e101c9cbe6cc5f684eac59d19a3999b5001598bf7eb9c190baa5a9b0,gtzan::gtzan_v2_country.00055
data/raw/gtzan_unique_v2/country.00056.wav,0,0,0,0,1,gtzan_2_country.00056,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00056,gtzan::gtzan_v2_country.00056,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,752a526937057cd2d6871213367aa6cbd502c4b73cc6508eb82dc799c62835a0,gtzan::gtzan_v2_country.00056
data/raw/gtzan_unique_v2/country.00057.wav,0,0,0,0,1,gtzan_2_country.00057,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00057,gtzan::gtzan_v2_country.00057,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,53283f9c4365c693044614700b51532bb11e232d9211387bf9ff3c7b9f33ddf4,gtzan::gtzan_v2_country.00057
data/raw/gtzan_unique_v2/country.00058.wav,0,0,0,0,1,gtzan_2_country.00058,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00058,gtzan::gtzan_v2_country.00058,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7947db2d191df2394b6b20cf0b0c6bc3d0981d0196b13b22af7ed8f9c5e21008,gtzan::gtzan_v2_country.00058
data/raw/gtzan_unique_v2/country.00059.wav,0,0,0,0,1,gtzan_2_country.00059,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00059,gtzan::gtzan_v2_country.00059,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,1db2d7fbd26a227901ac1ef6370f210d8f0d6a7b9652cc5539758d18e8fe778e,gtzan::gtzan_v2_country.00059
data/raw/gtzan_unique_v2/country.00060.wav,0,0,0,0,1,gtzan_2_country.00060,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00060,gtzan::gtzan_v2_country.00060,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,60987a975054360b09a9b467298fa6136afb7f584e8196816da014b709a58f1d,gtzan::gtzan_v2_country.00060
data/raw/gtzan_unique_v2/country.00061.wav,0,0,0,0,1,gtzan_2_country.00061,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00061,gtzan::gtzan_v2_country.00061,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,5fa314cb4c28aaa6cb0a10ed74e44f6a9b2d01595a8c3637c499d8512faf35fd,gtzan::gtzan_v2_country.00061
data/raw/gtzan_unique_v2/country.00062.wav,0,0,0,0,1,gtzan_2_country.00062,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00062,gtzan::gtzan_v2_country.00062,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,3f4ceef7ce032d2b3a7dc759932ba5c78636c2870484fd6fc83206cff2d88fb0,gtzan::gtzan_v2_country.00062
data/raw/gtzan_unique_v2/country.00063.wav,0,0,0,0,1,gtzan_2_country.00063,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00063,gtzan::gtzan_v2_country.00063,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,dcf1629e0a02320c46214b6655180ff4d2637cc7bdf34417a864be9746b3052c,gtzan::gtzan_v2_country.00063
data/raw/gtzan_unique_v2/country.00064.wav,0,0,0,0,1,gtzan_2_country.00064,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00064,gtzan::gtzan_v2_country.00064,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,737be49a53473df6c2d37e0f4ff5bb87798d37066314301a4dc37f946f31ebd0,gtzan::gtzan_v2_country.00064
data/raw/gtzan_unique_v2/country.00065.wav,0,0,0,0,1,gtzan_2_country.00065,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00065,gtzan::gtzan_v2_country.00065,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,df92e7b155b3f04f32f4baaf0cd578de747a8d775251bc1b07823fd2d4ea6df5,gtzan::gtzan_v2_country.00065
data/raw/gtzan_unique_v2/country.00066.wav,0,0,0,0,1,gtzan_2_country.00066,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00066,gtzan::gtzan_v2_country.00066,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,2bab9bbb1d6c13a3c486ea203d2e581e593c5e9a287d7c174a58fae484c61db5,gtzan::gtzan_v2_country.00066
data/raw/gtzan_unique_v2/country.00067.wav,0,0,0,0,1,gtzan_2_country.00067,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00067,gtzan::gtzan_v2_country.00067,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,38cf6488dc343ddf8bb41450fe9b14f3ad7de28568ef83e3b44c853d5a7c3e15,gtzan::gtzan_v2_country.00067
data/raw/gtzan_unique_v2/country.00068.wav,0,0,0,0,1,gtzan_2_country.00068,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00068,gtzan::gtzan_v2_country.00068,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,941983e6ca8b481ef632210ca18e329ff559c5b7eabc52436f5de7810c728ae8,gtzan::gtzan_v2_country.00068
data/raw/gtzan_unique_v2/country.00069.wav,0,0,0,0,1,gtzan_2_country.00069,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00069,gtzan::gtzan_v2_country.00069,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,56a322de19939b9258176f3b37cb5eb7d7d4b2f904ef276188b8e30a98bb981c,gtzan::gtzan_v2_country.00069
data/raw/gtzan_unique_v2/country.00070.wav,0,0,0,0,1,gtzan_2_country.00070,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00070,gtzan::gtzan_v2_country.00070,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,09ba4d9a8be6fba6c11fd5943051ca5dbd2f8eaf7eda294aedcd8a5d4051bde5,gtzan::gtzan_v2_country.00070
data/raw/gtzan_unique_v2/country.00071.wav,0,0,0,0,1,gtzan_2_country.00071,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00071,gtzan::gtzan_v2_country.00071,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,1537830d93df855db2d79e77fc9977da88fedcb917e0468bc666f096a03aff2a,gtzan::gtzan_v2_country.00071
data/raw/gtzan_unique_v2/country.00072.wav,0,0,0,0,1,gtzan_2_country.00072,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00072,gtzan::gtzan_v2_country.00072,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,4246ecab475005637fa92955e7ca06d9b42dd89f05f0ac6b30556cfb82db72f5,gtzan::gtzan_v2_country.00072
data/raw/gtzan_unique_v2/country.00073.wav,0,0,0,0,1,gtzan_2_country.00073,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00073,gtzan::gtzan_v2_country.00073,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,af8dd996881cabbbf384522b1363e62f0c0c3bfef8fdfb850d33005715887eac,gtzan::gtzan_v2_country.00073
data/raw/gtzan_unique_v2/country.00074.wav,0,0,0,0,1,gtzan_2_country.00074,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00074,gtzan::gtzan_v2_country.00074,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,b3d275b9a0737dbab755e2e043e07d22baab142e5deca7464ad4052ce9c5e9c0,gtzan::gtzan_v2_country.00074
data/raw/gtzan_unique_v2/country.00075.wav,0,0,0,0,1,gtzan_2_country.00075,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00075,gtzan::gtzan_v2_country.00075,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,83a2b76d9d303b9413e684758749d59bee406c027ac18aa952b03cc7609282a2,gtzan::gtzan_v2_country.00075
data/raw/gtzan_unique_v2/country.00076.wav,0,0,0,0,1,gtzan_2_country.00076,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00076,gtzan::gtzan_v2_country.00076,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,94c69b038a5d262f0569b8ab3f911fb0b6120327335edf1a559e13806192c451,gtzan::gtzan_v2_country.00076
data/raw/gtzan_unique_v2/country.00077.wav,0,0,0,0,1,gtzan_2_country.00077,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00077,gtzan::gtzan_v2_country.00077,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,ad9523bcd0f6de0c51579ee3faadca8c54ea61dbc1643f51d4540c6271e34857,gtzan::gtzan_v2_country.00077
data/raw/gtzan_unique_v2/country.00078.wav,0,0,0,0,1,gtzan_2_country.00078,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00078,gtzan::gtzan_v2_country.00078,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,0816ee07785c85bdbe94f545f0c18747c295691b51c8e4f32f5985a15007474b,gtzan::gtzan_v2_country.00078
data/raw/gtzan_unique_v2/country.00079.wav,0,0,0,0,1,gtzan_2_country.00079,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00079,gtzan::gtzan_v2_country.00079,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,71288b1cca3a1aa7a3f65f70ed8b3a01550b939e7d0af0348a2ed1715bbcdbcb,gtzan::gtzan_v2_country.00079
data/raw/gtzan_unique_v2/country.00080.wav,0,0,0,0,1,gtzan_2_country.00080,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00080,gtzan::gtzan_v2_country.00080,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,900d88fe3e223ca211ce3cc85b994297514e51658534cab8bbaf5aa41d32f744,gtzan::gtzan_v2_country.00080
data/raw/gtzan_unique_v2/country.00081.wav,0,0,0,0,1,gtzan_2_country.00081,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00081,gtzan::gtzan_v2_country.00081,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,c0805a1328ba013a76470aff6b74c36cba386a19901b0825f01306e3a5693269,gtzan::gtzan_v2_country.00081
data/raw/gtzan_unique_v2/country.00082.wav,0,0,0,0,1,gtzan_2_country.00082,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00082,gtzan::gtzan_v2_country.00082,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,79928a2c86e161164d61260c5bfcef8bcc7af3f1562c457bd52adb5623d9c95b,gtzan::gtzan_v2_country.00082
data/raw/gtzan_unique_v2/country.00083.wav,0,0,0,0,1,gtzan_2_country.00083,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00083,gtzan::gtzan_v2_country.00083,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,9032a9bd56554ddac04a19e681a3ca968b6ace889ec8495772ecf5bc9300dbe3,gtzan::gtzan_v2_country.00083
data/raw/gtzan_unique_v2/country.00084.wav,0,0,0,0,1,gtzan_2_country.00084,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00084,gtzan::gtzan_v2_country.00084,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,caf1c0deba3bf38470af3b23410bf672e901f0fdeb16e90da2113f8abb71d83b,gtzan::gtzan_v2_country.00084
data/raw/gtzan_unique_v2/country.00085.wav,0,0,0,0,1,gtzan_2_country.00085,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00085,gtzan::gtzan_v2_country.00085,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,87f6f5c45b7cad482fbb7d564072f30236aed9b7f0727e6c2c80d88942bbe317,gtzan::gtzan_v2_country.00085
data/raw/gtzan_unique_v2/country.00086.wav,0,0,0,0,1,gtzan_2_country.00086,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00086,gtzan::gtzan_v2_country.00086,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,5e3c4e503de072bf51512deb1dbce9312735b26ddb83c5f97cc68f9faee14975,gtzan::gtzan_v2_country.00086
data/raw/gtzan_unique_v2/country.00087.wav,0,0,0,0,1,gtzan_2_country.00087,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00087,gtzan::gtzan_v2_country.00087,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,31e6c900db6eeccd53b1f2b38093823df22b9c34f4959fc35ce584815cab628c,gtzan::gtzan_v2_country.00087
data/raw/gtzan_unique_v2/country.00088.wav,0,0,0,0,1,gtzan_2_country.00088,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00088,gtzan::gtzan_v2_country.00088,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,5ca04aa432fbdccac665e4e42f4df70ee5c2c395427cb7e50a3ab8d48c315414,gtzan::gtzan_v2_country.00088
data/raw/gtzan_unique_v2/country.00089.wav,0,0,0,0,1,gtzan_2_country.00089,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00089,gtzan::gtzan_v2_country.00089,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,de68f15a3d2cd4ed5d44cacf064892035b179f84714b30ec23ff38627c045021,gtzan::gtzan_v2_country.00089
data/raw/gtzan_unique_v2/country.00090.wav,0,0,0,0,1,gtzan_2_country.00090,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00090,gtzan::gtzan_v2_country.00090,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,fd8cb34d813082c9af7d8574ac330b2da8e4d958f36a02f9a690e8ec17c8fff8,gtzan::gtzan_v2_country.00090
data/raw/gtzan_unique_v2/country.00091.wav,0,0,0,0,1,gtzan_2_country.00091,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00091,gtzan::gtzan_v2_country.00091,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,e9c1742a2dab1d37006d8fbdae4155502aeb11874537b5c6c065085cd8a1e527,gtzan::gtzan_v2_country.00091
data/raw/gtzan_unique_v2/country.00092.wav,0,0,0,0,1,gtzan_2_country.00092,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00092,gtzan::gtzan_v2_country.00092,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,805d1666a9a51a259505d74e94c876a30e614d26e0d43e2429cbb54d4291fbbe,gtzan::gtzan_v2_country.00092
data/raw/gtzan_unique_v2/country.00093.wav,0,0,0,0,1,gtzan_2_country.00093,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00093,gtzan::gtzan_v2_country.00093,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,4879989c86f02506f77b14735409f5af9813a0bd55b5ace39c77c57ff8222854,gtzan::gtzan_v2_country.00093
data/raw/gtzan_unique_v2/country.00094.wav,0,0,0,0,1,gtzan_2_country.00094,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00094,gtzan::gtzan_v2_country.00094,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,f405e5064ab76ccef6a59e21be5104e2cbec6304cea2c12f7e08ea98759a150b,gtzan::gtzan_v2_country.00094
data/raw/gtzan_unique_v2/country.00095.wav,0,0,0,0,1,gtzan_2_country.00095,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00095,gtzan::gtzan_v2_country.00095,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,0f17b8421bd8edb94111b99ec568e5a4a335a0551ff0500a9fd9575172ac8d27,gtzan::gtzan_v2_country.00095
data/raw/gtzan_unique_v2/country.00096.wav,0,0,0,0,1,gtzan_2_country.00096,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00096,gtzan::gtzan_v2_country.00096,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,35b77af200059d3de739b79559a84980f15f062ae9c101147f64b9bf42ad0ea0,gtzan::gtzan_v2_country.00096
data/raw/gtzan_unique_v2/country.00097.wav,0,0,0,0,1,gtzan_2_country.00097,GTZAN_genre_2,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_country.00097,gtzan::gtzan_v2_country.00097,https://huggingface.co/datasets/sanchit-gandhi/gtzan,repaired local parquet snapshot; 985 unique tracks,UNKNOWN_IN_INSPECTED_MIRROR,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,gtzan_real,7eca19575c1a124538dc4210867aa5aacd829b379ca9f68704920387942bd25f,gtzan::gtzan_v2_country.00097
