path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,data_role,split,calibration_fold,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,upstream_label,p_file,p_voice,p_music,p_voice_present,p_music_present,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,upstream_split,voice_domain,voice_language,voice_channel,voice_mixed_music,music_domain,music_generator_family,file_composition,file_state,file_mix_mode,file_partial,duration_bucket,generator_family,file_error,voice_error,music_error
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_04_f000070.wav,1,1,0,1,0,mlaad::jane_eyre_04,MLAAD::Edge-TTS,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000070,mlaad_tiny::en::jane_eyre_04_f000070,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9997613228124456,0.9997613228124456,,False,True,5.52,0.7669748663902283,0.3442299365997314,0.7673650979995728,0.3440752923488617,0.9424790143966676,0.087919034063816,0.7515537738800049,0.0244125947356224,not_applicable,0.7138380941382646,0.8368108033168935,0.3442299365997314,0.7992850840091705,0.040289204567670794,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,83d2120853009336914cdd699b92ed41b33dfd2d6e9fc232bcb8a5483a8190b9,mlaad_tiny::en::jane_eyre_04_f000070,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,Edge-TTS,voice_only,single_fake,none,not_partial_or_unknown,5-10,Edge-TTS,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_08_f000086.wav,1,1,0,1,0,mlaad::jane_eyre_08,MLAAD::Edge-TTS,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_08_f000086,mlaad_tiny::en::jane_eyre_08_f000086,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9973136343492114,0.9973136343492114,,False,True,11.2080625,0.784760057926178,0.5175601840019226,0.7771850824356079,0.5291853547096252,0.9692593812942504,0.062154971063137,0.6765792369842529,0.0178063474595546,not_applicable,0.795369032018505,0.8485261308530879,0.5175601840019226,0.7497492730617523,0.0288935033604502,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,b413267ace886df259f6b58925b8ae2e60baf3dd004a9899266d468b2d862723,mlaad_tiny::en::jane_eyre_08_f000086,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,Edge-TTS,voice_only,single_fake,none,not_partial_or_unknown,10-20,Edge-TTS,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000050.wav,1,1,0,1,0,mlaad::jane_eyre_12,MLAAD::Edge-TTS,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_12_f000050,mlaad_tiny::en::jane_eyre_12_f000050,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9994220564552382,0.9994220564552382,,False,True,9.1920625,0.8189399242401123,0.533221423625946,0.8106959462165833,0.5476769208908081,0.9822317957878112,0.0829456821084022,0.6626635193824768,0.018988013267517,not_applicable,0.8080188319801828,0.87308456390465,0.533221423625946,0.7425555884838104,0.0349774304777383,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d31f75fd2bf4c80723a89c01b07ff865d4fabe88a506cae48fd96199a802f0e4,mlaad_tiny::en::jane_eyre_12_f000050,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,Edge-TTS,voice_only,single_fake,none,not_partial_or_unknown,5-10,Edge-TTS,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000061.wav,1,1,0,1,0,mlaad::jane_eyre_12,MLAAD::Edge-TTS,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_12_f000061,mlaad_tiny::en::jane_eyre_12_f000061,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9989944639231216,0.9989944639231216,,False,True,3.4080625,0.7243993878364563,0.5121178030967712,0.7370251417160034,0.5163028240203857,0.980323076248169,0.044526632875204,0.7352922558784485,0.0149289546534419,not_applicable,0.7830110684498377,0.806777910662456,0.5121178030967712,0.7965499609708786,0.022328374208882427,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e603800fe3dcee5a723ffae4cc5dae4ea0eb2cb7f45d821489fdc288e20f86ae,mlaad_tiny::en::jane_eyre_12_f000061,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,Edge-TTS,voice_only,single_fake,none,not_partial_or_unknown,2-5,Edge-TTS,correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_01_f000032.wav",1,1,0,1,0,mlaad::dorothy_and_wizard_oz_01,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_01_f000032,mlaad_tiny::en::dorothy_and_wizard_oz_01_f000032,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.999489799712084,0.999489799712084,,False,True,2.4875625,0.6974354982376099,0.5498183369636536,0.7180967926979065,0.5482458472251892,0.9851564168930054,0.0446534156799316,0.7562645077705383,0.0319122076034545,not_applicable,0.7946839432938526,0.7880517886799521,0.5498183369636536,0.8134874850511551,0.03509750962257377,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,b13976e32be880636adc16550a8906c1fcd5b306052f08ca62b06a91727455d2,mlaad_tiny::en::dorothy_and_wizard_oz_01_f000032,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,2-5,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_02_f000008.wav",1,1,0,1,0,mlaad::dorothy_and_wizard_oz_02,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000008,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000008,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.6874267507469399,0.6874267507469399,,False,True,7.9,0.7945410013198853,0.1638262122869491,0.7968136072158813,0.1593441516160965,0.9823299050331116,0.2913942337036133,0.7115538120269775,0.0205636583268642,not_applicable,0.5321097691432826,0.7624067261480016,0.1638262122869491,0.779247835278511,0.08827130217105147,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,284d6f852b57f9d19b1baefae84921b7c9edc38f7d6617804d812601171babe1,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000008,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,5-10,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_05_f000066.wav",1,1,0,1,0,mlaad::dorothy_and_wizard_oz_05,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_05_f000066,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000066,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9842178611135716,0.9842178611135716,,False,True,8.9125625,0.7779874801635742,0.5055210590362549,0.7642546892166138,0.5062630772590637,0.991255521774292,0.0587395802140235,0.6371462345123291,0.0194442253559827,not_applicable,0.781207791158268,0.8398565944485734,0.5055210590362549,0.7256735563278198,0.0292680640704929,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,22150100c623c6614ff257368e2b0fc7ccd4d09f247bc6d7e0eea5d2233137d1,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000066,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,5-10,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_06_f000025.wav",1,1,0,1,0,mlaad::dorothy_and_wizard_oz_06,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_06_f000025,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000025,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9996845336183988,0.9996845336183988,,False,True,12.8750625,0.7835877537727356,0.4495028257369995,0.7769945859909058,0.4546373784542084,0.9663683176040648,0.0747936069965362,0.7323638200759888,0.0234577693045139,not_applicable,0.764117851566563,0.8484167877264346,0.4495028257369995,0.7908649444580078,0.03629172872751947,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,6bb3404248258befc80244653cafd4b7c87dedd9fe31e9e0f7c8c52c312fda7f,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000025,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,10-20,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_09_f000035.wav",1,1,0,1,0,mlaad::dorothy_and_wizard_oz_09,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000035,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9455346195401996,0.9455346195401996,,False,True,5.7,0.8300641179084778,0.5370218753814697,0.8355283737182617,0.5499849915504456,0.9962252378463744,0.069720447063446,0.6277902722358704,0.0136500746011734,not_applicable,0.7941385888010181,0.8647052683979943,0.5370218753814697,0.7198990136384964,0.027667667716741548,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,7c2bcf9dc3e4a1bb19eca67451a5fda1ae92a3058ff12b74846033a2d153c45a,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000035,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,5-10,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_07_f000009.wav",1,1,0,1,0,mlaad::emerald_city_of_oz_07,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000009,mlaad_tiny::en::emerald_city_of_oz_07_f000009,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.994812296803086,0.994812296803086,,False,True,12.7250625,0.7797183990478516,0.4556068181991577,0.7806776762008667,0.4547650814056396,0.990431785583496,0.0823433771729469,0.61419677734375,0.0129477037116885,not_applicable,0.7624433148957432,0.8442465683744218,0.4556068181991577,0.7082555294036865,0.0302966220770031,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,b8b74bddd15c39592309ff176a8dd8bea8020b7a1e9a553a2cd9e538d935a833,mlaad_tiny::en::emerald_city_of_oz_07_f000009,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,10-20,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_21_f000090.wav",1,1,0,1,0,mlaad::emerald_city_of_oz_21,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_21_f000090,mlaad_tiny::en::emerald_city_of_oz_21_f000090,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9992462900883544,0.9992462900883544,,False,True,2.4500625,0.714401364326477,0.4863609671592712,0.7368589639663696,0.4809654057025909,0.9917094111442566,0.0322956033051013,0.7901530861854553,0.0330310054123401,not_applicable,0.7666227126525836,0.7998548420550402,0.4863609671592712,0.8405421674251556,0.0328471548855304,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,a0a0cca495e2ac89bafd4d0f5df19b6487201c1349a309111d499fb4394735ca,mlaad_tiny::en::emerald_city_of_oz_21_f000090,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,2-5,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_07_f000104.wav",1,1,0,1,0,mlaad::hunters_space_07,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_07_f000104,mlaad_tiny::en::hunters_space_07_f000104,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9996547921367674,0.9996547921367674,,False,True,11.3500625,0.7474062442779541,0.6404529809951782,0.7517051100730896,0.6509426832199097,0.9798306226730348,0.067814327776432,0.673708975315094,0.0126528544351458,not_applicable,0.8451631662942276,0.8230808086355981,0.6404529809951782,0.7502393871545792,0.02644322277046735,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,009a7ba09f32678133c2ac0f6f151460cdc48b6036c70f4d3819c8ef218e8c9b,mlaad_tiny::en::hunters_space_07_f000104,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,10-20,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_10_f000046.wav",1,1,0,1,0,mlaad::hunters_space_10,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_10_f000046,mlaad_tiny::en::hunters_space_10_f000046,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9860967761313012,0.9860967761313012,,False,True,6.8250625,0.7899999618530273,0.4264106452465057,0.7987662553787231,0.4264929592609405,0.9912926554679872,0.0520861856639385,0.7152581214904785,0.0173967871814966,not_applicable,0.7489427764453265,0.8488290061365095,0.4264106452465057,0.7842667549848557,0.026069136802107075,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,7ae3be7abfa5fa48fdae36363064c2b3fc5f73d9f6d1bed4fe8662b09c2c27aa,mlaad_tiny::en::hunters_space_10_f000046,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,5-10,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\jane_eyre_01_f000063.wav",1,1,0,1,0,mlaad::jane_eyre_01,"MLAAD::Resemble.ai (April 12th, 2025)",mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_01_f000063,mlaad_tiny::en::jane_eyre_01_f000063,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,1,1,0,1,0,0.9751872194880712,0.9751872194880712,,False,True,5.3750625,0.7922347784042358,0.5820271968841553,0.7966676950454712,0.5917404294013977,0.9783899784088136,0.1073675826191902,0.6000426411628723,0.014618239365518,not_applicable,0.816737165146533,0.8471205107293864,0.5820271968841553,0.6946294754743576,0.037805575178936054,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e8cfd3631b527445fd1751d939544b276567dcbcea0d42801b2082972bb65713,mlaad_tiny::en::jane_eyre_01_f000063,not_applicable,unseen_TTS_or_unknown,en,clean_or_unknown,voice_only,absent,"Resemble.ai (April 12th, 2025)",voice_only,single_fake,none,not_partial_or_unknown,5-10,"Resemble.ai (April 12th, 2025)",correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_01_f000032.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_01,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_01_f000032,mlaad_tiny::en::dorothy_and_wizard_oz_01_f000032,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0101251627898767,0.0101251627898767,,False,True,3.049875,0.6881359815597534,0.4060624539852142,0.7123429775238037,0.3953541219234466,0.988917589187622,0.0633324235677719,0.8374123573303223,0.0299666356295347,not_applicable,0.41102537103218406,0.48473273592879035,0.4060624539852142,0.8752886652946472,0.038308082614094005,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c835418a7c9d6ab0633c47545ebfd5dc9eb30a2eaaa3115a294f924a15d06fcc,mlaad_tiny::en::dorothy_and_wizard_oz_01_f000032,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,2-5,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_02_f000008.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_02,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000008,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000008,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0245489144643682,0.0245489144643682,,False,True,9.049875,0.7825624942779541,0.5029741525650024,0.7820658683776855,0.5060901045799255,0.9778958559036256,0.2208654135465622,0.8126450777053833,0.0324622355401515,not_applicable,0.4880093566681102,0.5551584203338783,0.5029741525650024,0.8539577722549438,0.07956303004175418,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,a285894c800c8c672fbd9c3df20ac54e6d3500ed92d6aa77148d0d3e39595f1f,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000008,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_03_f000061.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_03,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000061,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000061,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0155869723326567,0.0155869723326567,,False,True,9.769875,0.798317015171051,0.4874622225761413,0.7902404069900513,0.4978014826774597,0.9795082807540894,0.1235980987548828,0.8046457171440125,0.0304425917565822,not_applicable,0.48167588768762865,0.5634980023195326,0.4874622225761413,0.8483613580465317,0.05373146850615735,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,a63473854f8275fdd85cc81d4830a4b6e78f6d19e1141466539425336f5ef1d9,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000061,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,FP,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_05_f000066.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_05_f000066,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000066,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0199448744325063,0.0199448744325063,,False,True,8.489875,0.7404507398605347,0.4184733033180237,0.7463863492012024,0.4185937643051147,0.9767869114875792,0.1698015928268432,0.734331488609314,0.0243794731795787,not_applicable,0.4332215642348474,0.5242989802321262,0.4184733033180237,0.7949453443288803,0.06073500309139483,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,8477d674ce4484cae1976d20728b0f4bb0b7faa865b9c79ecc24fd3d01dc046c,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000066,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,5-10,MLAAD_original,correct,correct,not_scored
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000025.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_06_f000025,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000025,,,none,,,,,,,none,val_b_unseen_generator,expanded_unseen,expanded_unseen,0,0,0,1,0,0.0050834797024852,0.0050834797024852,,False,True,13.439875,0.7573379874229431,0.5040842890739441,0.7489432096481323,0.5067571997642517,0.963680386543274,0.2343324869871139,0.7067683935165405,0.0256996378302574,not_applicable,0.47920868739473255,0.5316616351068058,0.5040842890739441,0.7709963917732239,0.07785785011947152,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,0c914d74e06921b2b350476b19e1e9ca2728ac9d09931e860385e25719f37c9a,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000025,not_applicable,real_speech,en,clean_or_unknown,voice_only,absent,MLAAD_original,voice_only,single_real,none,not_partial_or_unknown,10-20,MLAAD_original,FP,correct,not_scored
