split,path,label,voice_present,music_present,source,generator,high_ratio_db,low_ratio_db,rolloff95_hz,rms_db
val_c,data/raw/gtzan_unique_v2/reggae.00038.wav,0,0,1,gtzan_real_v2,GTZAN_genre_8,-28.20443520567746,4.898199133343381,1429.6875,-21.17508
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac,0,1,0,asvspoof2019,bonafide,-33.92930393221083,-3.530291100648108,1945.3125,-23.334913
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5034418.flac,0,1,0,asvspoof2019,bonafide,-25.380187560511395,-4.715399300697346,1781.25,-18.119513
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,-26.064628324197663,-2.4940226933726075,1656.25,-39.88974
val_c,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-27.041680821739767,-0.2305159831250733,1851.5625,-42.671326
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-36.384835838058464,-7.764319815273009,1570.3125,-21.752111
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,0,1,fake_music_generated,MusicGen,-48.54748851495565,-44.75775102122939,976.5625,-9.731239
val_c,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac,1,1,0,asvspoof2019,A02,-22.110636358910085,-5.597566903001535,1718.75,-23.111332
val_c,data/raw/gtzan_unique_v2/classical.00042.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-37.88122183435489,-11.912700618503804,1820.3125,-17.335766
val_c,data/raw/gtzan_unique_v2/classical.00097.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-36.3405494391384,-9.402056363171969,2007.8125,-25.382038
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-27.738845872204813,-3.3548271976025283,1203.125,-22.185207
val_c,data\raw\fake_music_generated\fake_music_MusicGen_0200.wav,0,0,1,fake_music_generated,MusicGen,-41.249576899204364,-37.8875262997057,1171.875,-11.679068
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5405802.flac|data/raw/gtzan_unique_v2/disco.00058.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_3,-22.91289229471325,2.573546265272124,2078.125,-18.222559
val_c,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data/raw/gtzan_unique_v2/jazz.00012.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_5,-30.826505148246966,-4.434199782661582,2039.0625,-20.942049
val_c,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-34.80623334422179,-4.54530811347736,1906.25,-27.550192
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0130.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-40.13339639204948,-21.97917378379067,1039.0625,-20.173077
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0005.flac|data/raw/gtzan_unique_v2/country.00023.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-40.505997114706425,-14.80912483311049,1710.9375,-23.309698
val_d,data/raw/gtzan_unique_v2/classical.00097.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.56655634402459,-24.392666687572824,2015.625,-26.133827
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0118.wav,0,0,1,fake_music_generated,MusicGen,-38.327818458246355,-48.29425122762028,1171.875,-12.262806
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-152373-0017.flac|data/raw/gtzan_unique_v2/hiphop.00001.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,-39.238902237442005,-23.59679228785049,2656.25,-31.243914
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0022.flac,0,1,0,librispeech_dev,LibriSpeech,-32.594287022671296,-14.240146588439234,3070.3125,-27.25336
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0244.wav|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,1,split_internal_mix,mix::WF1::GTZAN_genre_0,-33.89564543899974,-14.137342415767481,2406.25,-50.11638
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0152.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-36.15140766226276,-12.79669961089269,2609.375,-46.405823
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2059429.flac|data/raw/gtzan_unique_v2/blues.00074.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_0,-36.44421569095678,-21.121196779204556,2093.75,-31.850441
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0015.flac|data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-34.67022606263094,-30.137506002203022,882.8125,-17.561872
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-40.69429251115703,-24.62542843779344,1562.5,-26.339222
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_1272-128104-0000.flac,0,1,0,librispeech_dev,LibriSpeech,-36.70095849697633,-21.87374208954699,1273.4375,-27.172869
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,-39.26326222897198,-20.885562712280365,1546.875,-32.39071
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0039.flac|data/raw/gtzan_unique_v2/jazz.00012.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,-37.50275324389261,-18.548775505932486,2078.125,-42.899315
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9012332.flac|data\raw\fake_music_generated\fake_music_MusicGen_0170.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-39.01887392079356,-3.2458794040458954,875.0,-16.968445
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,split_internal_mix,mix::WF2::MusicGen,-38.783710276493046,-26.330154621695343,1187.5,-29.784382
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac,0,1,0,librispeech_dev,LibriSpeech,-40.26075625513977,-26.234643701483066,1140.625,-33.247437
val_d,data/raw/gtzan_unique_v2/classical.00089.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.0410582822392,-30.9551457677634,2984.375,-28.653994
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav|data/raw/gtzan_unique_v2/pop.00028.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_7,-39.40564020408044,-21.295214986957028,1984.375,-37.296738
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5305063.flac|data\raw\fake_music_generated\fake_music_MusicGen_0220.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-37.97336546658172,-23.436792401917042,1179.6875,-18.643024
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0020.flac,0,1,0,librispeech_dev,LibriSpeech,-37.67622330497099,-27.889879372132423,2562.5,-25.071232
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0004.flac|data/raw/gtzan_unique_v2/rock.00001.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,-39.365909505740014,-17.369600055917658,2625.0,-21.705896
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0233_WF2_1.wav,1,1,0,wavefake_ajay,WF2,-40.3150975357324,-20.29105077130145,1812.5,-27.103687
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0124.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-41.0829276350112,-37.302707898364446,1562.5,-14.786044
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0028.flac,0,1,0,librispeech_dev,LibriSpeech,-40.62576777617569,-19.30646111772486,1710.9375,-25.951054
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2312030.flac|data/raw/gtzan_unique_v2/hiphop.00067.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_4,-37.30380350697595,-19.375391206641027,2882.8125,-23.527527
val_d,data/raw/gtzan_unique_v2/classical.00073.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.628726873956104,-28.043966407077775,1585.9375,-26.533815
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0394.wav|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,1,1,1,split_internal_mix,mix::WF4::MusicGen,-41.04544256420929,-36.08138188713743,1398.4375,-19.371649
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,0,1,fake_music_generated,MusicGen,-41.15095162303321,-52.57835005316102,984.375,-11.106852
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,0,0,1,fake_music_generated,MusicGen,-41.17765725217107,-52.8840740262292,1554.6875,-9.999386
val_d,data/raw/gtzan_unique_v2/classical.00056.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.621776767419114,-23.003753126106375,2640.625,-16.362495
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149874-0002.flac,0,1,0,librispeech_dev,LibriSpeech,-40.41386025033716,-17.852686860755664,1820.3125,-28.58897
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0005.wav,1,1,0,wavefake_ajay,WF2,-40.338421066755956,-24.582694043570275,1843.75,-25.676985
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0016.flac,0,1,0,librispeech_dev,LibriSpeech,-40.77523742266177,-24.003127747013625,1695.3125,-23.648872
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2248914.flac,1,1,0,asvspoof2019,A01,-39.27087108980673,-21.895307587881607,1562.5,-18.728952
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0028.flac,0,1,0,librispeech_dev,LibriSpeech,-40.8628069087345,-26.837428051618947,1500.0,-23.790977
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0137.wav|data/raw/gtzan_unique_v2/classical.00031.wav,1,1,1,split_internal_mix,mix::WF1::GTZAN_genre_1,-40.38822421755903,-16.705232328415946,1156.25,-21.55663
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0223.wav|data/raw/gtzan_unique_v2/classical.00092.wav,0,1,1,split_internal_mix,mix::R::GTZAN_genre_1,-40.10251080171423,-21.603936439038463,1726.5625,-31.772936
val_d,data/raw/gtzan_unique_v2/disco.00086.wav,0,0,1,gtzan_real_v2,GTZAN_genre_3,-38.120746985794554,-19.18452727512469,2718.75,-18.834774
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0002.wav,0,0,1,fake_music_generated,MusicGen,-34.52790285666138,-44.519820748872434,875.0,-12.690005
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/blues.00043.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,-38.621975370760126,-17.078955469821963,2914.0625,-21.488976
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0013.flac,0,1,0,librispeech_dev,LibriSpeech,-40.00107845359175,-24.532344094582776,2304.6875,-25.536423
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3055456.flac,1,1,0,asvspoof2019,A02,-37.952996610496854,-23.956509744824523,2109.375,-27.34828
val_d,data/raw/gtzan_unique_v2/jazz.00012.wav,0,0,1,gtzan_real_v2,GTZAN_genre_5,-40.25223780862741,-17.184739764351473,2156.25,-30.436405
val_d,data/raw/gtzan_unique_v2/rock.00027.wav,0,0,1,gtzan_real_v2,GTZAN_genre_9,-36.59306781731979,-22.096495759572115,3039.0625,-25.712437
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0013.flac,0,1,0,librispeech_dev,LibriSpeech,-40.081436949105004,-21.386762627659913,1335.9375,-30.961239
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147961-0009.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-39.38326878604225,-27.531166512831525,1046.875,-25.259312
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,0,0,1,fake_music_generated,MusicGen,-41.15164516237133,-52.18809585903219,1562.5,-11.071071
val_d,data/raw/gtzan_unique_v2/pop.00028.wav,0,0,1,gtzan_real_v2,GTZAN_genre_7,-39.71592009941896,-18.34819905793023,2507.8125,-18.784502
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5405802.flac|data/raw/gtzan_unique_v2/disco.00058.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_3,-38.38700942175595,-17.22989461668595,2781.25,-22.73865
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,0,1,fake_music_generated,MusicGen,-39.60950145410295,-36.51758838624906,1046.875,-13.546247
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0029.wav,1,1,0,wavefake_ajay,WF5,-40.22044354538379,-19.984483590726995,1718.75,-30.047922
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0013.flac,0,1,0,librispeech_dev,LibriSpeech,-40.003160170255,-13.893845977698566,1640.625,-26.325378
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0152.wav,0,0,1,fake_music_generated,MusicGen,-40.09928842014928,-39.04274897499369,789.0625,-12.681587
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0033.flac,0,1,0,librispeech_dev,LibriSpeech,-40.31153991999374,-15.249049200648804,1562.5,-25.413216
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0010.flac|data/raw/gtzan_unique_v2/reggae.00011.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_8,-40.14391596779747,-23.41604288927147,2625.0,-30.620903
val_d,data/raw/gtzan_unique_v2/classical.00029.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.06903139044163,-24.563029901874206,2125.0,-36.082893
val_d,data/raw/gtzan_unique_v2/rock.00033.wav,0,0,1,gtzan_real_v2,GTZAN_genre_9,-40.72770721412787,-24.283387676788827,2195.3125,-20.214636
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,1,split_internal_mix,mix::bonafide::GTZAN_genre_3,-40.562993798161635,-27.76502896879943,2000.0,-18.391283
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0026.flac|data/raw/gtzan_unique_v2/hiphop.00056.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,-39.35923501412826,-20.3934865784493,1492.1875,-25.728241
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,0,1,fake_music_generated,MusicGen,-41.169797247922375,-52.915394078895176,1398.4375,-10.357101
val_d,data/raw/gtzan_unique_v2/classical.00024.wav,0,0,1,gtzan_real_v2,GTZAN_genre_1,-40.20527243898805,-20.914126893129183,1585.9375,-24.957483
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0027.flac,0,1,0,librispeech_dev,LibriSpeech,-40.2867520492167,-16.7956052302615,1617.1875,-25.750523
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2960848.flac|data/raw/gtzan_unique_v2/reggae.00021.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_8,-39.918099995802734,-18.86385992647786,2437.5,-24.80405
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0012.flac|data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-36.338400385341046,-13.42503413299713,2562.5,-45.68188
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0044.flac,0,1,0,librispeech_dev,LibriSpeech,-40.550534153336585,-24.77842159268207,1070.3125,-23.20269
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2662915.flac|data\raw\fake_music_generated\fake_music_MusicGen_0296.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-40.052696396902896,-16.639965521233005,1593.75,-30.67607
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8813506.flac,1,1,0,asvspoof2019,A01,-37.619462039229,-14.770412387461267,2085.9375,-22.1838
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0173.wav,1,1,0,wavefake_ajay,WF5,-40.220370542021904,-22.59832671117796,1656.25,-25.552004
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3132363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0174.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-40.80382470113921,-21.451487135232682,1664.0625,-22.804117
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac,1,1,0,asvspoof2019,A01,-40.90227977871238,-15.250204802934268,2062.5,-18.743093
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0200.wav,0,0,1,fake_music_generated,MusicGen,-39.51169414907972,-49.73616839627258,1171.875,-13.140238
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7333217.flac|data\raw\fake_music_generated\fake_music_MusicGen_0066.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-40.83408602772673,-23.594784323133155,1984.375,-20.37385
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0094.wav|data\raw\fake_music_generated\fake_music_MusicGen_0156.wav,0,1,1,split_internal_mix,mix::R::MusicGen,-40.36534158406263,-21.98278685341847,1726.5625,-24.726542
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0011.flac|data\raw\fake_music_generated\fake_music_MusicGen_0144.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-40.49050008619016,-26.661839841588574,1734.375,-27.654003
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8727197.flac|data/raw/gtzan_unique_v2/country.00061.wav,1,1,1,split_internal_mix,mix::A02::GTZAN_genre_2,-38.514073918079404,-12.761707768994167,1960.9375,-26.205524
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0040.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-40.0342203131168,-23.0360605895185,937.5,-30.502493
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav,1,1,0,wavefake_ajay,WF6,-40.28020364526739,-18.819198480906557,1742.1875,-27.403934
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0252.wav,0,0,1,fake_music_generated,MusicGen,-41.067931875228616,-52.22395083347556,984.375,-11.9480505
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0028.flac|data/raw/gtzan_unique_v2/disco.00059.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,-37.81007048725965,-21.064241427051684,2007.8125,-42.04678
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,split_internal_mix,mix::WF1::MusicGen,-39.68127323484798,-26.31294555228788,1562.5,-31.384785
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1272-141231-0001.flac|data\raw\fake_music_generated\fake_music_MusicGen_0012.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-41.10068147146045,-35.018089865987456,976.5625,-16.605867
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9850135.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,1,1,1,split_internal_mix,mix::A01::MusicGen,-40.87000964395868,-15.408717749254478,2054.6875,-22.351334
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0005.wav|data/raw/gtzan_unique_v2/jazz.00034.wav,1,1,1,split_internal_mix,mix::WF4::GTZAN_genre_5,-39.747247206209266,-22.250884137145967,1500.0,-35.106514
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3318941.flac,1,1,0,asvspoof2019,A01,-36.83178130879671,-24.359527319648777,2281.25,-17.694853
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-32.575624330082206,-18.718977211773854,2718.75,-52.78627
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6013298.flac|data\raw\fake_music_generated\fake_music_MusicGen_0202.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-41.09421535888561,-29.25938729570431,1554.6875,-14.394421
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0234.wav,1,1,0,wavefake_ajay,WF6,-40.20042249164852,-22.740904887286874,1671.875,-26.715202
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,1,split_internal_mix,mix::bonafide::MusicGen,-34.80783629075375,-22.695061409528332,2078.125,-29.165398
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0278.wav,1,1,0,wavefake_ajay,WF4,-40.46123246484843,-21.32935288084514,1789.0625,-25.129227
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0044.flac|data\raw\fake_music_generated\fake_music_MusicGen_0040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-39.971928308514244,-15.903973325413896,2054.6875,-24.299871
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1600066.flac|data/raw/gtzan_unique_v2/disco.00066.wav,1,1,1,split_internal_mix,mix::A01::GTZAN_genre_3,-40.00539117851289,-22.861088610646657,2343.75,-34.724255
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6518010.flac|data/raw/gtzan_unique_v2/blues.00092.wav,1,1,1,split_internal_mix,mix::A01::GTZAN_genre_0,-38.640498852306436,-13.395643758329442,2257.8125,-28.274147
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0007.flac|data/raw/gtzan_unique_v2/country.00069.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-39.26841913691948,-12.689797887832874,2328.125,-34.24807
val_d,data\raw\openslr_librispeech_asr\librispeech_dev_3000-15664-0026.flac,0,1,0,librispeech_dev,LibriSpeech,-39.87120260900706,-9.76601608063827,1289.0625,-24.655235
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2572311.flac|data/raw/gtzan_unique_v2/pop.00018.wav,0,1,1,split_internal_mix,mix::bonafide::GTZAN_genre_7,-34.274294968403325,-21.71879221160886,2203.125,-30.965776
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2277-149897-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0090.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-40.772717624856874,-24.827416145365518,2054.6875,-28.547287
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6193190.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-38.828624932600924,-22.920957662819998,1562.5,-23.99661
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0370.wav|data/raw/gtzan_unique_v2/jazz.00011.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_5,-40.1448637384222,-18.875687098381576,1789.0625,-31.940878
val_d,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2005149.flac,1,1,0,asvspoof2019,A02,-40.022066650860175,-16.004283356163064,2664.0625,-24.831598
val_d,data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,0,1,fake_music_generated,MusicGen,-41.12137992998397,-52.43687802084885,1195.3125,-10.055198
val_d,MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7070941.flac|data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,1,1,1,split_internal_mix,mix::A02::MusicGen,-38.64738249502137,-21.250602082546415,2046.875,-31.33829
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3170-137482-0001.flac|data/raw/gtzan_unique_v2/country.00040.wav,0,1,1,split_internal_mix,mix::LibriSpeech::GTZAN_genre_2,-40.41353412203141,-25.122252556629313,984.375,-26.066874
val_d,data/raw/gtzan_unique_v2/reggae.00049.wav,0,0,1,gtzan_real_v2,GTZAN_genre_8,-39.66629726645092,-17.19767683574358,2296.875,-22.230967
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0042.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-37.62041285869297,-21.132452186359586,1375.0,-43.74238
val_d,MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0035.flac|data\raw\fake_music_generated\fake_music_MusicGen_0114.wav,0,1,1,split_internal_mix,mix::LibriSpeech::MusicGen,-39.19328080926726,-20.46431002932892,1453.125,-36.809082
val_d,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0248.wav,1,1,0,wavefake_ajay,WF6,-40.25396242718327,-21.414367061771422,1968.75,-25.84297
val_d,MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0315.wav|data/raw/gtzan_unique_v2/pop.00085.wav,1,1,1,split_internal_mix,mix::WF6::GTZAN_genre_7,-40.405983191936976,-23.500834079661296,1890.625,-25.246973
